Party,Handle,Tweet
Republican,RepJoeBarton,RT @HouseGOP: 15 American Wins in the Congressional Appropriations Bill #MAGA → https://t.co/yeNUXiDYz7
Republican,RepJoeBarton,"Bingaman, Domenici, @JohnDingell and I during the conference committee for the Energy Policy Act of 2005. https://t.co/2s1KomgZ3B"
Republican,RepJoeBarton,"Very saddened to learn of the passing of Sen. Domenici. Along with @JohnDingell and Senator Bingaman, we passed #EPACT 2005"
Republican,RepJoeBarton,"RT @RepJeffDuncan: The last time Congress passed tax reform, I was a walk-on for the Clemson football team. Time to get it done! https://t.…"
Republican,RepJoeBarton,"RT @WhiteHouse: We will #NeverForget the lives lost on September 11, 2001, and we honor the bravery and selflessness of the American people…"
Republican,RepJoeBarton,#NeverForget https://t.co/UHRFPbiF5g
Republican,RepJoeBarton,RT @HouseCommerce: Don't let hackers get the best of your personal info. Make sure your data is safe with these tips from @FTC &gt; https://t.…
Republican,RepJoeBarton,We have yet again missed an opportunity for substantial reforms and reduced spending. Read my full statement here. https://t.co/D5HdhCbctw
Republican,RepJoeBarton,RT @HouseFloor: 10:00:19am - The Speaker designated the Honorable Joe Barton to act as Speaker pro tempore for today. https://t.co/odbWABa1…
Republican,RepJoeBarton,"Great turnout in Ennis, Texas tonight for my 3rd town hall meeting this week. Thanks to everyone that has taken the… https://t.co/2ns4A5qTM4"
Republican,RepJoeBarton,RT @CityofCrowley: @RepJoeBarton is currently speaking at the Crowley Recreation Center. He'll be here until 1 p.m. https://t.co/NaTgO7XLEB
Republican,RepJoeBarton,Today In Navarro County and starting my 6th town hall meeting this year. Tomorrow I'll be in Crowley and Ennis.… https://t.co/0xO7zhxObW
Republican,RepJoeBarton,"RT @ProducerRondaK: Have you heard August 23, 2017 8am Hour of The @MarkDavis Show on #SoundCloud via @660KSKY w/ @RepJoeBarton? https://t.…"
Republican,RepJoeBarton,I will be on @MarkDavis @660KSKY to discuss the importance of border security and my august town hall schedule at 8 am Ct. #tx06
Republican,RepJoeBarton,"RT @SiemensUSA: A great visit from @RepJoeBarton to our newly-expanded, 650-person Grand Prairie #energy #manufacturing plant https://t.co/…"
Republican,RepJoeBarton,Touring the @utarlington Nursing School's Smart Hospital this afternoon. Very innovative education for nursing stud… https://t.co/oUoVR3c7In
Republican,RepJoeBarton,Take a quick second and read this article on Arlington native Sgt. Allen Stigler Jr. - an American Hero. #TX06 https://t.co/zLTtzlN82b
Republican,RepJoeBarton,Who is excited for the eclipse today? https://t.co/RWDaRgJEfq
Republican,RepJoeBarton,RT @DRChamber: Leaders of our North Texas Congressional delegation had a candid policy discussion at today's #DRCCF17. More 📸: https://t.co…
Republican,RepJoeBarton,RT @DRChamber: Distinguished leaders of our North Texas Congressional delegation at our annual Congressional Forum #drccf17 https://t.co/nO…
Republican,RepJoeBarton,"RT @SecretaryPerry: Good news for #AmericanEnergy! U.S. to become net exporter of #NatGas for the first time in 60 years. @WhiteHouse
https…"
Republican,RepJoeBarton,RT @HouseGOP: RT to agree → there are too many tax brackets in our broken tax code. https://t.co/ePBPVexDQu
Republican,RepJoeBarton,RT @HouseCommerce: .@US_FDA User Fee Reauthorization Act will soon be law! Allowing us to bring patients new treatments + stay leader in me…
Republican,RepJoeBarton,RT @GOPLeader: Friendship for Israel is not a partisan matter. It’s a national commitment. 🇺🇸🇮🇱 https://t.co/jeEUGRNXJN
Republican,RepJoeBarton,"We must keep the pressure on North Korea, these sanctions are a step in the right direction. https://t.co/0TK8iTqs76"
Republican,RepJoeBarton,I am happy to announce that I will be hosting another 4 town hall meetings. Hope y'all can make it to one. #TX06 https://t.co/hISCvYtQMD
Republican,RepJoeBarton,RT @CraigCaplan: Wounded Officers Recovery Act by @RepJoeBarton passed unanimously in both House &amp; Senate by voice vote. https://t.co/TBniX…
Republican,RepJoeBarton,RT @politico: Senate confirms two FCC nominees https://t.co/Fvbi1M92Jc https://t.co/DmybNU8PV1
Republican,RepJoeBarton,RT @HouseGOP: PASSED - The Make America Secure Act. #MAGA https://t.co/7yPRgZlBcY
Republican,RepJoeBarton,I will be at the White House ceremony to honor first responders this afternoon with Officers Griner and Bailey https://t.co/0CiSoMmHpw
Republican,RepJoeBarton,RT @realDonaldTrump: Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise http…
Republican,RepJoeBarton,"The Wounded Officers Recovery Act to help @CapitolPolice officers injured at the shooting has passed House &amp; Senate, now to @realDonaldTrump"
Republican,RepJoeBarton,Senator @JeffFlake speaking on the Senate Floor on the Wounded Officers Recovery Act.
Republican,RepJoeBarton,A big step forward. The Senate must continue to show progress on repeal and replace of Obamacare. https://t.co/f82Itp6LT1
Republican,RepJoeBarton,RT @USEnergyAssn: .@USEnergyAssn hosts Tanzanian energy&amp;minerals ministers.Thanks to @RepJoeBarton for his hospitality.@TZalendo @texasgov…
Republican,RepJoeBarton,Here is video of the House Floor debate on the Wounded Officers Recovery Act. @CapitolPolice @USRepMikeDoyle https://t.co/Vlaru0CHpo
Republican,RepJoeBarton,RT @USRepMikeDoyle: House just passed a bill I introduced with @RepJoeBarton to help Capitol Police Officers seriously injured on duty. htt…
Republican,RepJoeBarton,"Today, the House will pass HR  3298 to help wounded USCP Officers Griner and Bailey with recovery costs. Thank you to the  @CapitolPolice"
Republican,RepJoeBarton,"Congresswoman Castor and I released a statement on the introduction of the ACE Kids Act. #SpeakNowForKids
https://t.co/XHjPUZ5fxG"
Republican,RepJoeBarton,"Today we reintroduced the ACE Kids Act!

https://t.co/ibGpSzBwdl"
Republican,RepJoeBarton,RT @HouseCommerce: TOMORROW vice-chairman @RepJoeBarton is taking over @instagram. Get to know this #Texan lawmaker &gt;&gt; https://t.co/KsOLhON…
Republican,RepJoeBarton,RT @txcomptroller: Good to see @RepJoeBarton today. The DFW-Arlington #Metroplex is the 8th-largest exporter in the country and vital to ou…
Republican,RepJoeBarton,RT @HeardontheHill: .@RepJoeBarton &amp; @USRepMikeDoyle intro'ed bill to expand Cap Police Memorial Fund to go to officers injured on duty htt…
Republican,RepJoeBarton,"Today, the entire R and D Congressional Baseball Teams introduced a bill to help Officers Bailey and Griner… https://t.co/cmDnb543Ez"
Republican,RepJoeBarton,RT @NWSFortWorth: A somewhat unsettled pattern this weekend with daily storm chances but not everyone will see rain. Heat index values 99-1…
Republican,RepJoeBarton,"RT @GOPLeader: Thanks to @MacTXPress and @HASCRepublicans, we’re delivering what our country and the world urgently need: a strong America.…"
Republican,RepJoeBarton,"RT @HouseCommerce: W/ #bipartisan support, #SubEnvironment advanced drinking water infrastructure legislation to full committee &gt;&gt; https://…"
Republican,RepJoeBarton,"RT @HouseGOP: #Humantrafficking is an epidemic, a human rights crisis, and it must end."
Republican,RepJoeBarton,RT @HouseCommerce: @US_FDA MDUFA – keeping the patient in mind while brining innovative tech to market https://t.co/BCFNVCGAaD
Republican,RepJoeBarton,Great news! #TeamScalise https://t.co/41dg3PTVS3
Republican,RepJoeBarton,RT @utarlington: Story airs tonight at 5pm on @CBSDFW! https://t.co/w8Fh4Nckbh
Republican,RepJoeBarton,It was an honor to attend the opening of Toyota's new headquarters last week. Texas continues to create opportuniti… https://t.co/tWz4gvUyI7
Republican,RepJoeBarton,"Very proud of Haven Cofer! Haven is one of my appointees to the @NavalAcademy

https://t.co/LZRYJsKUwX"
Republican,RepJoeBarton,"Congrats on your new appointment as NATO Ambassador! @kaybaileyhutch @POTUS

https://t.co/A5r0En8pBy"
Republican,RepJoeBarton,"Great quick read by Perry, Zinke, and Pruitt on energy. 

https://t.co/QUjYvpx1kb"
Republican,RepJoeBarton,RT @GOPLeader: Congress will continue to build on this reform until all veterans have the VA they deserve. #VAaccountability https://t.co/O…
Republican,RepJoeBarton,RT @SteveScalise: .@USRepMikeDoyle &amp; @RepJoeBarton delivered the #CongressionalBaseballGame trophy to #TeamScalise. https://t.co/m8aEIt9PEC
Republican,RepJoeBarton,"RT @thehillbaseball: Watch @RepJoeBarton
 &amp;  @USRepMikeDoyle on the House Floor now: https://t.co/Rhtpc9GNxI. #WeAreAFamily https://t.co/Fx…"
Republican,RepJoeBarton,RT @thehillbaseball: Please tune in to the House Floor to see Democratic Manager Mike Doyle and GOP Manager Congressman Joe Barton... https…
Republican,RepJoeBarton,RT @cspan: HAPPENING NOW: @repjoebarton recaps #CongressionalBaseballGame - LIVE on C-SPAN https://t.co/gJFBpbYGf3 https://t.co/dK9J0uQRfP
Republican,RepJoeBarton,I am out at the reopening of Simpson Field. Great to be able to thank the Alexandria Police and first responders. https://t.co/G11q1x5ued
Republican,RepJoeBarton,RT @VP: Briefed on the hateful &amp; senseless violence in London and Paris. Our thoughts and prayers are with those impacted &amp; their loved one…
Republican,RepJoeBarton,"Thank you to all who watched, attended, helped, and played in the game. It was a night we will never forget.

https://t.co/rZryhBsH45"
Republican,RepJoeBarton,I will be on @660KSKY to talk with @MarkDavis in 2 minutes!
Republican,RepJoeBarton,I will be live on the @pbsnewshour in two minutes with @USRepMikeDoyle to talk on today's events. https://t.co/ty0cklwSF7
Republican,RepJoeBarton,Very grateful. https://t.co/mixFmCaqNK
Republican,RepJoeBarton,"RT @CraigCaplan: ""They attacked the shooter &amp; that's what saved our lives""-@repjoebarton on US Capitol Police in today's shooting. https://…"
Republican,RepJoeBarton,https://t.co/Fd8VjkJw5u
Republican,RepJoeBarton,"RT @HeardontheHill: Congressional baseball game preview featuring @RandPaul, @RodneyDavis, @SteveScalise, @RepMarkWalker, @RepJoeBarton htt…"
Republican,RepJoeBarton,"RT @HeardontheHill: ""we...would like to honor the first responders and victims of the recent terror attacks.” - @RepJoeBarton #CBG https://…"
Republican,RepJoeBarton,RT @SpeakerRyan: Join me in taking a moment to remember the 49 innocent lives lost one year ago today in the #Orlando terrorist attack. #Or…
Republican,RepJoeBarton,RT @HeardontheHill: It’s the last week of practices for the 56th annual Congressional Baseball Game &amp; @RepJoeBarton wants another win https…
Republican,RepJoeBarton,"RT @CityOfArlington: ""Wear Blue Day"" highlights Stormwater Divisions all over Texas during flood awareness week &amp; encourages our residents…"
Republican,RepJoeBarton,"RT @Aggie_GR: Thx @RepJoeBarton, c/o '72, for mtg w/@TAMUliberalarts  students in the Potomac Summer Institute! Part of transformational le…"
Republican,RepJoeBarton,RT @GOPLeader: @POTUS “Congress and the administration have made a lasting impact on regulation so far in 2017.” - @AAF https://t.co/eM6cb9…
Republican,RepJoeBarton,i am proud to be a  new cosponsor of the #RACE4ChildrenAct https://t.co/hTFILJAXET
Republican,RepJoeBarton,RT @TheSFIA: A round of applause for @RepJoeBarton for being the 50th Co-Sponsor of the PHIT Act! Thanks for your continued support! #PassP…
Republican,RepJoeBarton,"RT @USEnergyStream: Joe Barton U.S. Representatives (R-TX), Distinguished Confirmed Speaker #3rdWashingtonOilGasForum2017 https://t.co/0FU8…"
Republican,RepJoeBarton,"Barton Receives 2017 United States Energy Award

https://t.co/L96bi2tDfW"
Republican,RepJoeBarton,Praying for Senator @ThomTillis and his family this morning. https://t.co/iI9GOqzaU2
Republican,RepJoeBarton,"Barton Announces Grant for Ennis Fire Department. #TX06

https://t.co/HKkwJtY1vQ https://t.co/ft77gJ5uxW"
Republican,RepJoeBarton,Thanks for showing us around the plant. https://t.co/iLapIegG28
Republican,RepJoeBarton,"Congrats to Neil Chatterjee and Robert Powelson. It's time to to get to work at FERC.
https://t.co/wUvtFmbfKC"
Republican,RepJoeBarton,RT @SenateMajLdr: The status quo is unacceptable. The pain caused by #Obamacare is real for millions of Americans. We must repeal and repla…
Republican,RepJoeBarton,RT @USEnergyAssn: @RepJoeBarton receiving USEA's United States Energy Award  recognizing his contribution to the energy sector #USEAAnnualM…
Republican,RepJoeBarton,It is an honor to speak at #useaannualmeeting and receive the 2017 United States Energy Award. @USEnergyAssn https://t.co/RHbF6nt3kB
Republican,RepJoeBarton,RT @USEnergyAssn: Getting ready for the #USEAAnnualMeeting2017 honoring Congressman @RepJoeBarton with our Annual Energy Award! https://t.c…
Republican,RepJoeBarton,Tune in to @CNN at 8:30 CT. I will be talking on the latest with AHCA vote today.
Republican,RepJoeBarton,RT @FWOEM: Strong Thunderstorms moving across southern Tarrant County.  Monitor weather closely and take precautions. https://t.co/9scrAD55…
Republican,RepJoeBarton,It was an honor to speak to young men and women on Saturday who are considering attending a service academy. https://t.co/82AydgpGJH
Republican,RepJoeBarton,I am proud of our President’s successes and look forward working with him and my colleagues for a successful next 1360 days.
Republican,RepJoeBarton,"President Trump, along with Congress, has signed 25 executive orders, enacted bills, and removed numerous burdensome regulations."
Republican,RepJoeBarton,"100 days is an artificial measurement. Despite liberal claims President Trump has underachieved, his record offers conflicting evidence."
Republican,RepJoeBarton,"Anna Mowery was a true leader for conservative causes in Texas. She was a friend and will be dearly missed.
https://t.co/Wz59iertVu"
Republican,RepJoeBarton,RT @politico: Federal prosecutors and agents were shocked when they learned the extent of the Iran deal concessions https://t.co/jQUAr0S5X7…
Republican,RepJoeBarton,It was a great honor for me to help award Bill and Shari Bowie with the first ever Bill and Shari Bowie Community L… https://t.co/tZmhzdgxKV
Republican,RepJoeBarton,Tune to @FoxBusiness at 1135 Texas time. I will be joining @TeamCavuto to discuss the happenings in Washington this… https://t.co/Gh3q7dMZnr
Republican,RepJoeBarton,"RT @RepKevinBrady: .@realDonaldTrump executive order on tax is critical to making our tax system simpler, fairer, and more pro-growth. See…"
Republican,RepJoeBarton,"RT @NWSFortWorth: 4:30pm: Updated t-storms timing. Stay tuned for updates as storms develop this evening, and more data becomes available.…"
Republican,RepJoeBarton,"Last week, @sho_thecircus came down to Texas to ride along and attend a town hall in Mansfield. Check it out #TX06 https://t.co/M7B3cq75bm"
Republican,RepJoeBarton,"Yesterday, I toured Joe Pool Lake. Thanks to Kevin Ward for showing me around. #TX06 https://t.co/E18uQJJAiS"
Republican,RepJoeBarton,https://t.co/Vsn6x48SMN
Republican,RepJoeBarton,RT @GOPLeader: Together w/ @POTUS we have worked to reverse the Obama Admin’s regulatory onslaught. https://t.co/nI2Ckl08GV
Republican,RepJoeBarton,RT @MOWJEC: Thank you @RepJoeBarton for delivering meals with us! We appreciate what you do for the seniors in your District! #mealsonwheel…
Republican,RepJoeBarton,https://t.co/7wHSaaM2ps
Republican,RepJoeBarton,RT @_MealsOnWheels: @Travis5mith @RepJoeBarton @MOWJEC Thanks @RepJoeBarton for delivering  #MealsOnWheels with @MOWJEC &amp; introducing the #…
Republican,RepJoeBarton,RT @Travis5mith: .@RepJoeBarton &amp; new @MOWJEC director Christine Hockin-Boyd are out delivering meals today. Barton recently signed HR1821…
Republican,RepJoeBarton,"RT @NoSeniorHungry: ICYMI: @RepJoeBarton &amp; @RepJohnLewis re-introduced the #DELIVERAct, recognizing the invaluable role of #volunteers. htt…"
Republican,RepJoeBarton,Congratulations to Supreme Court Justice Gorsuch!
Republican,RepJoeBarton,Glad you guys stopped by and met with Nick! Sorry I missed you. https://t.co/ptWdokjY7j
Republican,RepJoeBarton,RT @TCCollege: Don't forget to submit your app for the 2017-2018 TCC Foundation scholarship by 4/21. Find available scholarships at https:/…
Republican,RepJoeBarton,RT @AmericanLungTX: Thank you for showing your support!  @RepJoeBarton #LUNGFORCE #congress https://t.co/RpM3toR0ld
Republican,RepJoeBarton,I will be hosting a second series of town hall meetings. Please click below for more - https://t.co/vdpceTUvVw
Republican,RepJoeBarton,"Big news for Arlington this morning! @ups @RedRiverUPSers

https://t.co/yru4zqk6Pd"
Republican,RepJoeBarton,I look forward to working with @repjohnlewis to get the #DELIVERAct Act to the President's desk! https://t.co/ABhPHtl5d2
Republican,RepJoeBarton,"RT @MOWJEC: Our Ellis County office has moved!!! Volunteers that pick up from this office, please remember to come to the new location star…"
Republican,RepJoeBarton,RT @ALZNCT: @RepJoeBarton Thank you so much for meeting with us in D.C. and supporting the @ALZNCT! #ENDALZ #alzforum https://t.co/3Pc8RyQJ…
Republican,RepJoeBarton,"RT @HouseCommerce: .@repgregwalden, @RepJoeBarton, @RepFredUpton, @RepShimkus asked @USGAO to assist in review of @ENERGY &gt;&gt; https://t.co/e…"
Republican,RepJoeBarton,"RT @SenAngusKing: Proud to have @RepJoeBarton &amp; @repjohnlewis introduce the DELIVER Act in the House today! CC: @JohnCornyn, @_MealsOnWheel…"
Republican,RepJoeBarton,RT @foxnewspoll: Did you see this? https://t.co/zqXnPqMmIz
Republican,RepJoeBarton,"RT @TexasFarmBureau: Farmers from the #Texas Panhandle meet with @RepJoeBarton to discuss #taxes, #cotton &amp; #farmbill. #txfbmeets https://t…"
Republican,RepJoeBarton,"My statement on the energy EO by @POTUS. #Yes2Energy 
https://t.co/0XKnQU0966"
Republican,RepJoeBarton,"Watch Live: I am w/ @POTUS at  EPA to announce an executive order directing a review of the Clean Power Plan. 
https://t.co/kLkX2TJkps"
Republican,RepJoeBarton,I am looking forward to joining @POTUS at the @EPA for the signing of EO on Energy Independence and rescinding #CleanPowerPlan
Republican,RepJoeBarton,"A must read by @OrrinHatch. It's time to stop playing games and confirm this outstanding judge. 
https://t.co/USHWcQwWBp"
Republican,RepJoeBarton,RT @DailySignal: “The executive order is going to address the past administration’s effort to kill jobs across this country through the #Cl…
Republican,RepJoeBarton,Read my statement on today's events. https://t.co/xro80wNRYL
Republican,RepJoeBarton,RT @FoxBusiness: .@RepJoeBarton explains why he has changed his vote from a no to a yes on the Republican health care bill. https://t.co/3a…
Republican,RepJoeBarton,RT @RepKevinBrady: The choice is clear ➡️ stand with @POTUS or stand with #Obamacare. I stand with @realDonaldTrump 🇺🇸
Republican,RepJoeBarton,"RT @RepShimkus: For 7 years I've collected stories from my constituents about #Obamacare. I've shared many of them in cmte, on the floor &amp;…"
Republican,RepJoeBarton,It's time to repeal Obamacare and put in place a new plan that lowers costs. Thanks @realDonaldTrump for working to improve the bill.
Republican,RepJoeBarton,RT @VP: Karen and I offer our condolences to Kurt Cochran's wife and their loved ones. We will keep them in our thoughts and prayers. https…
Republican,RepJoeBarton,Great read by @EPAScottPruitt https://t.co/FWZluRej9u
Republican,RepJoeBarton,We are moving closer to repeal of Obamacare in the House. I am heading to Rules Committee to work to improve the bill.
Republican,RepJoeBarton,Heading to @RulesReps soon to present amdt that will push up end of Medicaid expansion funding. And to wish @PeteSessions a happy birthday
Republican,RepJoeBarton,Thanks for dropping by. https://t.co/FJcI0DyP6T
Republican,RepJoeBarton,"Today, on National Ag Day, @texascorn dropped by to discuss issues important to their farmers across our great stat… https://t.co/C5jtXMjV4L"
Republican,RepJoeBarton,"U.S. shale producers boost rig count for ninth straight week
https://t.co/WFumTrc0wU"
Republican,RepJoeBarton,RT @MayorBetsyPrice: Thanks @MONEY for the shoutout listing Fort Worth as top 10 best places to visit! #4 to be exact...@VisitFortWorth htt…
Republican,RepJoeBarton,Thanks for having me. Great discussion. https://t.co/3FuFwnucoN
Republican,RepJoeBarton,"Check out my appearance on @FoxBusiness earlier today. 

https://t.co/mJgJ53ilVF"
Republican,RepJoeBarton,I'll be on @hardball this evening to discuss the AHCA #RepealAndReplace https://t.co/YMZSmE6dgH
Republican,RepJoeBarton,"See my press release on the 27 hour markup at @HouseCommerce

https://t.co/WtGFrpD64R"
Republican,RepJoeBarton,Costs for Medicaid expansion under Obamacare are unsustainable. Medicaid is an essential program &amp; will continue but not w/ enhanced funding
Republican,RepJoeBarton,Coming up on the 24 hour mark soon. You can watch live @cspan or https://t.co/kLpWsjw6wU
Republican,RepJoeBarton,Live look at the @HouseCommerce markup for repeal and replace of #Obamacare 20 hours and still going. https://t.co/ELGEXmckkd
Republican,RepJoeBarton,RT @HouseCommerce: It’s 10:30pm. We’ve entered Hour 12 and we are no less committed to the #RepealandReplace of #Obamacare – this is a #Res…
Republican,RepJoeBarton,RT @michaelcburgess: We're delivering on our promise to Americans of affordable health care while preserving critical patient protections #…
Republican,RepJoeBarton,"Watch the markup of the obamacare repeal &amp; replace at @HouseCommerce live. We will work to improve the bill today. 

https://t.co/33VpRNsD7V"
Republican,RepJoeBarton,Important announcement for American energy and jobs. #yes2energy https://t.co/4mawedKpwR
Republican,RepJoeBarton,"I join @realDonaldTrump
in commending Exxon on investment in American energy and jobs! https://t.co/q4s7QQIAQU"
Republican,RepJoeBarton,@startelegram I will have a town hall in Tarrant County in April. The people of Milford and Frost get to hear from their Congressman too.
Republican,RepJoeBarton,"RT @twoodard8: ""#UTA has one of the best, if not THE best nursing program in the nation."" 

- @RepJoeBarton at today's DreamMakers scholars…"
Republican,RepJoeBarton,"Please join me for a town hall meeting this Saturday! 

https://t.co/0Qc6MSY8Sy"
Republican,RepJoeBarton,"RT @DougBlackAB: Had a great meeting with @RepJoeBarton of Texas, Vice Chairman of the Energy and Commerce Committee #cdnpoli #abpoli #SenC…"
Republican,RepJoeBarton,RT @RepBillFlores: Looking forward to working with Sec. Perry to advance a 21st century energy strategy to lower energy costs &amp; achieve ene…
Republican,RepJoeBarton,"Welcome to Washington, Mr. Secretary. @ENERGY https://t.co/qTKetbfygl"
Republican,RepJoeBarton,The Senate is voting now on Rick Perry for Secretary of Energy!
Republican,RepKevinBrady,HAPPENING NOW: Today is the start of a series of @WaysandMeansGOP hearings about how #TaxReform is growing the econ… https://t.co/11AcccvzhR
Republican,RepKevinBrady,"Thanks for stopping by and meeting with my team, @alstexas. #ALSAdvocacy #ALSHillDay18 https://t.co/gAefCUEZI8"
Republican,RepKevinBrady,RT @SteveScalise: Hard to believe it’s been almost a year since the attack on the Congressional Baseball Game practice. As we honor #Police…
Republican,RepKevinBrady,RT @WaysandMeansGOP: STATEMENT: Chairman @RepKevinBrady statement on World Trade Organization (WTO) report finding that the EU violated @WT…
Republican,RepKevinBrady,"RT @SpeakerRyan: Today, the @USCapitol flags are lowered to half-staff in honor of our country’s law enforcement who have given their lives…"
Republican,RepKevinBrady,@ORHS9 @ORWarEagles @or_studenthub Can't wait to hang it up!
Republican,RepKevinBrady,RT @WaysandMeansGOP: LISTEN IN LIVE: Chairman @RepKevinBrady is talking with Brian Kilmeade on @FoxNewsRadio at 10am about how we are helpi…
Republican,RepKevinBrady,"RT @HouseHomeland: This #NationalPoliceWeek, we honor those who have lost their lives in the line of duty. Thank you to all of the brave me…"
Republican,RepKevinBrady,RT @WhiteHouse: President Trump kept his promise by recognizing Jerusalem as Israel’s capital and opening @usembassyjlm: https://t.co/Qm686…
Republican,RepKevinBrady,"RT @HouseGOP: You know what moms like even more than flowers and gift certificates? Saving $2,000 with the doubled Child Tax Credit thanks…"
Republican,RepKevinBrady,RT @WaysandMeansGOP: #HappyMothersDay https://t.co/kDdN1JvRz8
Republican,RepKevinBrady,I didn’t fully appreciate the sacrifices my mother made till Cathy and I adopted our two sons and started to experi… https://t.co/kfLExZH0HA
Republican,RepKevinBrady,RT @WaysandMeansGOP: Exactly right. That’s why we’re working on the JOBS for Success Act which will get Americans off the sidelines and bac…
Republican,RepKevinBrady,"When America leads with strength, we get results. I applaud President @realDonaldTrump and  @SecPompeo for bringing… https://t.co/9Jq0LfXaK7"
Republican,RepKevinBrady,We’re just in the fourth month of this new tax code and I still think the best is yet to come. https://t.co/0f40JzAgli
Republican,RepKevinBrady,"RT @WaysandMeansGOP: You’ve said that you wanted to raise everyone’s taxes, you’ve been denying the great effects of #TaxReform for months,…"
Republican,RepKevinBrady,"ICYMI: I spoke to the notion that #TaxReform benefits are just ""crumbs"" earlier on @FoxBusiness with @TeamCavuto. C… https://t.co/5an7Y7AqU0"
Republican,RepKevinBrady,"President @realDonaldTrump is right to withdraw from the #IranNuclearDeal. This naïve, dangerous deal threatens Isr… https://t.co/2dDY1S8uXh"
Republican,RepKevinBrady,"RT @FoxBusiness: .@RepKevinBrady on Democrats calling tax cuts ""crumbs"": ""I think they are being proved wrong every day back home."" https:/…"
Republican,RepKevinBrady,RT @WaysandMeansGOP: TUNE IN: Chairman @RepKevinBrady will be LIVE on @FOXBusiness at 1:40 PM to talk about #TaxReform phase two &amp; legislat…
Republican,RepKevinBrady,Our economy is thriving thanks to #TaxReform. There are now 6.6 million job openings – a record high. And we're jus… https://t.co/OecvNQhd0l
Republican,RepKevinBrady,"There is no denying it, Washington has a spending problem. I support President @realDonaldTrump's decision to cut w… https://t.co/RKuGr5OXS5"
Republican,RepKevinBrady,RT @WaysandMeansGOP: BREAKING: W&amp;M released a discussion draft of legislation to reauthorize the Temporary Assistance for Needy Families (T…
Republican,RepKevinBrady,ICYMI: I took to local airwaves back home in #TX08 and talked about the biggest and boldest step we've taken in 20… https://t.co/NgV5tICvhc
Republican,RepKevinBrady,"RT @WaysandMeansGOP: Chairman @RepKevinBrady in @dcexaminer: “According to the National Federation of Independent Business, the share of sm…"
Republican,RepKevinBrady,Enjoyed talking to the senior class at @twcawarriors earlier this week. Also great to see my good friend and head o… https://t.co/gCTQ9OEZYG
Republican,RepKevinBrady,"Proof that America is back in a big way! With the lowest unemployment rate since 2000, this report shows an expandi… https://t.co/dUljrCKcTO"
Republican,RepKevinBrady,"Closed out my day with a few #TX08 @girlscouts. Congratulations on receiving your government badge, Troop #107016. https://t.co/15D1xAaKfF"
Republican,RepKevinBrady,"Today is #NationalDayOfPrayer and this year’s theme is “UNITY,” which is inspired by Ephesians 4:3: “Make every eff… https://t.co/lo7cj1ksEC"
Republican,RepKevinBrady,"When asked how new tax code has helped #SmallBiz, Texas business owner, Russell of Russell Marine, said: “This will… https://t.co/SlFVMv6q2L"
Republican,RepKevinBrady,I’m in studio at @FOX26Houston with @TomZizkaFox26 to talk about how #TaxReform works for Texans and Texas business… https://t.co/kyItjUUeiY
Republican,RepKevinBrady,Tune in to @ktrhnews with Shara and  @JBonKTRH now!  Ready to talk about #tax cuts and #smallbiz week https://t.co/vG20zwWFTT
Republican,RepKevinBrady,RT @WaysandMeansGOP: Over half the country is living paycheck to paycheck. They don’t have savings. They don’t have extra money to spend. T…
Republican,RepKevinBrady,"RT @WaysandMeansGOP: .@RepKevinBrady: “… already, paychecks are rising at the fastest rate in more than a decade, unemployment claims are d…"
Republican,RepKevinBrady,Talking with folks this morning at the Brazos Valley Council of Governments Regional Economic Recovery &amp; Preparedne… https://t.co/Sz9dDQe7bg
Republican,RepKevinBrady,RT @WaysandMeansGOP: Chairman @RepKevinBrady statement on Trump admin announcement on steel and aluminum tariffs. ⬇️ https://t.co/FneJPQ1AH…
Republican,RepKevinBrady,Small businesses are the life blood of our economy and when America's small businesses are strong – America is stro… https://t.co/HLz3f8Diav
Republican,RepKevinBrady,RT @FoxNews: .@RepKevinBrady: “We shouldn’t settle for just an excellent start. We think we ought to break the culture in Washington… We th…
Republican,RepKevinBrady,Visit https://t.co/Ez5NYX5s0s to learn how you can help prevent drug addiction and fight the #opioidcrisis.… https://t.co/QjtUBwlpV9
Republican,RepKevinBrady,RT @WaysandMeansGOP: Today is #takebackday. Visit https://t.co/7YyvrGcrHT to learn how you can help prevent drug addiction and fight the #o…
Republican,RepKevinBrady,Thank y'all for stopping by. Keep up all the great work you do in cancer research for our community. https://t.co/XyvBBctls7
Republican,RepKevinBrady,First day of baseball practice was a success. Great to be back on the field. Things like this bring a team together… https://t.co/yOaENglCgi
Republican,RepKevinBrady,Enjoyed talking in-studio with @FoxBusiness this morning about how Main Street optimism is at an all-time high. Che… https://t.co/nUMM9jt2wo
Republican,RepKevinBrady,"RT @cathymcmorris: In case you missed it, @SpeakerRyan, @RepKevinBrady and I recently sat down with small business owners to hear how the #…"
Republican,RepKevinBrady,"RT @WaysandMeansGOP: But the AP didn't tell you:
-savings for the banks pales in comparison to savings for American families
-over 75% of t…"
Republican,RepKevinBrady,"Today, our @USArmyReserve celebrates 110 years of service to the nation. Take a moment to honor all the brave… https://t.co/IE0qzBxB0p"
Republican,RepKevinBrady,Great to talk with @genevievewood at the @DailySignal earlier this week about America's new found optimism post tax reform.
