date,store_nbr,customers
05/01/2016,50,3362
05/01/2016,51,2098
05/01/2016,53,1976
05/01/2016,54,1122
05/02/2016,1,1722
05/02/2016,2,1905
05/02/2016,3,3017
05/02/2016,4,1374
05/02/2016,5,1321
05/02/2016,6,1689
05/02/2016,7,1929
05/02/2016,8,2665
05/02/2016,9,2035
05/02/2016,10,858
05/02/2016,11,2394
05/02/2016,12,1298
05/02/2016,13,928
05/02/2016,14,1558
05/02/2016,15,1513
05/02/2016,16,774
05/02/2016,17,1509
05/02/2016,18,1259
05/02/2016,19,1207
05/02/2016,20,1451
05/02/2016,21,942
05/02/2016,22,821
05/02/2016,23,975
05/02/2016,24,2205
05/02/2016,25,627
05/02/2016,26,579
05/02/2016,27,1451
05/02/2016,28,1116
05/02/2016,29,1080
05/02/2016,30,664
05/02/2016,31,1478
05/02/2016,32,604
05/02/2016,33,1035
05/02/2016,34,2213
05/02/2016,35,717
05/02/2016,36,1100
05/02/2016,37,1418
05/02/2016,38,1445
05/02/2016,39,1413
05/02/2016,40,1553
05/02/2016,41,1030
05/02/2016,42,996
05/02/2016,43,1236
05/02/2016,44,3842
05/02/2016,45,3422
05/02/2016,46,3199
05/02/2016,47,3747
05/02/2016,48,2767
05/02/2016,49,2847
05/02/2016,50,2185
05/02/2016,51,1676
05/02/2016,53,1544
05/02/2016,54,926
05/03/2016,1,1726
05/03/2016,2,1937
05/03/2016,3,3113
05/03/2016,4,1391
05/03/2016,5,1327
05/03/2016,6,1707
05/03/2016,7,1846
05/03/2016,8,2649
05/03/2016,9,2223
05/03/2016,10,989
05/03/2016,11,2590
05/03/2016,12,1248
05/03/2016,13,887
05/03/2016,14,1402
05/03/2016,15,1477
05/03/2016,16,791
05/03/2016,17,1607
05/03/2016,18,1441
05/03/2016,19,1251
05/03/2016,20,1531
05/03/2016,21,996
05/03/2016,22,732
05/03/2016,23,1051
05/03/2016,24,2235
05/03/2016,25,630
05/03/2016,26,520
05/03/2016,27,1389
05/03/2016,28,1207
05/03/2016,29,1202
05/03/2016,30,716
05/03/2016,31,1466
05/03/2016,32,662
05/03/2016,33,1048
05/03/2016,34,2225
05/03/2016,35,777
05/03/2016,36,1300
05/03/2016,37,1456
05/03/2016,38,1326
05/03/2016,39,1451
05/03/2016,40,1596
05/03/2016,41,1022
05/03/2016,42,963
05/03/2016,43,1270
05/03/2016,44,3859
05/03/2016,45,3284
05/03/2016,46,3055
05/03/2016,47,3591
05/03/2016,48,2671
05/03/2016,49,2621
05/03/2016,50,2118
05/03/2016,51,1573
05/03/2016,53,1505
05/03/2016,54,850
05/04/2016,1,1876
05/04/2016,2,2046
05/04/2016,3,3271
05/04/2016,4,1420
05/04/2016,5,1369
05/04/2016,6,1763
05/04/2016,7,1925
05/04/2016,8,2850
05/04/2016,9,2095
05/04/2016,10,984
05/04/2016,11,2477
05/04/2016,12,1153
05/04/2016,13,874
05/04/2016,14,1321
05/04/2016,15,1431
05/04/2016,16,781
05/04/2016,17,1543
05/04/2016,18,1252
05/04/2016,19,1183
05/04/2016,20,1494
05/04/2016,21,885
05/04/2016,22,763
05/04/2016,23,992
05/04/2016,24,2306
05/04/2016,25,759
05/04/2016,26,515
05/04/2016,27,1600
05/04/2016,28,1149
05/04/2016,29,1085
05/04/2016,30,658
05/04/2016,31,1259
05/04/2016,32,608
05/04/2016,33,860
05/04/2016,34,1948
05/04/2016,35,635
05/04/2016,36,1110
05/04/2016,37,1618
05/04/2016,38,1539
05/04/2016,39,1281
05/04/2016,40,1397
05/04/2016,41,1001
05/04/2016,42,1030
05/04/2016,43,1231
05/04/2016,44,4309
05/04/2016,45,3343
05/04/2016,46,3151
05/04/2016,47,3908
05/04/2016,48,2670
05/04/2016,49,3015
05/04/2016,50,2199
05/04/2016,51,1809
05/04/2016,53,1618
05/04/2016,54,848
05/05/2016,1,1810
05/05/2016,2,1875
05/05/2016,3,2946
05/05/2016,4,1347
05/05/2016,5,1269
05/05/2016,6,1662
05/05/2016,7,1878
05/05/2016,8,2652
05/05/2016,9,2102
05/05/2016,10,881
05/05/2016,11,2422
05/05/2016,12,1267
05/05/2016,13,859
05/05/2016,14,1480
05/05/2016,15,1426
05/05/2016,16,680
05/05/2016,17,1458
05/05/2016,18,1293
05/05/2016,19,1200
05/05/2016,20,1527
05/05/2016,21,798
05/05/2016,22,717
05/05/2016,23,1008
05/05/2016,24,2254
05/05/2016,25,653
05/05/2016,26,515
05/05/2016,27,1396
05/05/2016,28,1115
05/05/2016,29,1054
05/05/2016,30,731
05/05/2016,31,1399
05/05/2016,32,592
05/05/2016,33,931
05/05/2016,34,2059
05/05/2016,35,704
05/05/2016,36,1110
05/05/2016,37,1380
05/05/2016,38,1333
05/05/2016,39,1357
05/05/2016,40,1310
05/05/2016,41,968
05/05/2016,42,997
05/05/2016,43,1226
05/05/2016,44,4010
05/05/2016,45,3065
05/05/2016,46,2947
05/05/2016,47,3474
05/05/2016,48,2461
05/05/2016,49,2706
05/05/2016,50,2216
05/05/2016,51,1582
05/05/2016,53,1455
05/05/2016,54,641
05/06/2016,1,2076
05/06/2016,2,2048
05/06/2016,3,3599
05/06/2016,4,1547
05/06/2016,5,1448
05/06/2016,6,1855
05/06/2016,7,2181
05/06/2016,8,3141
05/06/2016,9,1940
05/06/2016,10,842
05/06/2016,11,2358
05/06/2016,12,1206
05/06/2016,13,953
05/06/2016,14,1236
05/06/2016,15,1481
05/06/2016,16,779
05/06/2016,17,1292
05/06/2016,18,1263
05/06/2016,19,1152
05/06/2016,20,1419
05/06/2016,21,918
05/06/2016,22,745
05/06/2016,23,1133
05/06/2016,24,2614
05/06/2016,25,831
05/06/2016,26,617
05/06/2016,27,1585
05/06/2016,28,1118
05/06/2016,29,979
05/06/2016,30,679
05/06/2016,31,1448
05/06/2016,32,611
05/06/2016,33,850
05/06/2016,34,2421
05/06/2016,35,582
05/06/2016,36,1065
05/06/2016,37,1652
05/06/2016,38,1596
05/06/2016,39,1304
05/06/2016,40,1405
05/06/2016,41,1148
05/06/2016,42,1128
05/06/2016,43,1168
05/06/2016,44,4720
05/06/2016,45,3843
05/06/2016,46,3416
05/06/2016,47,4089
05/06/2016,48,2975
05/06/2016,49,3476
05/06/2016,50,2675
05/06/2016,51,2040
05/06/2016,53,1692
05/06/2016,54,820
05/07/2016,1,1486
05/07/2016,2,2497
05/07/2016,3,4464
05/07/2016,4,1946
05/07/2016,5,1646
05/07/2016,6,2519
05/07/2016,7,2275
05/07/2016,8,3498
05/07/2016,9,2623
05/07/2016,10,1271
05/07/2016,11,3088
05/07/2016,12,1432
05/07/2016,13,1339
05/07/2016,14,1829
05/07/2016,15,1538
05/07/2016,16,945
05/07/2016,17,1991
05/07/2016,18,1412
05/07/2016,19,2131
05/07/2016,20,2026
05/07/2016,21,1350
05/07/2016,22,806
05/07/2016,23,1308
05/07/2016,24,2841
05/07/2016,25,941
05/07/2016,26,731
05/07/2016,27,2002
05/07/2016,28,1433
05/07/2016,29,1437
05/07/2016,30,762
05/07/2016,31,1891
05/07/2016,32,727
05/07/2016,33,1200
05/07/2016,34,2945
05/07/2016,35,770
05/07/2016,36,1393
05/07/2016,37,1880
05/07/2016,38,2308
05/07/2016,39,2025
05/07/2016,40,1632
05/07/2016,41,1681
05/07/2016,42,1695
05/07/2016,43,1478
05/07/2016,44,6194
05/07/2016,45,5139
05/07/2016,46,5184
05/07/2016,47,5344
05/07/2016,48,4500
05/07/2016,49,4587
05/07/2016,50,4047
05/07/2016,51,2626
05/07/2016,53,2409
05/07/2016,54,1000
05/08/2016,1,586
05/08/2016,2,1927
05/08/2016,3,3329
05/08/2016,4,1722
05/08/2016,5,1517
05/08/2016,6,2254
05/08/2016,7,1762
05/08/2016,8,2336
05/08/2016,9,2389
05/08/2016,10,1027
05/08/2016,11,3002
05/08/2016,12,1404
05/08/2016,13,1018
05/08/2016,14,1196
05/08/2016,15,1143
05/08/2016,16,993
05/08/2016,17,1794
05/08/2016,18,1033
05/08/2016,19,1316
05/08/2016,20,2041
05/08/2016,21,1385
05/08/2016,22,734
05/08/2016,23,1122
05/08/2016,24,1788
05/08/2016,25,760
05/08/2016,26,669
05/08/2016,27,1898
05/08/2016,28,1630
05/08/2016,29,1331
05/08/2016,30,734
05/08/2016,31,1969
05/08/2016,32,755
05/08/2016,33,1113
05/08/2016,34,2236
05/08/2016,35,773
05/08/2016,36,1487
05/08/2016,37,1273
05/08/2016,38,2178
05/08/2016,39,1617
05/08/2016,40,1320
05/08/2016,41,1470
05/08/2016,42,1284
05/08/2016,43,1442
05/08/2016,44,4402
05/08/2016,45,4024
05/08/2016,46,4141
05/08/2016,47,4156
05/08/2016,48,4052
05/08/2016,49,3177
05/08/2016,50,2980
05/08/2016,51,1929
05/08/2016,53,2281
05/08/2016,54,1233
05/09/2016,1,1692
05/09/2016,2,1904
05/09/2016,3,2829
05/09/2016,4,1342
05/09/2016,5,1335
05/09/2016,6,1730
05/09/2016,7,1836
05/09/2016,8,2580
05/09/2016,9,1908
05/09/2016,10,973
05/09/2016,11,2226
05/09/2016,12,1200
05/09/2016,13,788
05/09/2016,14,1348
05/09/2016,15,1360
05/09/2016,16,782
05/09/2016,17,1544
05/09/2016,18,1282
05/09/2016,19,1220
05/09/2016,20,1321
05/09/2016,21,993
05/09/2016,22,796
05/09/2016,23,962
05/09/2016,24,2232
05/09/2016,25,649
05/09/2016,26,489
05/09/2016,27,1455
05/09/2016,28,1126
05/09/2016,29,1146
05/09/2016,30,689
05/09/2016,31,1327
05/09/2016,32,610
05/09/2016,33,951
05/09/2016,34,2140
05/09/2016,35,691
05/09/2016,36,1089
05/09/2016,37,1360
05/09/2016,38,1362
05/09/2016,39,1395
05/09/2016,40,1534
05/09/2016,41,1014
05/09/2016,42,951
05/09/2016,43,1333
05/09/2016,44,3824
05/09/2016,45,3227
05/09/2016,46,2828
05/09/2016,47,3401
05/09/2016,48,2440
05/09/2016,49,2729
05/09/2016,50,2124
05/09/2016,51,1590
05/09/2016,53,1405
05/09/2016,54,981
05/10/2016,1,1596
05/10/2016,2,1628
05/10/2016,3,2740
05/10/2016,4,1249
05/10/2016,5,1179
05/10/2016,6,1482
05/10/2016,7,1600
05/10/2016,8,2469
05/10/2016,9,1830
05/10/2016,10,883
05/10/2016,11,2090
05/10/2016,12,1228
05/10/2016,13,864
05/10/2016,14,1293
05/10/2016,15,1468
05/10/2016,16,775
05/10/2016,17,1410
05/10/2016,18,1293
05/10/2016,19,1211
05/10/2016,20,1281
05/10/2016,21,881
05/10/2016,22,739
05/10/2016,23,990
05/10/2016,24,2148
05/10/2016,25,602
05/10/2016,26,480
05/10/2016,27,1332
05/10/2016,28,1277
05/10/2016,29,1183
05/10/2016,30,726
05/10/2016,31,1380
05/10/2016,32,628
05/10/2016,33,1081
05/10/2016,34,1979
05/10/2016,35,696
05/10/2016,36,1284
05/10/2016,37,1357
05/10/2016,38,1323
05/10/2016,39,1410
05/10/2016,40,1537
05/10/2016,41,958
05/10/2016,42,957
05/10/2016,43,1110
05/10/2016,44,3417
05/10/2016,45,2927
05/10/2016,46,2727
05/10/2016,47,3156
05/10/2016,48,2210
05/10/2016,49,2441
05/10/2016,50,1963
05/10/2016,51,1496
05/10/2016,53,1381
05/10/2016,54,849
05/11/2016,1,1828
05/11/2016,2,1976
05/11/2016,3,3131
05/11/2016,4,1428
05/11/2016,5,1329
05/11/2016,6,1681
05/11/2016,7,1928
05/11/2016,8,2731
05/11/2016,9,1794
05/11/2016,10,835
05/11/2016,11,2053
05/11/2016,12,1144
05/11/2016,13,777
05/11/2016,14,1188
05/11/2016,15,1417
05/11/2016,16,727
05/11/2016,17,1407
05/11/2016,18,1266
05/11/2016,19,1151
05/11/2016,20,1236
05/11/2016,21,917
05/11/2016,22,713
05/11/2016,23,960
05/11/2016,24,2176
05/11/2016,25,701
05/11/2016,26,424
05/11/2016,27,1474
05/11/2016,28,1063
05/11/2016,29,1073
05/11/2016,30,671
05/11/2016,31,1199
05/11/2016,32,561
05/11/2016,33,871
05/11/2016,34,1817
05/11/2016,35,603
05/11/2016,36,948
05/11/2016,37,1571
05/11/2016,38,1401
05/11/2016,39,1267
05/11/2016,40,1347
05/11/2016,41,986
05/11/2016,42,1035
05/11/2016,43,1120
05/11/2016,44,4333
05/11/2016,45,3074
05/11/2016,46,2951
05/11/2016,47,3440
05/11/2016,48,2301
05/11/2016,49,2799
05/11/2016,50,1924
05/11/2016,51,1668
05/11/2016,53,1509
05/11/2016,54,837
05/12/2016,1,1682
05/12/2016,2,1767
05/12/2016,3,2764
05/12/2016,4,1283
05/12/2016,5,1175
05/12/2016,6,1555
05/12/2016,7,1765
05/12/2016,8,2349
05/12/2016,9,1815
05/12/2016,10,859
05/12/2016,11,2078
05/12/2016,12,1234
05/12/2016,13,747
05/12/2016,14,1223
05/12/2016,15,1319
05/12/2016,16,718
05/12/2016,17,1292
05/12/2016,18,1260
05/12/2016,19,1059
05/12/2016,20,1399
05/12/2016,21,789
05/12/2016,22,675
05/12/2016,23,919
05/12/2016,24,2084
05/12/2016,25,657
05/12/2016,26,448
05/12/2016,27,1374
05/12/2016,28,1042
05/12/2016,29,968
05/12/2016,30,708
05/12/2016,31,1247
05/12/2016,32,543
05/12/2016,33,837
05/12/2016,34,1936
05/12/2016,35,645
05/12/2016,36,1060
05/12/2016,37,1450
05/12/2016,38,1256
05/12/2016,39,1251
05/12/2016,40,1245
05/12/2016,41,903
05/12/2016,42,989
05/12/2016,43,1076
05/12/2016,44,3830
05/12/2016,45,2943
05/12/2016,46,2736
05/12/2016,47,3074
05/12/2016,48,2216
05/12/2016,49,2536
05/12/2016,50,1885
05/12/2016,51,1425
05/12/2016,53,1342
05/12/2016,54,667
05/13/2016,1,1829
05/13/2016,2,1862
05/13/2016,3,3278
05/13/2016,4,1453
05/13/2016,5,1310
05/13/2016,6,1615
05/13/2016,7,2035
05/13/2016,8,2881
05/13/2016,9,1767
05/13/2016,10,784
05/13/2016,11,2030
05/13/2016,12,1093
05/13/2016,13,809
05/13/2016,14,1190
05/13/2016,15,1324
05/13/2016,16,719
05/13/2016,17,1231
05/13/2016,18,1195
05/13/2016,19,1103
05/13/2016,20,1188
05/13/2016,21,829
05/13/2016,22,708
05/13/2016,23,1149
05/13/2016,24,2381
05/13/2016,25,814
05/13/2016,26,528
05/13/2016,27,1449
05/13/2016,28,1012
05/13/2016,29,882
05/13/2016,30,630
05/13/2016,31,1151
05/13/2016,32,578
05/13/2016,33,744
05/13/2016,34,2131
05/13/2016,35,592
05/13/2016,36,963
05/13/2016,37,1653
05/13/2016,38,1445
05/13/2016,39,1317
05/13/2016,40,1290
05/13/2016,41,992
05/13/2016,42,1064
05/13/2016,43,1104
05/13/2016,44,4482
05/13/2016,45,3528
05/13/2016,46,2874
05/13/2016,47,3603
05/13/2016,48,2438
05/13/2016,49,3037
05/13/2016,50,2263
05/13/2016,51,1744
05/13/2016,53,1455
05/13/2016,54,739
05/14/2016,1,1289
05/14/2016,2,2057
05/14/2016,3,3581
05/14/2016,4,1521
05/14/2016,5,1442
05/14/2016,6,2103
05/14/2016,7,1859
05/14/2016,8,2907
05/14/2016,9,2284
05/14/2016,10,1104
05/14/2016,11,2427
05/14/2016,12,1350
05/14/2016,13,1143
05/14/2016,14,1587
05/14/2016,15,1325
05/14/2016,16,818
05/14/2016,17,1681
05/14/2016,18,1317
05/14/2016,19,1783
05/14/2016,20,1806
05/14/2016,21,1125
05/14/2016,22,736
05/14/2016,23,1070
05/14/2016,24,2372
05/14/2016,25,1027
05/14/2016,26,600
05/14/2016,27,1846
05/14/2016,28,1397
05/14/2016,29,1238
05/14/2016,30,702
05/14/2016,31,1458
05/14/2016,32,708
05/14/2016,33,1011
05/14/2016,34,2228
05/14/2016,35,761
05/14/2016,36,1168
05/14/2016,37,1457
05/14/2016,38,1965
05/14/2016,39,1655
05/14/2016,40,1529
05/14/2016,41,1262
05/14/2016,42,1195
05/14/2016,43,1216
05/14/2016,44,5123
05/14/2016,45,4244
05/14/2016,46,4045
05/14/2016,47,4377
05/14/2016,48,3584
05/14/2016,49,3246
05/14/2016,50,3128
05/14/2016,51,2022
05/14/2016,53,1967
05/14/2016,54,909
05/15/2016,1,543
05/15/2016,2,2046
05/15/2016,3,3579
05/15/2016,4,1580
05/15/2016,5,1230
05/15/2016,6,2152
05/15/2016,7,1603
05/15/2016,8,2864
05/15/2016,9,2246
05/15/2016,10,953
05/15/2016,11,2589
05/15/2016,12,1386
05/15/2016,13,989
05/15/2016,14,1050
05/15/2016,15,1051
05/15/2016,16,956
05/15/2016,17,1866
05/15/2016,18,1336
05/15/2016,19,1304
05/15/2016,20,2103
05/15/2016,21,1414
05/15/2016,22,738
05/15/2016,23,976
05/15/2016,24,1848
05/15/2016,25,679
05/15/2016,26,557
05/15/2016,27,1901
05/15/2016,28,1604
05/15/2016,29,1400
05/15/2016,30,637
05/15/2016,31,1655
05/15/2016,32,699
05/15/2016,33,995
05/15/2016,34,2116
05/15/2016,35,803
05/15/2016,36,1208
05/15/2016,37,1174
05/15/2016,38,1932
05/15/2016,39,1571
05/15/2016,40,1267
05/15/2016,41,1465
05/15/2016,42,1280
05/15/2016,43,1321
05/15/2016,44,5146
05/15/2016,45,4264
05/15/2016,46,4099
05/15/2016,47,4495
05/15/2016,48,3890
05/15/2016,49,3308
05/15/2016,50,2830
05/15/2016,51,1979
05/15/2016,53,2026
05/15/2016,54,1207
05/16/2016,1,1794
05/16/2016,2,1940
05/16/2016,3,3059
05/16/2016,4,1374
05/16/2016,5,1282
05/16/2016,6,1678
05/16/2016,7,1776
05/16/2016,8,2670
05/16/2016,9,2018
05/16/2016,10,897
05/16/2016,11,2213
05/16/2016,12,1232
05/16/2016,13,841
05/16/2016,14,1296
05/16/2016,15,1374
05/16/2016,16,785
05/16/2016,17,1498
05/16/2016,18,1276
05/16/2016,19,1186
05/16/2016,20,1279
05/16/2016,21,891
05/16/2016,22,714
05/16/2016,23,993
05/16/2016,24,2261
05/16/2016,25,637
05/16/2016,26,493
05/16/2016,27,1450
05/16/2016,28,1115
05/16/2016,29,1069
05/16/2016,30,675
05/16/2016,31,1279
05/16/2016,32,606
05/16/2016,33,889
05/16/2016,34,2041
05/16/2016,35,686
05/16/2016,36,992
05/16/2016,37,1353
05/16/2016,38,1286
05/16/2016,39,1306
05/16/2016,40,1555
05/16/2016,41,1055
05/16/2016,42,938
05/16/2016,43,1129
05/16/2016,44,3970
05/16/2016,45,3305
05/16/2016,46,2813
05/16/2016,47,3339
05/16/2016,48,2450
05/16/2016,49,2623
05/16/2016,50,2016
05/16/2016,51,1543
05/16/2016,53,1434
05/16/2016,54,755
05/17/2016,1,1688
05/17/2016,2,1732
05/17/2016,3,2722
05/17/2016,4,1217
05/17/2016,5,1185
05/17/2016,6,1587
05/17/2016,7,1802
05/17/2016,8,2503
05/17/2016,9,1856
05/17/2016,10,951
05/17/2016,11,2177
05/17/2016,12,1179
05/17/2016,13,840
05/17/2016,14,1250
05/17/2016,15,1384
05/17/2016,16,753
05/17/2016,17,1466
05/17/2016,18,1329
05/17/2016,19,1058
05/17/2016,20,1288
05/17/2016,21,905
05/17/2016,22,659
05/17/2016,23,971
05/17/2016,24,2056
05/17/2016,25,614
05/17/2016,26,471
05/17/2016,27,1440
05/17/2016,28,1270
05/17/2016,29,1187
05/17/2016,30,694
05/17/2016,31,1356
05/17/2016,32,641
05/17/2016,33,949
05/17/2016,34,1983
05/17/2016,35,713
05/17/2016,36,1159
05/17/2016,37,1364
05/17/2016,38,1152
05/17/2016,39,1299
05/17/2016,40,1536
05/17/2016,41,934
05/17/2016,42,903
05/17/2016,43,1162
05/17/2016,44,3573
05/17/2016,45,2909
05/17/2016,46,2630
05/17/2016,47,3248
05/17/2016,48,2240
05/17/2016,49,2475
05/17/2016,50,2095
05/17/2016,51,1471
05/17/2016,53,1477
05/17/2016,54,869
05/18/2016,1,1687
05/18/2016,2,1942
05/18/2016,3,3006
05/18/2016,4,1391
05/18/2016,5,721
05/18/2016,6,1736
05/18/2016,7,1838
05/18/2016,8,2544
05/18/2016,9,1745
05/18/2016,10,866
05/18/2016,11,2003
05/18/2016,12,1228
05/18/2016,13,771
05/18/2016,14,1171
05/18/2016,15,1251
05/18/2016,16,238
05/18/2016,17,1346
05/18/2016,18,1176
05/18/2016,19,1120
05/18/2016,20,1193
05/18/2016,21,612
05/18/2016,22,624
05/18/2016,23,1051
05/18/2016,24,2130
05/18/2016,25,728
05/18/2016,26,467
05/18/2016,27,1466
05/18/2016,28,1072
05/18/2016,29,972
05/18/2016,30,644
05/18/2016,31,1090
05/18/2016,32,558
05/18/2016,33,741
05/18/2016,34,1642
05/18/2016,35,575
05/18/2016,36,953
05/18/2016,37,1546
05/18/2016,38,1412
05/18/2016,39,1199
05/18/2016,40,1290
05/18/2016,41,941
05/18/2016,42,993
05/18/2016,43,448
05/18/2016,44,3884
05/18/2016,45,3032
05/18/2016,46,2692
05/18/2016,47,3117
05/18/2016,48,2168
05/18/2016,49,2575
05/18/2016,50,1941
05/18/2016,51,1742
05/18/2016,53,1095
05/18/2016,54,179
05/19/2016,1,1697
05/19/2016,2,1666
05/19/2016,3,2747
05/19/2016,4,1218
05/19/2016,5,1216
05/19/2016,6,1586
05/19/2016,7,1695
05/19/2016,8,2491
05/19/2016,9,1797
05/19/2016,10,882
05/19/2016,11,1938
05/19/2016,12,1109
05/19/2016,13,814
05/19/2016,14,1243
05/19/2016,15,1284
05/19/2016,16,734
05/19/2016,17,1297
05/19/2016,18,1221
05/19/2016,19,1025
05/19/2016,20,1341
05/19/2016,21,858
05/19/2016,22,654
05/19/2016,23,921
05/19/2016,24,2073
05/19/2016,25,614
05/19/2016,26,407
05/19/2016,27,1304
05/19/2016,28,1061
05/19/2016,29,928
05/19/2016,30,655
05/19/2016,31,1237
05/19/2016,32,591
05/19/2016,33,852
05/19/2016,34,1756
05/19/2016,35,660
05/19/2016,36,940
05/19/2016,37,1356
05/19/2016,38,1216
05/19/2016,39,1197
05/19/2016,40,1198
05/19/2016,41,910
05/19/2016,42,866
05/19/2016,43,1085
05/19/2016,44,3908
05/19/2016,45,2840
05/19/2016,46,2585
05/19/2016,47,2998
05/19/2016,48,2162
05/19/2016,49,2388
05/19/2016,50,1769
05/19/2016,51,1497
05/19/2016,53,1570
05/19/2016,54,769
05/20/2016,1,1843
05/20/2016,2,1922
05/20/2016,3,3312
05/20/2016,4,1435
05/20/2016,5,1330
05/20/2016,6,1797
05/20/2016,7,1995
05/20/2016,8,2810
05/20/2016,9,1736
05/20/2016,10,811
05/20/2016,11,2143
05/20/2016,12,1107
05/20/2016,13,839
05/20/2016,14,1190
05/20/2016,15,1454
05/20/2016,16,754
05/20/2016,17,1324
05/20/2016,18,1224
05/20/2016,19,1148
05/20/2016,20,1282
05/20/2016,21,815
05/20/2016,22,670
05/20/2016,23,1106
05/20/2016,24,2508
05/20/2016,25,864
05/20/2016,26,472
05/20/2016,27,1407
05/20/2016,28,968
05/20/2016,29,1020
05/20/2016,30,639
05/20/2016,31,1242
05/20/2016,32,615
05/20/2016,33,782
05/20/2016,34,2235
05/20/2016,35,676
05/20/2016,36,987
05/20/2016,37,1528
05/20/2016,38,1435
05/20/2016,39,1347
05/20/2016,40,1323
05/20/2016,41,1028
05/20/2016,42,1023
05/20/2016,43,1149
05/20/2016,44,4405
05/20/2016,45,3641
05/20/2016,46,3099
05/20/2016,47,3677
05/20/2016,48,2524
05/20/2016,49,3225
05/20/2016,50,2250
05/20/2016,51,1741
05/20/2016,53,1546
05/20/2016,54,782
05/21/2016,1,1320
05/21/2016,2,2139
05/21/2016,3,3564
05/21/2016,4,1617
05/21/2016,5,1264
05/21/2016,6,2074
05/21/2016,7,1896
05/21/2016,8,2908
05/21/2016,9,2198
05/21/2016,10,1069
05/21/2016,11,2411
05/21/2016,12,1280
05/21/2016,13,1108
05/21/2016,14,1646
05/21/2016,15,1337
05/21/2016,16,764
05/21/2016,17,1725
05/21/2016,18,1245
05/21/2016,19,1699
05/21/2016,20,1726
05/21/2016,21,1089
05/21/2016,22,794
05/21/2016,23,1100
05/21/2016,24,2329
05/21/2016,25,975
05/21/2016,26,557
05/21/2016,27,1807
05/21/2016,28,1443
05/21/2016,29,1227
05/21/2016,30,686
05/21/2016,31,1447
05/21/2016,32,710
05/21/2016,33,1025
05/21/2016,34,2286
05/21/2016,35,763
05/21/2016,36,1116
05/21/2016,37,1502
05/21/2016,38,1992
05/21/2016,39,1704
05/21/2016,40,1471
05/21/2016,41,1365
05/21/2016,42,1248
05/21/2016,43,1206
05/21/2016,44,5180
05/21/2016,45,4087
05/21/2016,46,4087
05/21/2016,47,4239
05/21/2016,48,3474
05/21/2016,49,3430
05/21/2016,50,3014
05/21/2016,51,1865
05/21/2016,53,1887
05/21/2016,54,958
05/22/2016,1,516
05/22/2016,2,2048
05/22/2016,3,3590
05/22/2016,4,1630
05/22/2016,5,1168
05/22/2016,6,2098
05/22/2016,7,1623
05/22/2016,8,2702
05/22/2016,9,2157
05/22/2016,10,949
05/22/2016,11,2640
05/22/2016,12,1240
05/22/2016,13,969
05/22/2016,14,1073
05/22/2016,15,1021
05/22/2016,16,929
05/22/2016,17,1832
05/22/2016,18,1255
05/22/2016,19,1218
05/22/2016,20,2037
05/22/2016,21,1411
05/22/2016,22,676
05/22/2016,23,974
05/22/2016,24,1845
05/22/2016,25,676
05/22/2016,26,534
05/22/2016,27,1946
05/22/2016,28,1755
05/22/2016,29,1379
05/22/2016,30,721
05/22/2016,31,1631
05/22/2016,32,718
05/22/2016,33,1043
05/22/2016,34,1544
05/22/2016,35,753
05/22/2016,36,1213
05/22/2016,37,1028
05/22/2016,38,1768
05/22/2016,39,1577
05/22/2016,40,1322
05/22/2016,41,1534
05/22/2016,42,1305
05/22/2016,43,1212
05/22/2016,44,4764
05/22/2016,45,4081
05/22/2016,46,4225
05/22/2016,47,4352
05/22/2016,48,3707
05/22/2016,49,3383
05/22/2016,50,2783
05/22/2016,51,1873
05/22/2016,53,2001
05/22/2016,54,1200
05/23/2016,1,1756
05/23/2016,2,1860
05/23/2016,3,2926
05/23/2016,4,1385
05/23/2016,5,1291
05/23/2016,6,1747
05/23/2016,7,1781
05/23/2016,8,2600
05/23/2016,9,1822
05/23/2016,10,945
05/23/2016,11,2114
05/23/2016,12,1188
05/23/2016,13,845
05/23/2016,14,1440
05/23/2016,15,1387
05/23/2016,16,781
05/23/2016,17,1458
05/23/2016,18,1221
05/23/2016,19,1161
05/23/2016,20,1262
05/23/2016,21,880
05/23/2016,22,672
05/23/2016,23,988
05/23/2016,24,2073
05/23/2016,25,614
05/23/2016,26,496
05/23/2016,27,1401
05/23/2016,28,1108
05/23/2016,29,1018
05/23/2016,30,650
05/23/2016,31,1198
05/23/2016,32,587
05/23/2016,33,914
05/23/2016,34,1982
05/23/2016,35,713
05/23/2016,36,970
05/23/2016,37,1416
05/23/2016,38,1344
05/23/2016,39,1290
05/23/2016,40,1508
05/23/2016,41,926
05/23/2016,42,910
05/23/2016,43,1174
05/23/2016,44,3942
05/23/2016,45,3053
05/23/2016,46,2843
05/23/2016,47,3256
05/23/2016,48,2439
05/23/2016,49,2456
05/23/2016,50,2016
05/23/2016,51,1522
05/23/2016,53,1376
05/23/2016,54,890
05/24/2016,1,1709
05/24/2016,2,1749
05/24/2016,3,2632
05/24/2016,4,1250
05/24/2016,5,1153
05/24/2016,6,1540
05/24/2016,7,1612
05/24/2016,8,2363
05/24/2016,9,1692
05/24/2016,10,894
05/24/2016,11,2055
05/24/2016,12,1177
05/24/2016,13,801
05/24/2016,14,1209
05/24/2016,15,1392
05/24/2016,16,756
05/24/2016,17,1442
05/24/2016,18,1274
05/24/2016,19,1047
