Date,Store,Sales,Customers,Open
2015-07-25,35,6557,507,1
2015-05-29,82,9035,888,1
2015-03-11,19,5760,623,1
2015-06-02,38,8979,678,1
2015-02-16,2,7478,703,1
2015-01-29,23,4934,432,1
2015-06-24,51,5172,391,1
2015-05-05,34,8191,961,1
2015-06-17,100,7844,668,1
2015-07-21,96,4821,494,1
2015-02-04,24,10621,911,1
2015-04-21,28,3349,426,1
2015-07-03,70,7690,712,1
2015-04-19,74,0,0,0
2015-06-23,68,5830,972,1
2015-02-18,20,7368,808,1
2015-05-20,85,5674,745,1
2015-01-29,91,5075,486,1
2015-06-04,54,8315,689,1
2015-07-02,56,8401,548,1
2015-06-02,45,5697,401,1
2015-05-15,5,4746,592,1
2015-01-27,24,10147,858,1
2015-05-20,43,7078,584,1
2015-01-06,35,13524,851,1
2015-02-18,83,3841,340,1
2015-05-08,56,9262,606,1
2015-06-06,61,3855,657,1
2015-04-07,6,4770,611,1
2015-05-28,66,5096,465,1
2015-02-07,69,7827,1042,1
2015-03-01,41,0,0,0
2015-05-18,74,8293,1031,1
2015-03-13,99,4921,442,1
2015-01-06,51,0,0,0
2015-05-09,61,4781,589,1
2015-03-07,58,5618,508,1
2015-03-31,53,8579,703,1
2015-05-31,20,0,0,0
2015-04-11,50,4208,398,1
2015-04-29,26,8334,646,1
2015-05-30,34,9249,1091,1
2015-05-25,38,0,0,0
2015-07-13,76,7160,641,1
2015-03-31,92,9347,682,1
2015-01-06,77,8133,641,1
2015-05-16,15,5919,618,1
2015-03-25,12,6985,896,1
2015-03-07,91,3486,422,1
2015-03-29,40,0,0,0
2015-05-09,1,4945,596,1
2015-05-26,97,6399,727,1
2015-05-01,52,0,0,0
2015-01-01,98,0,0,0
2015-02-17,17,8611,965,1
2015-06-01,99,6401,510,1
2015-03-18,90,9640,1138,1
2015-05-05,15,6653,620,1
2015-01-09,21,6342,536,1
2015-05-15,100,10009,787,1
2015-01-01,74,0,0,0
2015-05-24,33,0,0,0
2015-01-16,4,9008,1228,1
2015-01-28,91,5036,509,1
2015-03-21,42,7419,803,1
2015-01-14,60,9793,886,1
2015-01-02,73,4220,463,1
2015-04-18,64,10252,814,1
2015-02-04,68,6921,1021,1
2015-07-20,93,5166,551,1
2015-05-12,29,6898,628,1
2015-03-31,33,10772,867,1
2015-07-22,94,5556,541,1
2015-01-20,100,5765,555,1
2015-03-30,10,6774,628,1
2015-06-11,2,4240,515,1
2015-05-01,14,0,0,0
2015-05-12,64,8031,660,1
2015-05-16,67,6486,624,1
2015-04-13,82,12839,1064,1
2015-06-16,28,6464,619,1
2015-02-19,42,11692,1186,1
2015-01-11,98,0,0,0
2015-03-24,29,6374,589,1
2015-05-08,69,9998,1270,1
2015-07-10,16,7768,899,1
2015-07-02,45,5464,399,1
2015-01-31,11,7626,914,1
2015-04-26,93,0,0,0
2015-06-14,60,0,0,0
2015-05-25,70,0,0,0
2015-03-31,1,6206,589,1
2015-01-22,92,4796,448,1
2015-02-13,66,6569,567,1
2015-03-01,38,0,0,0
2015-07-17,23,5551,454,1
2015-04-25,100,8545,763,1
2015-01-11,65,0,0,0
2015-07-03,44,6152,687,1
2015-03-06,96,5282,570,1
2015-02-25,21,3208,393,1
2015-05-27,59,5246,563,1
2015-07-24,2,3854,468,1
2015-05-01,63,0,0,0
2015-06-12,47,6064,808,1
2015-03-29,57,0,0,0
2015-05-22,34,8513,982,1
2015-04-26,4,0,0,0
2015-03-23,37,4794,560,1
2015-06-03,24,13705,1080,1
2015-02-15,34,0,0,0
2015-05-14,56,0,0,0
2015-03-18,56,6885,475,1
2015-05-05,68,6825,1021,1
2015-04-07,31,5105,564,1
2015-06-19,60,9485,781,1
2015-03-12,96,4052,473,1
2015-06-16,42,13845,1296,1
2015-04-29,70,8368,737,1
2015-02-24,68,4865,844,1
2015-02-10,95,5501,749,1
2015-02-17,11,7372,1032,1
2015-05-26,47,7265,962,1
2015-06-03,3,9590,918,1
2015-02-04,22,4402,505,1
2015-02-20,75,6165,647,1
2015-02-22,90,0,0,0
2015-02-09,12,5763,794,1
2015-06-22,59,5462,602,1
2015-04-16,68,6877,1062,1
2015-01-31,96,2134,216,1
2015-07-04,90,5983,774,1
2015-03-25,73,4238,451,1
2015-04-01,33,11520,974,1
2015-04-03,92,0,0,0
2015-03-29,23,0,0,0
2015-03-12,89,5566,606,1
2015-01-31,14,4068,425,1
2015-06-15,76,13989,1185,1
2015-01-19,60,6362,671,1
2015-01-15,89,6259,646,1
2015-04-13,42,14783,1376,1
2015-01-18,33,0,0,0
2015-03-02,80,10957,783,1
2015-03-29,76,0,0,0
2015-04-20,64,7177,613,1
2015-01-01,73,0,0,0
2015-07-06,14,5706,656,1
2015-02-23,31,4137,518,1
2015-03-18,61,5624,625,1
2015-05-29,11,8561,1154,1
2015-07-20,73,4963,512,1
2015-03-24,84,10978,1243,1
2015-02-21,64,11857,924,1
2015-06-02,78,5209,582,1
2015-02-11,58,6010,485,1
2015-05-15,33,8471,889,1
2015-01-07,50,4417,355,1
2015-05-25,49,0,0,0
2015-06-01,6,7054,726,1
2015-01-30,1,5577,616,1
2015-03-01,72,0,0,0
2015-03-25,49,5943,453,1
2015-06-09,49,6299,464,1
2015-03-11,98,4298,394,1
2015-05-05,50,4608,402,1
2015-04-02,19,10103,831,1
2015-02-17,15,7454,676,1
2015-06-16,98,6677,512,1
2015-07-19,64,0,0,0
2015-04-15,72,4981,531,1
2015-02-24,38,3778,399,1
2015-05-19,73,5899,564,1
2015-04-03,64,0,0,0
2015-06-07,6,0,0,0
2015-02-27,88,6217,666,1
2015-06-30,25,16572,1880,1
2015-03-26,69,7548,1021,1
2015-02-07,91,3998,471,1
2015-04-28,69,10362,1247,1
2015-05-06,1,4960,536,1
2015-07-11,86,3331,471,1
2015-01-16,33,8101,823,1
2015-03-29,25,0,0,0
2015-03-21,62,3564,389,1
2015-06-18,44,4859,578,1
2015-01-08,57,9473,855,1
2015-07-22,28,3197,394,1
2015-02-24,60,6693,701,1
2015-03-23,78,3040,467,1
2015-02-22,76,0,0,0
2015-07-15,39,5729,717,1
2015-07-27,30,5235,677,1
2015-01-13,17,9384,1030,1
2015-05-01,10,0,0,0
2015-04-24,28,3729,453,1
2015-04-20,18,5790,663,1
2015-04-08,55,4413,544,1
2015-04-25,38,7256,609,1
2015-04-01,59,7067,652,1
2015-07-09,85,5766,855,1
2015-02-28,30,4900,702,1
2015-01-19,51,4851,429,1
2015-04-02,61,5434,631,1
2015-02-27,70,5970,636,1
2015-02-06,96,5386,556,1
2015-07-26,80,0,0,0
2015-03-13,1,3725,493,1
2015-01-24,72,1940,270,1
2015-05-05,67,9643,916,1
2015-01-24,67,5577,556,1
2015-01-03,81,7505,601,1
2015-03-05,71,10160,780,1
2015-05-15,14,5890,685,1
2015-02-15,90,0,0,0
2015-07-20,94,6099,591,1
2015-07-10,94,6876,632,1
2015-04-12,34,0,0,0
2015-05-22,36,10540,1057,1
2015-04-11,95,3730,447,1
2015-06-21,26,0,0,0
2015-04-08,9,5985,559,1
2015-01-14,87,6103,780,1
2015-04-13,85,8583,1140,1
2015-01-02,50,3670,367,1
2015-02-15,33,0,0,0
2015-07-26,40,0,0,0
2015-05-26,24,9832,861,1
2015-04-05,10,0,0,0
2015-01-24,39,1898,278,1
2015-04-02,50,7013,585,1
2015-06-14,90,0,0,0
2015-04-27,72,7567,700,1
2015-06-15,38,11080,729,1
2015-06-26,19,6505,647,1
2015-06-20,54,8668,825,1
2015-05-23,73,2528,231,1
2015-06-20,9,6179,536,1
2015-07-23,52,6213,433,1
2015-03-14,88,2261,225,1
2015-04-28,85,7712,986,1
2015-06-24,43,5836,586,1
2015-05-23,72,2654,299,1
2015-04-28,73,6696,642,1
2015-02-26,4,8080,1138,1
2015-05-13,15,7312,755,1
2015-01-03,52,6542,443,1
2015-05-08,51,8642,600,1
2015-04-21,5,3388,479,1
2015-01-26,95,9435,1029,1
2015-01-27,11,8383,1169,1
2015-03-01,69,0,0,0
2015-05-23,48,2757,294,1
2015-07-04,42,6597,785,1
2015-04-01,67,12478,1092,1
2015-07-05,94,0,0,0
2015-01-29,3,7485,738,1
2015-03-21,23,4661,414,1
2015-02-20,67,8276,842,1
2015-02-28,87,4325,547,1
2015-02-12,26,5316,489,1
2015-03-23,38,4040,423,1
2015-05-12,52,4279,308,1
2015-02-26,80,6635,540,1
2015-04-01,81,8599,594,1
2015-04-23,59,4853,496,1
2015-02-20,63,7694,690,1
2015-01-06,55,6569,747,1
2015-02-15,96,0,0,0
2015-02-13,30,3784,573,1
2015-06-29,17,10474,1022,1
2015-02-03,7,10481,1032,1
2015-01-18,51,0,0,0
2015-04-03,15,0,0,0
2015-05-31,32,0,0,0
2015-04-18,93,3394,315,1
2015-04-14,34,9764,1135,1
2015-04-20,4,8537,1261,1
2015-07-10,6,4530,576,1
2015-05-31,53,0,0,0
2015-02-19,38,6256,538,1
2015-04-29,27,12023,1263,1
2015-02-04,59,6198,598,1
2015-07-01,25,12712,1583,1
2015-02-28,92,6905,600,1
2015-02-19,72,4020,449,1
2015-01-27,28,5534,622,1
2015-02-12,4,8239,1206,1
2015-01-03,28,2067,245,1
2015-03-01,53,0,0,0
2015-04-23,15,5215,604,1
2015-06-06,19,5400,446,1
2015-07-26,96,0,0,0
2015-06-09,91,3837,431,1
2015-02-01,58,0,0,0
2015-05-21,61,4459,552,1
2015-04-04,88,4114,399,1
2015-05-26,37,5907,676,1
2015-03-24,74,5067,754,1
2015-05-26,9,8048,707,1
2015-02-02,30,6585,819,1
2015-05-29,26,7392,646,1
2015-01-04,43,0,0,0
2015-06-16,99,6990,566,1
2015-04-15,44,5494,651,1
2015-03-25,57,6818,694,1
2015-02-23,68,5324,905,1
2015-05-16,48,2297,267,1
2015-02-11,62,7885,903,1
2015-06-19,40,4462,545,1
2015-05-16,4,10957,1426,1
2015-07-04,7,6559,723,1
2015-07-07,97,5899,590,1
2015-04-11,83,3049,263,1
2015-03-23,86,4015,579,1
2015-05-23,12,5896,774,1
2015-04-30,70,9159,874,1
2015-03-10,32,3478,453,1
2015-03-20,20,7596,815,1
2015-03-04,93,6858,612,1
2015-01-10,38,6459,617,1
2015-02-28,82,6418,600,1
2015-04-24,35,8711,723,1
2015-02-10,30,4182,675,1
2015-05-18,23,7970,599,1
2015-04-01,63,12441,973,1
2015-01-08,66,7528,576,1
2015-02-05,61,4865,587,1
2015-04-09,93,4979,566,1
2015-01-18,48,0,0,0
2015-04-12,44,0,0,0
2015-04-08,91,3964,453,1
2015-07-20,52,5297,370,1
2015-02-24,7,6904,840,1
2015-02-21,68,6400,961,1
2015-06-03,52,8342,521,1
2015-06-14,30,0,0,0
2015-07-16,92,6768,602,1
2015-05-21,15,6654,673,1
2015-01-26,48,4463,389,1
2015-01-11,59,0,0,0
2015-05-27,42,9399,1107,1
2015-03-27,56,7736,555,1
2015-02-18,10,6502,634,1
2015-03-01,60,0,0,0
2015-07-16,94,7846,708,1
2015-06-18,93,7002,654,1
2015-02-16,98,6529,543,1
2015-05-05,48,3954,401,1
2015-07-04,48,2478,261,1
2015-05-21,6,5306,584,1
2015-05-03,11,0,0,0
2015-04-27,61,6332,718,1
2015-07-06,62,7268,794,1
2015-07-01,100,8547,683,1
2015-07-25,75,5809,610,1
2015-03-25,18,5474,669,1
2015-04-18,29,8007,705,1
2015-03-03,86,6340,731,1
2015-01-02,20,6078,597,1
2015-01-02,17,5977,833,1
2015-07-09,13,4350,331,1
2015-07-09,11,6595,990,1
2015-01-03,91,4056,477,1
2015-03-23,83,4271,394,1
2015-03-12,54,5599,555,1
2015-01-23,92,5009,480,1
2015-06-01,70,10821,917,1
2015-04-01,74,9026,1046,1
2015-06-23,10,5244,586,1
2015-04-28,76,10187,966,1
2015-06-21,3,0,0,0
2015-07-22,58,4985,424,1
2015-07-03,37,7024,737,1
2015-01-16,73,5502,564,1
2015-04-25,47,5455,715,1
2015-03-02,79,9109,822,1
2015-01-31,39,3955,536,1
2015-03-15,2,0,0,0
2015-04-14,91,5020,505,1
2015-02-08,73,0,0,0
2015-04-18,50,4173,384,1
2015-02-26,41,4707,345,1
2015-06-18,71,10215,740,1
2015-06-06,45,5876,478,1
2015-07-11,27,6981,759,1
2015-03-23,20,8591,958,1
2015-06-09,46,3911,527,1
2015-06-11,81,5498,450,1
2015-02-07,82,6143,553,1
2015-05-05,9,8149,643,1
2015-06-05,71,13785,1054,1
2015-02-24,80,5607,485,1
2015-06-07,61,0,0,0
2015-04-25,60,5070,408,1
2015-07-10,76,9291,985,1
2015-06-22,35,9750,769,1
2015-04-14,37,7345,701,1
2015-06-23,61,4204,521,1
2015-01-24,83,2404,209,1
2015-02-17,52,5597,371,1
2015-04-05,55,0,0,0
2015-04-26,13,0,0,0
2015-05-21,69,8879,1120,1
2015-02-26,59,4533,503,1
2015-05-26,88,6367,687,1
2015-01-13,47,7308,895,1
2015-04-17,98,6730,593,1
2015-05-03,10,0,0,0
2015-04-11,68,8119,1165,1
2015-07-20,87,5998,805,1
2015-01-26,77,8838,706,1
2015-05-27,35,8767,674,1
2015-03-24,16,7215,893,1
2015-02-09,6,3834,476,1
2015-01-31,83,3570,323,1
2015-03-09,85,6367,898,1
2015-04-09,96,4684,532,1
2015-02-17,68,6752,975,1
2015-07-26,22,0,0,0
2015-04-30,1,6228,650,1
2015-06-21,6,0,0,0
2015-05-11,39,6528,900,1
2015-02-01,38,0,0,0
2015-06-16,22,6523,584,1
2015-03-06,81,8255,616,1
2015-02-24,64,7230,619,1
2015-05-04,74,9636,1165,1
2015-04-23,21,3684,370,1
2015-02-28,31,5782,619,1
2015-01-28,98,5319,437,1
2015-01-11,77,0,0,0
2015-03-05,99,5458,496,1
2015-05-04,54,9227,802,1
2015-04-06,39,0,0,0
2015-01-09,94,6914,592,1
2015-01-27,26,6979,564,1
2015-06-04,14,0,0,0
2015-01-31,31,6142,629,1
2015-03-07,26,5313,494,1
2015-07-23,68,7984,1174,1
2015-02-19,77,7798,627,1
2015-02-23,44,4177,552,1
2015-01-16,64,11978,914,1
2015-04-05,77,0,0,0
2015-05-02,23,5953,531,1
2015-03-23,50,3453,298,1
2015-01-15,30,5266,692,1
2015-03-14,98,5596,485,1
2015-04-04,44,5489,670,1
2015-02-08,30,0,0,0
2015-03-21,53,3344,336,1
2015-04-19,96,0,0,0
2015-01-19,63,4787,497,1
2015-05-26,57,8533,860,1
2015-01-02,80,8285,635,1
2015-06-25,56,6278,480,1
2015-03-26,76,7217,767,1
2015-04-14,65,7059,574,1
2015-07-19,75,0,0,0
2015-05-16,84,10360,1124,1
2015-05-10,100,0,0,0
2015-02-10,91,3094,396,1
2015-03-29,16,0,0,0
2015-06-02,20,10534,1015,1
2015-04-06,81,0,0,0
2015-02-17,32,4034,442,1
2015-05-23,6,3253,366,1
2015-02-08,81,0,0,0
2015-02-27,85,7026,962,1
2015-02-27,38,5581,526,1
2015-03-20,36,10292,1064,1
2015-02-09,48,3814,378,1
2015-02-27,46,4536,626,1
2015-03-29,87,0,0,0
2015-02-04,37,6176,704,1
2015-01-06,100,0,0,0
2015-06-11,48,3004,381,1
2015-05-24,87,0,0,0
2015-01-10,58,6675,523,1
2015-05-26,11,7190,1073,1
2015-05-20,44,6575,745,1
2015-02-06,79,5645,571,1
2015-01-15,38,5524,501,1
2015-05-28,50,3931,319,1
2015-07-10,53,5417,584,1
2015-07-17,68,7758,1139,1
2015-07-15,70,6968,649,1
2015-01-22,39,3309,496,1
2015-05-14,29,0,0,0
2015-04-23,91,3453,411,1
2015-03-24,4,7470,1087,1
2015-06-22,13,2603,220,1
2015-07-07,86,3607,485,1
2015-05-29,52,6402,449,1
2015-05-04,42,14518,1451,1
2015-03-25,87,5128,671,1
2015-06-06,50,4581,405,1
2015-05-11,52,4363,304,1
2015-04-05,99,0,0,0
2015-07-03,94,8972,698,1
2015-01-24,32,1958,279,1
2015-05-11,62,7226,788,1
2015-05-26,56,8221,563,1
2015-04-13,33,11473,992,1
2015-04-15,52,6636,416,1
2015-02-19,98,6240,485,1
2015-03-03,97,8241,798,1
2015-07-11,12,6612,854,1
2015-07-16,76,9876,938,1
2015-06-07,53,0,0,0
2015-01-01,37,0,0,0
2015-06-22,100,6796,622,1
2015-05-02,69,10544,1399,1
2015-04-21,43,4866,527,1
2015-05-22,2,4564,504,1
2015-03-17,35,11077,785,1
2015-06-25,93,5250,573,1
2015-04-10,48,3496,395,1
2015-06-05,41,7896,567,1
2015-07-13,90,11333,1236,1
2015-01-16,31,6671,648,1
2015-06-04,44,5862,643,1
2015-05-12,65,4412,442,1
2015-02-20,87,4882,626,1
2015-04-10,29,6691,624,1
2015-06-04,70,0,0,0
2015-03-18,75,4992,539,1
2015-04-25,80,8529,694,1
2015-05-26,75,6368,692,1
2015-06-06,46,4256,602,1
2015-01-18,40,0,0,0
2015-04-01,77,11449,807,1
2015-03-14,100,8300,705,1
2015-01-02,37,8501,984,1
2015-04-11,73,2264,239,1
2015-03-05,37,7153,769,1
2015-06-23,52,4941,362,1
2015-01-05,37,13248,1270,1
2015-04-28,67,10207,941,1
2015-02-18,49,7123,477,1
2015-07-19,28,0,0,0
2015-04-25,10,4631,514,1
2015-07-20,62,5617,684,1
2015-01-04,45,0,0,0
2015-05-10,27,0,0,0
2015-05-16,94,5624,553,1
2015-03-24,99,3736,356,1
2015-05-13,21,4941,463,1
2015-02-08,35,0,0,0
2015-06-16,59,7391,672,1
2015-01-18,63,0,0,0
2015-02-20,33,9234,860,1
2015-01-01,84,0,0,0
2015-01-10,22,3461,402,1
2015-05-13,63,8113,769,1
2015-03-01,51,0,0,0
2015-01-11,12,0,0,0
2015-02-04,28,4880,531,1
2015-03-23,67,6838,786,1
2015-04-16,18,7655,757,1
2015-01-03,18,5181,501,1
2015-01-12,21,7965,646,1
2015-01-23,91,3359,391,1
2015-04-28,26,8135,598,1
2015-02-08,16,0,0,0
2015-02-23,21,3701,420,1
2015-05-08,61,4730,568,1
2015-03-05,82,11182,980,1
2015-07-20,70,6401,600,1
2015-06-11,51,6130,459,1
2015-05-20,92,6668,598,1
2015-04-25,58,7174,543,1
2015-03-21,40,4725,632,1
2015-02-16,95,9746,1066,1
2015-03-25,64,6823,566,1
2015-05-12,50,3207,292,1
2015-04-14,53,6212,613,1
2015-07-21,71,7110,623,1
2015-06-15,42,14938,1399,1
2015-03-16,92,10114,735,1
2015-07-06,96,5180,551,1
2015-02-24,45,3552,330,1
2015-04-27,3,9447,866,1
2015-07-15,80,8223,566,1
2015-06-04,63,7557,640,1
2015-06-09,31,4521,485,1
2015-01-16,34,8680,1060,1
2015-05-19,60,10763,914,1
2015-05-30,44,3785,464,1
2015-06-20,58,6488,527,1
2015-02-10,86,3903,525,1
2015-07-01,40,4789,576,1
2015-06-17,53,5382,545,1
2015-01-09,81,7818,513,1
2015-02-15,83,0,0,0
2015-02-08,19,0,0,0
2015-05-07,19,7316,680,1
2015-05-16,83,3269,287,1
2015-02-05,58,6949,530,1
2015-05-24,37,0,0,0
2015-02-13,2,3647,499,1
2015-04-29,96,7719,741,1
2015-07-13,67,11298,985,1
2015-03-25,24,8019,769,1
2015-06-17,95,8223,825,1
2015-07-14,26,8662,642,1
2015-02-12,16,6526,841,1
2015-05-25,99,0,0,0
2015-03-31,16,10548,961,1
2015-02-25,23,3796,387,1
2015-05-20,25,11331,1467,1
2015-01-04,84,0,0,0
2015-03-23,72,3380,425,1
2015-07-12,18,0,0,0
2015-02-28,65,3407,297,1
2015-07-02,84,13429,1282,1
2015-07-03,74,6293,804,1
2015-07-23,36,9949,1043,1
2015-04-02,73,7845,724,1
2015-01-08,43,6974,549,1
2015-04-28,53,6175,618,1
2015-01-07,37,7797,854,1
2015-05-01,76,0,0,0
2015-01-12,55,6314,710,1
2015-06-17,84,16038,1574,1
2015-04-14,89,7606,726,1
2015-03-08,23,0,0,0
2015-07-22,57,6059,640,1
2015-05-21,10,6038,612,1
2015-03-06,29,8426,756,1
2015-01-25,24,0,0,0
2015-05-09,25,9459,1380,1
2015-01-02,54,9694,902,1
2015-03-31,61,8499,753,1
2015-01-27,67,9306,924,1
2015-01-04,14,0,0,0
2015-07-06,82,8302,819,1
2015-02-28,57,7539,737,1
2015-04-11,15,5315,585,1
2015-06-06,53,3650,375,1
2015-07-11,90,7164,914,1
2015-01-31,18,5714,612,1
2015-06-06,62,4023,418,1
2015-04-27,18,9722,879,1
2015-03-24,32,3572,480,1
2015-04-03,43,0,0,0
2015-04-09,43,4756,527,1
2015-03-09,75,5009,554,1
2015-04-08,18,6374,717,1
2015-05-22,51,7712,555,1
2015-05-26,65,5113,496,1
2015-01-24,30,2724,469,1
2015-03-02,70,9587,914,1
2015-03-04,30,5547,743,1
2015-04-08,89,5795,626,1
2015-01-27,53,5636,620,1
2015-07-18,75,6822,690,1
2015-06-12,90,6679,894,1
2015-02-05,96,5797,631,1
2015-04-12,1,0,0,0
2015-05-28,85,5399,809,1
2015-04-17,34,8770,1043,1
2015-01-17,43,4429,425,1
2015-03-26,20,8876,946,1
2015-05-09,96,2589,251,1
2015-05-09,74,5434,730,1
2015-03-26,39,3183,486,1
2015-06-24,88,5867,672,1
2015-02-05,78,3661,453,1
2015-01-21,65,4097,392,1
2015-06-07,10,0,0,0
2015-06-24,19,6725,648,1
2015-03-24,54,5100,474,1
2015-04-24,61,3702,485,1
2015-01-12,59,8628,775,1
2015-04-12,21,0,0,0
2015-02-09,77,6140,580,1
2015-04-13,24,15163,1140,1
2015-04-11,56,9345,625,1
2015-05-20,35,11823,819,1
2015-01-20,47,5681,883,1
2015-05-19,48,3731,406,1
2015-01-18,49,0,0,0
2015-03-28,31,5408,560,1
2015-03-24,76,6921,787,1
2015-07-04,57,5324,555,1
2015-05-19,79,6768,646,1
2015-02-13,41,5942,437,1
2015-04-20,70,5646,641,1
2015-07-06,53,5160,575,1
2015-05-13,100,8414,738,1
2015-02-21,21,4890,543,1
2015-04-20,19,5628,643,1
2015-01-26,26,8363,643,1
2015-06-26,55,4583,574,1
2015-01-28,36,9057,998,1
2015-04-17,97,8471,794,1
2015-06-14,5,0,0,0
2015-06-24,70,5069,542,1
2015-01-05,14,7241,807,1
2015-06-15,31,8014,683,1
2015-05-20,96,6024,619,1
2015-01-27,57,10301,953,1
2015-06-15,82,14159,1108,1
2015-06-19,81,7921,598,1
2015-06-21,99,0,0,0
2015-05-24,16,0,0,0
2015-02-10,26,4607,422,1
2015-05-03,17,0,0,0
2015-07-05,27,0,0,0
2015-04-05,76,0,0,0
2015-03-15,67,0,0,0
2015-02-11,80,5931,474,1
2015-05-06,17,7453,862,1
2015-02-09,2,3678,491,1
2015-02-13,78,3284,476,1
2015-04-09,66,5352,449,1
2015-05-18,98,7271,553,1
2015-04-04,43,5937,598,1
2015-07-03,95,7698,844,1
2015-01-31,40,5559,690,1
2015-06-19,46,6473,710,1
2015-03-20,93,7352,757,1
2015-02-06,90,8904,1064,1
2015-02-02,48,4850,447,1
2015-02-01,83,0,0,0
2015-01-17,50,4285,392,1
2015-01-13,62,10097,889,1
2015-05-02,74,6028,772,1
2015-04-08,98,4152,379,1
2015-02-13,55,4201,544,1
2015-04-02,86,7092,834,1
2015-01-23,5,3962,476,1
2015-02-11,38,4794,475,1
2015-07-13,65,7484,589,1
2015-06-22,96,4610,487,1
2015-01-17,57,7713,703,1
2015-02-05,22,4137,457,1
2015-03-14,79,4232,437,1
2015-03-24,93,5334,559,1
2015-05-17,27,0,0,0
2015-05-11,92,4513,469,1
2015-02-27,30,4162,609,1
2015-03-27,40,3213,485,1
2015-07-15,60,11127,950,1
2015-01-07,13,6988,454,1
2015-05-18,68,6572,975,1
2015-02-25,73,4243,489,1
2015-05-06,81,6974,516,1
2015-03-02,23,8448,673,1
2015-06-17,10,6338,622,1
2015-01-24,65,2872,253,1
2015-03-04,33,8165,814,1
2015-01-20,73,4524,507,1
2015-06-13,37,6474,725,1
2015-07-07,93,4840,537,1
2015-01-04,55,0,0,0
2015-07-15,78,4200,501,1
2015-02-16,1,4303,478,1
2015-03-19,48,3279,382,1
2015-06-03,59,6226,617,1
2015-01-10,73,2826,273,1
2015-03-31,22,6283,544,1
2015-07-27,6,5723,582,1
2015-05-31,2,0,0,0
2015-04-21,41,4268,341,1
2015-04-04,5,3248,351,1
2015-02-01,17,0,0,0
2015-05-22,93,7506,765,1
2015-07-26,16,0,0,0
2015-02-13,93,6099,704,1
2015-07-16,81,7188,561,1
2015-05-30,19,5413,468,1
2015-02-21,100,7581,714,1
2015-04-24,54,6452,609,1
2015-05-05,10,5968,613,1
2015-02-09,83,3276,341,1
2015-07-22,96,4299,485,1
2015-05-22,39,5600,784,1
2015-05-22,17,5740,766,1
2015-02-06,57,10116,946,1
2015-05-26,3,6443,738,1
2015-04-02,14,7748,874,1
2015-06-21,96,0,0,0
2015-06-05,95,7878,903,1
2015-06-16,11,8810,1169,1
2015-02-06,58,7560,560,1
2015-05-01,74,0,0,0
2015-06-01,88,11167,905,1
2015-07-08,90,7370,855,1
2015-06-09,23,4133,400,1
2015-06-25,2,4022,508,1
2015-04-13,74,9061,1115,1
2015-07-07,10,5476,597,1
2015-07-11,49,7221,515,1
2015-04-15,7,9020,807,1
2015-06-09,71,8133,702,1
2015-05-22,49,8637,582,1
2015-02-14,57,5884,609,1
2015-02-02,70,9111,789,1
2015-06-21,47,0,0,0
2015-06-21,69,0,0,0
2015-04-28,4,10751,1358,1
2015-02-28,45,6519,468,1
2015-05-24,89,0,0,0
2015-06-23,13,3681,286,1
2015-05-06,63,7872,648,1
2015-05-12,66,4879,436,1
2015-06-05,22,6454,614,1
2015-04-19,8,0,0,0
2015-03-06,40,4478,593,1
2015-05-06,76,9507,929,1
2015-06-21,59,0,0,0
2015-05-16,71,6350,593,1
2015-01-03,84,10304,1153,1
2015-06-03,71,12573,942,1
2015-03-20,30,3732,572,1
2015-02-27,98,5030,438,1
2015-03-22,90,0,0,0
2015-06-06,88,2317,223,1
2015-05-02,65,4062,341,1
2015-03-29,12,0,0,0
2015-02-03,64,11524,779,1
2015-03-26,46,3890,544,1
2015-01-11,42,0,0,0
2015-04-27,1,5575,574,1
2015-01-10,64,11132,839,1
2015-03-08,43,0,0,0
2015-06-03,91,5316,500,1
2015-06-16,23,6911,539,1
2015-01-07,45,5110,353,1
2015-03-14,67,6179,599,1
2015-03-16,39,8126,913,1
2015-07-14,89,7632,715,1
2015-02-27,61,3806,498,1
2015-02-05,98,5180,458,1
2015-03-28,9,6970,596,1
2015-06-02,70,9535,786,1
2015-01-28,44,6031,674,1
2015-05-17,85,11456,1629,1
2015-03-01,59,0,0,0
2015-03-17,19,8341,786,1
2015-01-03,44,3773,487,1
2015-01-14,13,5621,375,1
2015-05-09,78,2752,376,1
2015-07-14,24,11998,890,1
2015-04-13,2,6947,698,1
2015-01-17,22,3261,333,1
2015-03-11,20,7099,797,1
2015-01-07,86,5379,631,1
2015-05-25,40,0,0,0
2015-02-16,9,9403,756,1
2015-04-13,58,10413,684,1
2015-07-27,62,8619,846,1
2015-07-24,80,8139,586,1
2015-03-21,47,5754,703,1
2015-05-13,4,10041,1408,1
2015-05-26,81,7589,578,1
2015-05-13,81,8107,627,1
2015-03-18,72,4657,511,1
2015-02-09,64,8997,721,1
2015-07-05,75,0,0,0
2015-06-02,49,8071,590,1
2015-04-25,45,5743,436,1
2015-03-02,7,11387,1019,1
2015-03-02,9,10551,828,1
2015-04-12,39,0,0,0
2015-05-01,1,0,0,0
2015-07-18,32,2330,282,1
2015-06-19,53,5361,608,1
2015-03-30,6,6759,668,1
2015-07-19,67,0,0,0
2015-07-20,91,3949,458,1
2015-02-03,99,6314,542,1
2015-06-15,49,10422,678,1
2015-06-03,11,9429,1276,1
2015-06-25,7,6875,819,1
