tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z
0.28062643,-0.018146405,-0.1080946,-0.025650263,-0.085301254,0.086425301
0.28302666,-0.016239349,-0.10963128,-0.028127499,-0.073770719,0.08567938
0.042405499000000006,-0.036058346,-0.066379551,0.12332036,-0.21479845,0.79368102
0.35501353,-0.033112707000000005,-0.09309118400000001,0.059031567,-0.26942695,0.49099331
0.25739351,-0.013051668,-0.10692892,0.0029924535999999997,-0.17623063,0.24763733
0.27280348,-0.016539385,-0.1077319,-0.026505532999999998,-0.11680859,0.1127371
0.28579402,-0.018102458999999998,-0.10740119,-0.036381922000000004,-0.08843361599999999,0.058553407
0.27210058,-0.017767756000000003,-0.10921848,-0.037105009,-0.06541461400000001,0.050534204000000006
0.26941352,-0.017929378,-0.10775418,-0.033873167999999995,-0.061133027,0.061139845
0.26753816,-0.018804071000000002,-0.10255057,-0.031021557999999998,-0.063764992,0.073720959
0.26870108,-0.020121625,-0.10306573,-0.028751027000000002,-0.074665895,0.082786553
0.29761566,-0.01925667,-0.10566872,-0.026326593,-0.092024988,0.08851764
0.28982886,-0.015977239,-0.10875145,-0.027093812000000002,-0.072735862,0.087091309
0.27491351,-0.016951763999999998,-0.10913352,-0.027416717,-0.061099035999999995,0.086295201
0.27263076,-0.01843186,-0.10681237,-0.026292459,-0.083571338,0.08976558300000001
0.27922671,-0.016572731,-0.10896432,-0.026967516,-0.067007184,0.086748545
0.28314511,-0.015784746000000002,-0.11055505,-0.027956735,-0.07816047,0.08588061699999999
0.25774313,-0.016918232,-0.10670527,-0.029505179,-0.064004367,0.08246995
0.26383385,-0.019790692,-0.10330371,-0.028634247999999998,-0.067456348,0.086328751
0.2854752,0.029078952,-0.10389575,-0.0061509327,-0.11511321,-0.01539881
0.27537606,0.013442795,-0.06683550099999999,-0.030642432999999997,-0.059699099000000005,0.056008799000000005
0.29930636,-0.014089703,-0.070440136,-0.027692529,-0.070247511,0.10241753
0.27315947,-0.018217586,-0.12943999,-0.053136234000000004,-0.077504243,0.13669235
0.26933445,-0.018940899,-0.14285594,-0.062306999,-0.045116399,0.13817813
0.22559084,-0.016517175,-0.12570427,-0.06943695,-0.048710425,0.12212871
0.21540756,-0.02063626,-0.08402406800000001,-0.058895307,-0.085106925,0.10853288
0.31975061,-0.042724097,-0.075128705,-0.01217102,-0.065372131,0.11655261
0.33858148,-0.044624918,-0.12453206,-0.030596597000000003,-0.033784352999999996,0.08162675400000001
0.21653358,-0.020932733000000002,-0.13418444,0.0030100102,-0.11020975,0.039683757
0.20597918,-0.0034817461,-0.11888999,0.057206304000000006,-0.1292663,0.10197999
0.28797961,0.018490927,-0.08361585099999999,-0.013317427,-0.078493906,0.091498075
0.40524203,-0.015203425,-0.12268856,-0.048635628,-0.086821205,0.03474967
0.29904258,-0.029227362000000003,-0.14883761,-0.066266085,-0.048463449000000006,0.071949077
0.16867959,-0.0055778879,-0.10053869,-0.063458572,-0.022067699,0.086919785
0.25692147,-0.026814221000000003,-0.12180374,0.3292833,-0.18332771,0.023545646
0.35498332,-0.02640789,-0.11550081,0.15695571,-0.14467374,0.12875651
0.31757045,-0.047242955999999996,-0.14655123,0.014890473000000001,-0.076952033,0.062362058
0.21597598,0.010723857,-0.1167091,-0.038247774,-0.08126413,0.066770545
0.26769221,0.01332047,-0.08618748300000001,-0.019512018,-0.13561906,0.11836435
0.38810399,-0.041502947000000005,-0.13777333,-0.030902442999999998,-0.15441189,0.037996073
0.23648675,-0.021241181,-0.15456711,-0.082547284,-0.054207639,0.071242213
0.21308878,0.0032852179,-0.043154480999999995,-0.083864627,0.022812041,0.1415539
0.34501515,-0.03274426,-0.041711451000000004,-0.026256176000000003,-0.0027368049,0.077776425
0.19495805,-0.024541341,-0.13715168,0.033708548,-0.08912498699999999,0.047510755
0.21352791,0.029321291,-0.10918166,0.0034588784999999996,-0.12860135,0.12487162
0.41469289,-0.020183722,-0.1088864,-0.026316698,-0.10920303,0.067800696
0.32946109,-0.033034115,-0.14335522,-0.052689862999999997,-0.046531125,0.035145119
0.30217697,0.023015567,-0.05212647,-0.093375624,-0.048206782999999996,0.094670432
0.24989914,-0.035193512999999996,-0.11231854,-0.14952162,-0.098838842,0.1546962
0.3987336,-0.060722263,-0.17204113,-0.52311665,0.07695645599999999,-0.084359017
0.41540111,-0.009266560699999999,-0.10018017,-0.24297187,0.015134661,-0.10516959
0.26472423,0.018785411999999998,-0.094095455,-0.020099419,-0.17611475,0.10373352
0.2564575,-0.029575517000000003,-0.13386563,-0.06746647,-0.09439396,0.057065285
0.16982864,-0.0092458616,-0.11494525,0.30474824,-0.13079831,0.23653922
0.24910698,-0.023016994,-0.099891479,0.3112967,-0.13846881,0.22910848
0.27761078,0.012051747,-0.088691304,0.36304122,-0.28237472,0.096713768
0.11344723,-0.032818187,-0.10149787,0.067975428,-0.14920025,0.081000024
0.2344213,-0.013441331,-0.10443452,-0.47413756,0.0062471899,-0.083246576
0.26987496,-0.032744771,-0.11112637,-0.33322928,-0.040854856,-0.035372564
0.32726312,-0.037868189,-0.10347724,-0.0046524934999999995,-0.043407624000000006,0.09526545199999999
0.26383089,-0.0079250157,-0.10159764,-0.072321852,-0.09004407099999999,0.070052787
0.33646583,-9.9407189e-05,-0.10780227,0.24682512,-0.14806768,0.14561377
0.4036706,0.0058776602,-0.12313987,0.32248156,-0.16243679,0.24850219
0.34836527,0.061672977000000004,-0.053333599,0.005550410899999999,-0.045487831,0.040108368
0.22173861,-0.0205385,-0.089114259,-0.09065363800000001,-0.11125081,0.15466769
0.24443196,-0.039877843999999996,-0.13413738,-0.46054611,0.02093317,-0.023225129
0.29285649,-0.017213001999999998,-0.13007378,-0.36766673,-0.052725781,-0.032033831
0.2473319,-0.012025278,-0.10696116,-0.022680392999999997,-0.099998072,0.10507863
0.26562266,-0.029356702000000002,-0.11789607,-0.12491065,-0.0012151710000000001,0.048818056
0.24180418,-0.03411273,-0.095073979,0.084600737,-0.14197236,0.074508048
0.1698748,-0.0076362457,-0.054747436,0.40358049,-0.2131101,0.20148
0.2460738,-0.010777118,-0.11569829,0.26719581,-0.14752167,0.19494803
0.33008434,-0.092868058,-0.22560665,0.042293963,-0.19163857,0.021947502999999997
0.25915263,0.017585121999999998,-0.08661331800000001,-0.01876902,-0.09926656199999999,0.092359596
0.16393082,-0.018990186000000003,-0.08470348,0.061269578,-0.069069955,0.05182867099999999
0.18258296,-0.023677917000000003,-0.073814352,0.34088526,-0.22445601,0.010621796000000001
0.34931593,-0.049319901,-0.093991666,0.20037996,-0.16228115,0.15826422
0.31506873,-0.06902602299999999,-0.11658484,-0.084263945,-0.07162001400000001,0.26221238
0.27781441,-0.025121911,-0.09604873800000001,0.11329857,-0.14466093,0.13272939
0.2640154,0.038841572000000005,-0.12087731,-0.096377559,0.024270401,0.054316612
0.21665108,0.00089767631,-0.14560413,-0.40961358,0.12632386,0.127334
0.26643709,-0.037024605,-0.12473678,-0.28184021,0.018270146,0.12866287
0.1815036,-0.094074089,-0.17826183,0.58365949,-0.262889,0.15090363
0.25494199,-0.041256912,-0.12853798,0.3797871,-0.23846079,0.1135726
0.29395283,-0.0076246691,-0.06773597599999999,0.41314379,-0.32160148,0.033431438
0.27410183,-0.026848494,-0.10504994,0.36000035,-0.27284556,0.0295732
0.27347728,-0.041434551,-0.11266495,-0.010227159,-0.073451536,0.067467928
0.32897631,-0.023075781,-0.079480488,0.037477401,-0.09031463,0.044735950999999996
0.33912109,-0.01023529,-0.094823233,-0.11142605,0.023813357,0.12175593
0.2610487,-0.027442861000000002,-0.13099734,-0.44381088,0.14810168,0.06916570400000001
0.1997558,-0.05445027,-0.12610136,-0.23812658,-0.010700053000000001,0.051930322
0.2650999,-0.090490742,-0.25277631,-0.58753351,0.20321779,-0.0037222997
0.21406541,-0.036562472,-0.13807268,-0.29634475,0.065065659,0.043538849000000004
0.25776743,-0.016345321,-0.07222922799999999,0.10285439,-0.12889989,0.02955042
0.42708627,-0.023242374,-0.070490598,0.39531413,-0.31274508,-0.009867115
0.33411066,-0.041902828999999996,-0.13450251,0.11437708,-0.17337712,0.049402133
0.25257163,-0.020583494,-0.16513648,0.066623896,-0.15360404,0.023321817
0.27806557,0.0070392703,-0.12410569,0.0088421691,-0.066843496,0.035983119
0.25377074,-0.012093486,-0.08690270300000001,-0.35164098,0.13666669,0.16886511
0.2432451,-0.017656706,-0.098344575,-0.33308748,0.10755796,0.17899845
0.28765873,-0.053206274000000005,-0.13641347,-0.037736369,-0.15857992,0.11312794
0.27533571,-0.060845959000000005,-0.16575225,-0.061287414000000005,-0.13719197,0.090617071
0.27933779,-0.044634528,-0.17070247,-0.04252274599999999,-0.09230342300000001,0.060741058
0.2795014,-0.01624828,-0.10578375,-0.011240125,-0.04223823,0.050304987
0.27764618,-0.01180609,-0.10032792,-0.017702898999999998,-0.053056458,0.068847623
0.27682342,-0.021037708,-0.12517043,-0.027024225,-0.075864019,0.095676354
0.27636976,-0.033720421,-0.12366618,-0.026880242000000002,-0.06757324599999999,0.090294989
0.2777969,-0.018762326,-0.10330621,-0.028257816,-0.066044987,0.077934505
0.2779903,-0.01383186,-0.1124106,-0.031660976,-0.08620203300000001,0.089458021
0.27825154,-0.027559971000000003,-0.13452162,-0.028672898,-0.089643161,0.095051847
0.27728542,-0.024693719,-0.12518267,-0.024673876,-0.066202767,0.08134751700000001
0.27653378,-0.010439569000000001,-0.099201589,-0.023555236,-0.061696863,0.07381842599999999
0.28002999,-0.0095438517,-0.10463742,-0.023364028999999998,-0.072189403,0.082124825
0.279677,-0.0077615265,-0.096702786,-0.019034204,-0.052823169,0.078633882
0.27408757,-0.0058922452,-0.07784877700000001,-0.031046157,-0.06598886,0.08646363900000001
0.27566712,-0.024430933999999998,-0.10351154,-0.04035046,-0.09298316599999999,0.10212539
0.27869615,-0.029580205,-0.12681696,-0.030884805,-0.08654438800000001,0.09321981900000001
0.27744406,-0.018081268,-0.10900081,-0.020029435,-0.06974244,0.084756426
0.27624818,-0.011081856000000001,-0.079034385,-0.017934815,-0.057251437999999995,0.07811910700000001
0.42538905,0.064045854,-0.011087835,0.035082232000000005,0.060065239000000006,-0.20909111
0.28732066,0.0067540826,-0.06802280599999999,0.013118307,0.0021133916,-0.095935933
0.26884023,-0.031632779,-0.11496698,-0.016133168,-0.052315389000000004,0.018028759
0.28046557,-0.016804239,-0.11686398,-0.026516512000000002,-0.073918439,0.060164348
0.28374864,0.006037287099999999,-0.10235742,-0.032674413,-0.075840929,0.086431121
0.27764316,-0.010268025,-0.09929032199999999,-0.034512509,-0.08420266900000001,0.11661425
0.27695015,-0.032315092999999996,-0.11669182,-0.030378817000000002,-0.084115909,0.11108406
0.27672055,-0.02518199,-0.12293596,-0.028459856000000002,-0.082071362,0.097626802
0.27654332,-0.020650204,-0.12042519,-0.027360516,-0.075851926,0.083389925
0.28060428,-0.013734178,-0.11244662,-0.028304844,-0.064900581,0.074835976
0.27970801,-0.0097272564,-0.10114525,-0.027034818,-0.064390169,0.079255485
0.27615538,-0.0077447464,-0.09887902,-0.026733985,-0.068706579,0.078945588
0.27926262,-0.0079196516,-0.10106214,-0.028738989,-0.075140437,0.08245475
0.27990714,-0.014992021999999999,-0.10582245,-0.029658043999999998,-0.080176544,0.09535513300000001
0.27637538,-0.021451601,-0.11382421,-0.026628022999999997,-0.08227320099999999,0.097138062
0.27783561,-0.018590572,-0.1161977,-0.025363396,-0.079426651,0.089450614
0.27829783,-0.020094049,-0.11946849,-0.02766206,-0.08088469400000001,0.09512862
0.09719029,0.23485426,0.11769073,0.0080342939,-0.31091102,0.35503
0.28293083,-0.048691415,-0.16425228,-0.019499273,-0.27677888,0.36533868
0.28802193,-0.014040292,-0.12129991,-0.030295747,-0.18642982,0.25636439
0.28450293,-0.0097268186,-0.12113818,-0.032974328,-0.099601279,0.15662645
0.27772008,-0.016286481999999998,-0.11404976,-0.032470902,-0.078199483,0.10251461
0.27202314,-0.016074901000000003,-0.10147291,-0.031529934,-0.069645757,0.080806822
0.28008096,-0.016101693,-0.10993665,-0.028164757000000002,-0.05983676,0.07451725099999999
0.28183159,-0.016897823,-0.1144628,-0.026175595,-0.07613928,0.079684941
0.27882845,-0.017243836000000002,-0.11161849,-0.027481621,-0.069565886,0.080039442
0.27851605,-0.017021777,-0.11185725,-0.027504632999999997,-0.07484890799999999,0.08412431699999999
0.27879965,-0.017036644,-0.10902005,-0.027168216000000002,-0.079085904,0.08867678300000001
0.28075789,-0.017220729,-0.11259183,-0.028093418,-0.06511799900000001,0.086390892
0.27681969,-0.017062161,-0.1098017,-0.027877298999999998,-0.070900184,0.08678531699999999
0.27397154,-0.016852383000000002,-0.10088285,-0.028654835,-0.068424365,0.08537917
0.27543932,-0.017324385,-0.10168064,-0.028414312999999997,-0.07065394700000001,0.08445044199999999
0.27608807,-0.01695342,-0.10841685,-0.026722502999999998,-0.08446920599999999,0.087369179
0.38362647,-0.12107333,-0.21672453,-0.24490966,-0.11681199,-0.73188685
0.26320657,0.0075271768,-0.10720634,-0.18987195,-0.067971333,-0.44578931
0.28173331,-0.018087884,-0.10170927,-0.11120986,-0.075345496,-0.1587152
0.27811232,-0.01787208,-0.10684602,-0.054124813,-0.07777809200000001,0.022343482
0.27427797,-0.01296888,-0.10260695,-0.026599978,-0.073737508,0.10166791
0.27479957,-0.015853526,-0.1072239,-0.018241536000000003,-0.076751528,0.12338302
0.27248048,-0.015333178999999999,-0.10738546,-0.018668232,-0.076729315,0.11449107
0.28666461,-0.018774546,-0.1283867,-0.021861482999999998,-0.09467242699999999,0.11088067
0.2848491,-0.01803232,-0.12051921,-0.025604843999999998,-0.066842892,0.090694784
0.26471073,-0.008573125899999999,-0.085096425,-0.027795706,-0.057946030999999995,0.07974531900000001
0.28080589,-0.019976426000000002,-0.11479336,-0.028495171,-0.08340307200000001,0.093426056
0.28515484,-0.024086995,-0.12412951,-0.028325227999999997,-0.081368382,0.09255523800000001
0.28690087,-0.02722161,-0.13469757,-0.02588497,-0.10970905,0.10322244
0.29641997,-0.034626305,-0.14817263,-0.027238896000000002,-0.07646769,0.08862067300000001
0.27516219,-0.015448904,-0.097099825,-0.029235407999999997,-0.021307707000000002,0.053973385
0.25466219,-0.00073234366,-0.0524892,-0.028255421,-0.033517868,0.06889111
0.26853036,-0.013769376000000002,-0.079356611,-0.028112902000000002,-0.081209534,0.09607806599999999
0.28588535,-0.026719987999999997,-0.12098788,-0.027378738,-0.1087499,0.10012488
0.10777805,-0.056986,-0.058029585,0.040275307,-0.011927327,0.96302381
0.33979893,-0.012365006000000001,-0.10751404,0.058829634000000006,-0.1266919,0.56127896
0.25987278,-0.015972179,-0.10501332,0.029178311000000002,-0.12847381,0.26915824
0.27948051,-0.019597446,-0.10686014,-0.0014397385999999999,-0.11226787,0.1078498
0.27581779,-0.018541933,-0.1056242,-0.020089274,-0.088079382,0.047793642000000004
0.26712342,-0.015706796000000002,-0.10865697,-0.028342215,-0.086815782,0.04427795
0.28171967,-0.015969608,-0.11004867,-0.031211602999999997,-0.078716374,0.05771116900000001
0.28641886,-0.017662069,-0.10984655,-0.031386054,-0.070670883,0.072063117
0.28344079,-0.017606026,-0.10581047,-0.029736945,-0.07403475799999999,0.082749511
0.27735124,-0.017135021,-0.10681392,-0.027591881000000002,-0.066974293,0.087348433
0.27905769,-0.017258315,-0.10938768,-0.028070769,-0.07423057,0.087096514
0.27452537,-0.017743872,-0.10794902,-0.028133511,-0.073058656,0.086966457
0.26657145,-0.017296225,-0.10895876,-0.026782006,-0.070360554,0.087446205
0.28549068,-0.016785199,-0.10974453,-0.027901396000000002,-0.08495458,0.086549078
0.2898574,-0.017647193000000002,-0.10708653,-0.028285237999999997,-0.079091071,0.086685052
0.27472052,-0.017576156000000002,-0.10854005,-0.027602729,-0.071347915,0.087038475
0.29189435,-0.017392042,-0.10389327,-0.027703479,-0.08548146,0.08505745199999999
0.29231639,-0.01662567,-0.10597041,-0.027048162999999997,-0.073933588,0.085599425
0.26982823,-0.015989244,-0.11029663,-0.027217875,-0.059034931,0.08812834300000001
0.32129414,-0.051813142,-0.059730557999999996,0.088314065,-0.26771129,0.70618626
0.33149348,-0.02090848,-0.10971408,0.022492191,-0.23159367,0.40679944
0.25360708,-0.014968674,-0.10615833,-0.016218795,-0.14910586,0.19185041
0.27858771,-0.017509379,-0.10606969,-0.033773412999999995,-0.10207865,0.08324308400000001
0.28287454,-0.017363746,-0.10671852,-0.03780722,-0.088197535,0.053165316
0.29133628,-0.017489808,-0.10628584,-0.034547536000000004,-0.072994695,0.054585375
0.27320521,-0.015560013000000001,-0.11094485,-0.029953105,-0.054603594000000005,0.06604246400000001
0.25819362,-0.01745417,-0.11117323,-0.028105834,-0.060035137999999995,0.077281947
0.27958705,-0.018692952,-0.10437197,-0.02942341,-0.081709568,0.084378719
0.28802958,-0.017440287,-0.10449766,-0.029324975,-0.08615915699999999,0.089484471
0.28591655,-0.018341733,-0.1042236,-0.0267202,-0.069651264,0.08621864
0.27321471,-0.017626206999999998,-0.10953613,-0.02555935,-0.062116372999999996,0.084732301
0.27592154,-0.017219774,-0.11331716,-0.027474465,-0.076791802,0.088297263
0.28680028,-0.017174463,-0.10663327,-0.028295797999999997,-0.078230642,0.08744137699999999
0.27035064,-0.016339298999999998,-0.10656398,-0.026906126000000002,-0.067036444,0.08575211099999999
0.28041987,-0.017316988999999998,-0.10684431,-0.027783751000000002,-0.075033444,0.0872346
0.27587733,-0.016443211,-0.11262023,-0.027365919,-0.070493316,0.085365228
0.26949979,-0.016006186000000002,-0.11020079,-0.028872976,-0.082419749,0.088133769
0.28770611,-0.019101975,-0.10185346,-0.029160511,-0.083671963,0.088045876
0.29196397,-0.018795559,-0.10362478,-0.026942179,-0.069154059,0.084449615
0.27232371,-0.016754799,-0.10984152,-0.026522725,-0.066616359,0.08421650900000001
0.25907798,-0.016356996000000002,-0.11483328,-0.026807866,-0.065667407,0.084832337
0.2826343,-0.017520854,-0.10919265,-0.025936985,-0.08961631800000001,0.094893424
0.29240628,0.0098100114,-0.10117651,0.40172656,-0.19160226,0.11422316
0.2537673,-0.016602346,-0.083499807,0.17813656,-0.19550722,0.08092284200000001
0.24416071,-0.0070553264,-0.1246105,0.070789929,-0.21508954,0.12185699
0.26612465,-0.0062777566,-0.1408652,-0.013338436,-0.1376796,0.15924819
0.27388636,0.0057753351,-0.074615477,-0.056427079000000005,-0.045584147,0.11211414
0.30491847,0.011457413999999999,-0.07563529299999999,-0.078082373,-0.071115068,0.034561925
0.33466577,-0.028152824,-0.13616167,-0.052392185,-0.07427124,0.007172469399999999
0.31120947,-0.032344651,-0.13396012,-0.04150971,-0.02492815,0.078580312
0.23707985,-0.016150603,-0.10812117,-0.056863059,-0.06431150599999999,0.1401743
0.22043468,-0.012458348999999999,-0.09232910800000001,-0.04364126,-0.062383042,0.10763691
0.24200493,-0.009030040500000001,-0.087492634,-0.019657667,-0.043349636,0.10102721
0.27812467,-0.022237917000000003,-0.09577077199999999,-0.011042102,-0.058364269,0.10258168
0.34714807,-0.029465877999999997,-0.09697784599999999,-0.010580198,-0.029283966,0.11209983
0.33985037,-0.0427826,-0.12986776,-0.024647581000000002,-0.08793655800000001,0.080213462
0.25005143,-0.026486937000000002,-0.13093002,-0.031786668,-0.12971472,0.026485047999999997
0.23141462,-0.017722438,-0.12220053,-0.016338534,-0.087730621,0.06960195
0.23504302,0.018648133,-0.10319275,0.15978606,-0.14117227,-0.0022028562
0.33119481,-0.006671898000000001,-0.08071163599999999,0.062500126,-0.13295279,0.15500387
0.37068973,-0.037571636,-0.12097974,-0.031130731000000002,-0.051827107000000004,0.14437954
0.27859895,-0.047461038,-0.12054023,-0.048944655999999996,-0.049300044,0.058060809000000005
0.20235118,-0.021717441,-0.1118511,-0.027593463999999998,-0.10557037,0.054240264
0.21663814,0.006924456,-0.11559319,-0.0064186629,-0.12299526,0.11946604
0.30929725,0.014488168000000001,-0.1018372,-0.036684811,-0.065750609,0.1102712
0.35260091,-0.023253255,-0.11600125,-0.049164295999999996,-0.064413215,-0.010621398
0.32754436,-0.019413857,-0.11644882,-0.018052537,-0.07423663,0.045368705999999995
0.20351471,-0.0016889869,-0.09919924599999999,-0.045256687000000004,-0.043045525,0.15429029
0.20797202,-0.016082028,-0.08511533,-0.057833639000000006,-0.060855054000000006,0.13158686
0.37300026,-0.020396328999999998,-0.093461675,-0.056072012000000004,-0.033870276,0.12214378
0.33697412,-0.037837015,-0.12937456,-0.10154328,-0.013472088,0.067410352
0.22373009,-0.048262962,-0.10578119,0.053904082,-0.10125239,0.054070059000000004
0.24628836,-0.023888053,-0.098246087,0.11557798,-0.12551191,0.09212541099999999
0.28036213,0.04464619400000001,-0.029348485,-0.14049898,0.011495573,-0.00029780565
0.23454933,-0.011754124,-0.0985823,-0.12509343,-0.10909188,0.13465809
0.30614687,-0.027940068999999998,-0.11506853,-0.39061049,-0.019445647,0.007082228
0.36946023,-0.021635322000000002,-0.12145785,-0.32049057,-0.022536234,-0.065132027
0.39833661,-0.0045798084000000005,-0.13639065,0.061363409,-0.14263333,0.074330669
0.20041462,-0.0094216857,-0.15232462,-0.098471256,-0.035961674,0.09243759900000001
0.11459357,-0.036874002999999995,-0.11726353,0.0010923768,-0.093756658,0.14281383
0.28921455,-0.028668394,-0.11723664,0.33768954,-0.20089893,0.21521315
0.27428507,0.0021152165,-0.14507533,0.22049868,-0.10515581,0.166945
0.29948393,0.019522776999999998,-0.039197339,0.47138907,-0.33338185,0.080745023
0.42925386,-0.022337621000000002,-0.095028351,0.15410288,-0.18884149,0.087947335
0.3666594,-0.030594267,-0.17991861,-0.51310428,0.067185261,-0.10880214
0.24019757,-0.024645961,-0.15162003,-0.38879188,-0.050020422,-0.0011555442
0.19506298,0.018972534,-0.09564121199999999,-0.10615553,-0.041629747,0.1361236
0.13352938,-0.010326368,-0.10455933,-0.090688418,-0.021133183,0.060040078
0.41805178,-0.034006051,-0.08185369599999999,0.35460276,-0.22501467,0.15217952
0.4232693,-0.02270061,-0.088335229,0.31755656,-0.1675364,0.24378402
0.22635593,-0.033458889,-0.18491989,0.5861306,-0.36490844,0.0276795
0.24579631,-0.010874058,-0.11386242,0.34222597,-0.24965807,0.065498529
0.27641656,-0.017275665,-0.09239823900000001,0.43491336,-0.33834997,0.0032263469
0.32039483,-0.0048781831,-0.15518839,0.43831301,-0.37477741,0.014058671000000002
0.28185283,-0.029812649,-0.16536149,-0.018122458,-0.079309245,0.08699796
0.31540464,-0.062240555,-0.13809706,0.022010332,-0.13582894,0.012364993000000001
0.24092822,-0.029908731,-0.11549109,-0.028035279,-0.056357265,0.08477639099999999
0.2257789,-0.005746549100000001,-0.067092053,-0.4081941,0.19947082,0.21552403
0.29145063,-0.0055032593000000005,-0.07273307,-0.35641728,0.1003269,0.15311863
0.22252458,-0.088415114,-0.20380539,-0.67301653,0.31602155,-0.011281135
0.309568,-0.054696771,-0.11340864,-0.35306728,0.15025762,0.019034055
0.33778522,-0.027427008,-0.07109536,0.17569496,-0.2171339,0.023522467000000002
0.24750568,-0.0028257327000000003,-0.11343051,0.33008654,-0.25116459,0.047732808
0.20583007,0.015098378999999999,-0.13197773,-0.014304028,-0.036624815,0.062766077
0.2487058,0.0054485773,-0.14392493,0.096293911,-0.15143891,0.014140804
0.37520156,-0.036118138,-0.16710709,0.0078922857,-0.11609229,0.060376325999999994
0.27136009,-0.038807329,-0.14078224,-0.40958633,0.14768469,0.13607908
0.23645585,-0.021251189,-0.11513135,-0.37034105,0.10821873,0.09941258
0.2897438,0.045130889,-0.017157127,0.50677196,-0.29821107,0.054548976
0.19831991,-0.03068847,-0.11824315,0.18943923,-0.27792018,0.10411837
0.30290607,-0.017862752,-0.12952438,-0.3646404,-0.03394746,-0.02105239
0.17198007,-0.033992099,-0.10807854,-0.32001978,0.00093128726,-0.086501749
0.25411683,-0.032885355,-0.11406333,-0.10333507,-0.06426037400000001,0.081217676
0.50311204,-0.02920474,-0.12579543,-0.12219977,-0.048995379000000006,0.081773989
0.31040494,-0.0034046640999999996,-0.11615795,0.21802299,-0.16225159,0.10421684
0.14976175,0.013895936999999999,-0.10579217,0.38401463,-0.15888059,0.3046724
0.20925541,-0.04708632,-0.17659713,-0.65916329,0.3026549,-0.019195241000000002
0.25892099,-0.025967425,-0.11661055,-0.35274297,0.13601896,0.039196352000000004
0.24808854,-0.036201889,-0.12117171,0.18037136,-0.23202705,0.02118166
0.28425088,-0.029051992000000002,-0.14084863,0.33172869,-0.28246933,0.04373761599999999
0.29067971,-0.0084562609,-0.11245345,0.0059945431,-0.08851977400000001,0.10523963
0.27206634,-0.027492256,-0.12766338,0.1358964,-0.15669195,0.04656635
0.30727092,-0.046922794000000004,-0.10832067,-0.034565612,-0.0059759873,0.10479639
0.33406697,-0.037948197999999995,-0.054114971,-0.41412131,0.18090986,0.16528843
0.35639571,-0.0041805854,-0.1085078,-0.31674941,0.094392305,0.10730083
0.27879069,-0.032476768999999996,-0.14582915,-0.030609205,-0.093036431,0.049372267000000004
0.27570921,-0.017982508,-0.10242427,-0.047553269,-0.079552205,0.059457862
0.27768305,-0.021162545,-0.10703541,-0.051373718,-0.070127218,0.067023191
0.27730095,-0.015993721000000002,-0.09861883800000001,-0.041874853,-0.066969606,0.079588518
0.27960097,-0.013969307,-0.09056443199999999,-0.032621678,-0.074898355,0.085940826
0.27718242,-0.017877721000000003,-0.11007078,-0.029988088,-0.081380431,0.087075128
0.27625284,-0.017428474,-0.1159556,-0.027536197000000002,-0.084286501,0.08966325900000001
0.27612225,-0.018618422,-0.11477608,-0.027722945,-0.078377225,0.08822313300000001
0.27688012,-0.018878067,-0.11033474,-0.027778973999999998,-0.070835858,0.08762465
0.27889394,-0.014929155,-0.10450231,-0.027832132000000002,-0.06683842799999999,0.081627102
0.27852851,-0.0074846938,-0.10335288,-0.028404534,-0.071565103,0.081442924
0.28018,-0.010090857,-0.11018809,-0.032542782,-0.082469583,0.084166135
0.27549277,-0.023184791,-0.10355787,-0.033394689,-0.066193614,0.09390908199999999
0.27538277,-0.023310911,-0.10090477,-0.033717093,-0.068951487,0.099285952
0.28216824,-0.012055722,-0.11863892,-0.025945459,-0.083828421,0.078213739
0.27591819,-0.018486352,-0.10028376,-0.005444324300000001,-0.076569715,0.08594856599999999
0.27504266,-0.023412124,-0.098012683,-0.016696347,-0.072630153,0.093225238
0.27902986,-0.016586228,-0.10934434,-0.034484149,-0.074345824,0.082566182
0.34969415,0.0043541602,0.035165941,-0.0015963222,0.18169277,-0.22850717
0.27062336,-0.0060574887,-0.10237185,-0.009975374300000001,0.069808149,-0.11647996
0.2776073,-0.022312605,-0.11621655,-0.02038553,-0.018527209,-0.005282893100000001
0.28061635,-0.014623478,-0.10420289,-0.027045372,-0.071457454,0.06563623
0.27865797,-0.013750199,-0.10932033,-0.027026848,-0.084813986,0.09310599900000001
0.27576924,-0.013814389,-0.10039942,-0.026314193,-0.0853522,0.10177018
0.27779827,-0.015101514,-0.10615029,-0.026689961,-0.08351868,0.1010702
0.27872963,-0.01788004,-0.11205515,-0.028314843,-0.083293123,0.097677763
0.27791364,-0.020981205,-0.11397486,-0.029482767000000003,-0.084629989,0.092584893
0.27781516,-0.016905953999999997,-0.11898384,-0.028977017999999997,-0.076263625,0.084711778
0.27618725,-0.011253701999999999,-0.10619188,-0.027647892,-0.0665997,0.081302678
0.27817755,-0.015467318,-0.10098679,-0.02638405,-0.072535602,0.086023565
0.27821857,-0.022407065,-0.12074044,-0.025865568999999998,-0.07762515099999999,0.089317792
0.27615321,-0.018582346,-0.11581892,-0.02704548,-0.07205751099999999,0.084074892
