id,movie_id,imdb_id,actor_id,name,character_name
321415,36818,tt0297856 ,59200,Leandra Leal,
321416,36818,tt0297856 ,81519,Paulo José,
321419,36818,tt0297856 ,46789,Tina Novelli,
321440,12129,tt0356201 ,78243,Júlio Andrade,
321441,12129,tt0356201 ,102113,Sepé Tiaraju,
321442,12129,tt0356201 ,10602,Zé Victor Castiel,
321457,15202,tt0468774 ,93560,Kei Horie,
321459,15202,tt0468774 ,98474,Maki Horikita,
321460,15202,tt0468774 ,10574,Anna Odaka,
321464,15202,tt0468774 ,76800,Misato Tachibana,
321467,33075,tt0461857 ,26294,Hidekazu Mashima,
321488,44805,tt3469798 ,103479,John Alex Castillo,
321489,44805,tt3469798 ,68827,Kristina Lilley,
321507,43930,tt0481320 ,68620,Cecilia Suárez,
321509,43930,tt0481320 ,26635,Enrique Arreola,
321511,43930,tt0481320 ,61242,Tiaré Scanda,
321653,38890,tt4881302 ,34544,Song Eun-yi,
321749,33586,tt2251828 ,84819,Grigoriy Dobrygin,
321816,40452,tt0150789 ,21445,Alejandro Goic,
321864,24946,tt2531282 ,46106,Andy Bichlbaum,
321870,9485,tt0381936 ,52834,Lyudmila Polyakova,
321871,9485,tt0381936 ,68107,Anastasiya Sapozhnikova,
321873,9485,tt0381936 ,37895,Mikhail Lukashov,
321875,44098,tt0402874 ,62879,Sergey Gorobchenko,
321876,44098,tt0402874 ,39615,Vladimir Vdovichenkov,
321877,44098,tt0402874 ,44181,Andrey Merzlikin,
321881,44098,tt0402874 ,83304,Viktoriya Smirnova,
321882,44098,tt0402874 ,87001,Aleksandr Golubev,
321884,44098,tt0402874 ,96650,Feliks Antipov,
321887,24635,tt2802154 ,50673,Aleksey Rozin,
321891,24635,tt2802154 ,73094,Roman Madyanov,
321949,37520,tt3626076 ,44181,Andrey Merzlikin,
321951,37520,tt3626076 ,35835,Pyotr Fyodorov,
321955,37520,tt3626076 ,22647,Ekaterina Volkova,
321956,37520,tt3626076 ,118149,Sergey Badyuk,
321957,43946,tt4196010 ,44181,Andrey Merzlikin,
322007,44876,tt1334035 ,16663,Vadim Galygin,
322016,43992,tt1590125 ,115863,Natalya Surkova,
322022,44155,tt2064728 ,120623,Vladimir Sychev,
322023,44155,tt2064728 ,73094,Roman Madyanov,
322024,44155,tt2064728 ,49862,Misha Meskhi,
322025,44155,tt2064728 ,25266,Gia Gogishvili,
322067,32659,tt2708764 ,99018,Yoshinori Okada,
322070,32659,tt2708764 ,37825,Narushi Ikeda,
322085,33982,tt1584921 ,29152,Nao Okabe,
322158,18600,tt0181173 ,12721,Bob Rock,
322193,9499,tt0388789 ,100348,Geeta Masi,
322195,9499,tt0388789 ,96843,Mamuni,
322239,37797,tt2914890 ,85318,Mike Tyson,
322243,9507,tt0396401 ,106734,Paul Dzenkiw,
322244,9507,tt0396401 ,122285,Laura Mennell,
322272,13630,tt0276216 ,38106,Hiroki Mano,
322273,13630,tt0276216 ,45061,Guntram Brattia,
322336,16633,tt0461795 ,110622,Choi Moo-seong,
322338,16633,tt0461795 ,95595,Kyung-jin Lee,
322341,16633,tt0461795 ,55602,Seung-ah Lee,
322342,16633,tt0461795 ,79191,Choi Bo-Kwang,
322343,16633,tt0461795 ,32690,Bang Joong-hyeon,
322348,29850,tt2088745 ,93498,Tom Brokaw,
322349,29850,tt2088745 ,58271,Allen Iverson,
322410,29117,tt0127311 ,91314,Mahmut Benek,
322411,29117,tt0127311 ,101075,Ahmet Cediladirci,
322412,29117,tt0127311 ,115931,Baris Celiloglu,
322453,29097,tt3290882 ,9092,Hiroki Matsukata,
322656,24298,tt0065036 ,111580,Paul Mulholland,
322658,24298,tt0065036 ,109714,Glenn McCauley,
322661,24299,tt0065591 ,111580,Paul Mulholland,
322664,24299,tt0065591 ,46488,William Haslam,
322673,27701,tt0068024 ,93761,Joaquín Parra,
322679,27701,tt0068024 ,84041,Bruno Boschetti,
322680,37265,tt0810089 ,26427,Goran Radaković,
322791,40062,tt1656194 ,117593,Steven Robertson,
322792,40062,tt1656194 ,109677,Edward Hogg,
322795,36729,tt0962762 ,28560,Yuya Yagira,
322797,36729,tt0962762 ,17822,Tomoko Kaneda,
322798,36729,tt0962762 ,112071,Lu Ningjuan,
322799,36729,tt0962762 ,100245,Taro Yabe,
322821,23868,tt2758880 ,123171,Nejat İşler,
322852,41542,tt0106749 ,32096,Fikret Kuşkan,
322853,41542,tt0106749 ,35856,Derya Alabora,
322858,9667,tt0365020 ,14522,Stephen Henderson,
322896,22425,tt0073034 ,92917,Shaukat Azmi,
322913,13088,tt1064953 ,62651,Park Won-sang,
322929,15244,tt0073498 ,47832,Chieko Baishô,
322930,15244,tt0073498 ,84190,Ruriko Asaoka,
322956,39217,tt2738050 ,2111,Richie Ren,
322971,29620,tt0220832 ,7452,Deepak Tijori,
323000,37106,tt0121694 ,11364,Chiang Tao,
323004,37106,tt0121694 ,22946,Joe Browne,
323005,37106,tt0121694 ,121305,Paul John Stanners,
323044,18113,tt2587742 ,3141,Florian Bartholomäi,
323065,27223,tt0434345 ,3381,Wolfram Berger,
323116,43748,tt3150834 ,40947,Agniya Kuznetsova,
323119,43748,tt3150834 ,8356,Evgeniy Stychkin,
323121,43748,tt3150834 ,66221,Roman Artemev,
323128,30039,tt0372478 ,2364,Galina Tyunina,
323130,30039,tt0372478 ,10349,Irina Pegova,
323133,30039,tt0372478 ,75863,Natalya Kurdyubova,
323152,18485,tt1782568 ,43230,Andrey Kislitsin,
323210,43515,tt0266791 ,34400,Lev Durov,
323239,36861,tt0051644 ,89210,Goyo Lebrero,
323246,36861,tt0051644 ,24011,Julio Goróstegui,
323292,36538,tt1587109 ,124027,Mucsi Zoltán,
323293,40648,tt3671480 ,65003,Zsolt Nagy,
323296,40648,tt3671480 ,75629,Zsolt Trill,
323298,40648,tt3671480 ,94119,Krisztina Jankovics,
323299,40648,tt3671480 ,98510,Réka Tenki,
323354,9753,tt0424434 ,92624,Farhad Ghaemian,
323367,20369,tt2245049 ,27233,Esmaeel Khalaj,
323370,20369,tt2245049 ,3653,Danial Fathi,
323378,22334,tt0845439 ,74663,Sahar Dolatshahi,
323382,22334,tt0845439 ,52953,Behshad Sharifian,
323414,9758,tt0067500 ,69826,Andrés Isbert,
323418,41798,tt0034423 ,76857,Alfredo Mayo,
323419,41798,tt0034423 ,85036,Manuel Arbó,
323420,41798,tt0034423 ,97714,Manuel Luna,
323422,41798,tt0034423 ,61919,Pilar Soler,
323423,41798,tt0034423 ,145,Fortunato Bernal,
323424,41798,tt0034423 ,99653,Arturo Marín,
323506,33105,tt0277740 ,59895,Julio Diaz,
323511,33105,tt0277740 ,18559,Isabel Granada,
323513,33105,tt0277740 ,1440,Noel Miralles,
323516,41899,tt6271404 ,123068,Cai Cortez,
323517,41899,tt6271404 ,9977,Kean Cipriano,
323520,41899,tt6271404 ,6178,Agot Isidro,
323522,41899,tt6271404 ,70648,Jericho Rosales,
323523,41899,tt6271404 ,50033,Hanna Ledesma,
323526,42294,tt6186430 ,23817,Paolo Ballesteros,
323530,42294,tt6186430 ,122618,Christian Bables,
323531,42294,tt6186430 ,99291,Inah de Belen,
323532,42294,tt6186430 ,53649,I.C. Mendoza,
323602,9811,tt0072285 ,93170,Björn Kristiansson,
323628,15765,tt0083022 ,94797,Ismo Alanko,
323629,15765,tt0083022 ,89922,Reijo Heiskanen,
323631,15765,tt0083022 ,112763,Harri Kinnunen,
323696,38152,tt0378453 ,88112,Hernán Jiménez,
323791,42157,tt0295201 ,43619,Marco Lorenzini,
323795,42157,tt0295201 ,120176,Luc Feit,
323796,42157,tt0295201 ,45175,Véronique Fauconnet,
323797,42157,tt0295201 ,84763,Fernand Fox,
323798,42157,tt0295201 ,80689,Marja-Leena Junker,
323834,17074,tt1620604 ,28031,Esteban Soberanes,
323891,41508,tt3044782 ,119371,Nor Domingo,
323899,9915,tt0097195 ,59215,Hui-yeong Kim,
323900,9915,tt0097195 ,25182,Eun-yeong Lee,
323906,25504,tt0122998 ,29223,Sergio Leonardi,
323907,25504,tt0122998 ,13170,Isabella Savona,
323908,25504,tt0122998 ,106549,Adriana de Roberto,
323909,25504,tt0122998 ,11831,Gianfranco D'Angelo,
323954,40715,tt1734579 ,14888,Vladimír Škultéty,
323990,45164,tt4815426 ,36633,Marcel Ophüls,
323991,45164,tt4815426 ,73128,Claude Lanzmann,
323992,45164,tt4815426 ,83396,Richard Brody,
323997,12111,tt0054745 ,116747,Régis Debray,
323998,12111,tt0054745 ,52386,Edgar Morin,
323999,12111,tt0054745 ,115022,Jean Rouch,
324000,12111,tt0054745 ,42246,Marceline Loridan-Ivens,
324002,12111,tt0054745 ,50226,Jean-Pierre Sergent,
324003,12111,tt0054745 ,45758,Nadine Ballot,
324012,25783,tt0088202 ,45599,Catherine,
324025,16258,tt0226350 ,67318,Georges Méliès,
324026,27518,tt0215575 ,67318,Georges Méliès,
324031,32317,tt0000455 ,67318,Georges Méliès,
324033,40281,tt0215992 ,67318,Georges Méliès,
324036,41072,tt0000230 ,120496,Bleuette Bernon,
324049,44646,tt1213033 ,67318,Georges Méliès,
324050,44665,tt0000138 ,67318,Georges Méliès,
324051,44696,tt0224272 ,67318,Georges Méliès,
324052,44710,tt0131934 ,67318,Georges Méliès,
324053,44710,tt0131934 ,120496,Bleuette Bernon,
324056,44713,tt0223755 ,67318,Georges Méliès,
324057,44714,tt0189363 ,67318,Georges Méliès,
324058,44715,tt0223509 ,67318,Georges Méliès,
324059,44716,tt0000465 ,67318,Georges Méliès,
324060,44716,tt0000465 ,120496,Bleuette Bernon,
324061,44717,tt0223622 ,67318,Georges Méliès,
324064,45038,tt0002113 ,39215,Fernande Albany,
324067,45260,tt0224240 ,67318,Georges Méliès,
324070,45441,tt0000359 ,67318,Georges Méliès,
324072,45443,tt0135122 ,67318,Georges Méliès,
324141,9970,tt0104373 ,115374,Samba Wane,
324179,22352,tt2325717 ,38783,Anna Julia Kapfelsperger,
324252,28109,tt2041534 ,11023,Cassi Davis,
324256,28109,tt2041534 ,98667,Tony Grant,
324299,45239,tt0069234 ,97023,Johann Gumpinger,
324352,20950,tt1876248 ,65353,DJ Jazzy Jeff,
324361,25502,tt0062914 ,33611,Poldo Bendandi,
324369,25502,tt0062914 ,108855,Rosita Pisano,
324370,25502,tt0062914 ,15789,Alberto Sorrentino,
324486,13012,tt0068569 ,70892,Edwin Brown,
324521,21237,tt0069434 ,50896,Svetlana Korkoshko,
324585,10054,tt0096740 ,77348,Wojciech Biedroń,
324630,10415,tt0370082 ,77633,Kwak Ji-min,
324635,10415,tt0370082 ,101876,Wu-jin Jang,
324733,31265,tt3171886 ,100075,Rifka Lodeizen,
324734,31265,tt3171886 ,42592,Tygo Gernandt,
324738,31265,tt3171886 ,2774,Georgina Verbaan,
324741,31265,tt3171886 ,107227,Jan Kooijman,
324742,31265,tt3171886 ,75037,Gigi Ravelli,
324751,32704,tt3257638 ,90034,Eva Duijvestein,
324824,30437,tt3483612 ,67534,Vidya Balan,
324825,30437,tt3483612 ,103604,Emraan Hashmi,
324826,30437,tt3483612 ,84601,Rajkummar Rao,
324827,30437,tt3483612 ,51972,Madhurima Tuli,
324829,30437,tt3483612 ,5634,Suhasini Mulay,
324839,36983,tt0892874 ,31758,Anupam Shyam,
324933,40339,tt1830786 ,17737,Chunky Pandey,
324937,40339,tt1830786 ,18305,Hiten Paintal,
324954,24229,tt0459072 ,50137,Miguel Guilherme,
324962,24229,tt0459072 ,64231,Clara Andermatt,
324968,32898,tt0413053 ,38671,João Reis,
324969,32898,tt0413053 ,82758,Anabela Moreira,
325004,39925,tt3449664 ,35279,Tom Stourton,
325172,31227,tt2359814 ,96347,Peter Singer,
325206,35833,tt4449576 ,74647,Cyril Dion,
325226,10205,tt0122029 ,6738,Ma Cheung,
325229,10205,tt0122029 ,48757,Cheung Chung-Kwai,
325230,10205,tt0122029 ,59827,Hsiang Mei-Lung,
325232,10205,tt0122029 ,96117,Boon Saam,
325268,16099,tt1225290 ,79397,Kinga Preis,
325269,16099,tt1225290 ,85785,Artur Steranko,
325270,16099,tt1225290 ,41737,Jerzy Fedorowicz,
325271,16099,tt1225290 ,70569,Redbad Klijnstra,
325272,16099,tt1225290 ,111742,Jakub Snochowski,
325273,16099,tt1225290 ,33928,Barbara Kolodziejska,
325274,16099,tt1225290 ,9978,Malgorzata Buczkowska,
325337,31566,tt3628598 ,18999,Lorenzo Gioielli,
325484,34298,tt0245977 ,11549,Jagdeep,
325487,34298,tt0245977 ,1727,Prem Chopra,
325488,34298,tt0245977 ,9491,Prem Nath,
325493,34298,tt0245977 ,108244,Ramesh Deo,
325515,34411,tt0281913 ,67712,Neha,
325517,36528,tt0364621 ,109502,Sunil Shetty,
325519,36528,tt0364621 ,45861,Neha Dhupia,
325521,36528,tt0364621 ,52637,Arbaaz Khan,
325522,36528,tt0364621 ,17737,Chunky Pandey,
325534,36616,tt0444913 ,29525,Bobby Deol,
325535,36616,tt0444913 ,68202,Chitram Basha,
325561,43812,tt0059464 ,66461,George Perry,
325564,43812,tt0059464 ,123181,Robert Simons,
325585,33153,tt4702528 ,44492,Lee Yong-nyeo,
325626,42688,tt3180640 ,38585,Kim Jong-gu,
325629,42688,tt3180640 ,78502,Jang Liu,
325651,36824,tt1023446 ,20416,Ellen ten Damme,
325678,21504,tt2302334 ,101167,Sophie Quinton,
325679,21504,tt2302334 ,115802,Samir Guesmi,
325681,21504,tt2302334 ,49766,Didda Jónsdóttir,
325682,21504,tt2302334 ,49204,Eric Caruso,
325709,45174,tt0485270 ,58183,Sushmita Sen,
325710,45174,tt0485270 ,95721,Raghuvaran,
325713,45174,tt0485270 ,17901,Nagarjuna Akkineni,
325714,45174,tt0485270 ,114599,Vadivelu,
325735,34322,tt0261296 ,22284,Sunil Dhawan,
325741,34322,tt0261296 ,95447,Neelam Mehra,
325742,34322,tt0261296 ,50146,K.K. Raj,
325764,22394,tt0422091 ,73191,Arav Chowdhary,
325797,17873,tt0053258 ,62729,Oleg Mokshantsev,
325798,17873,tt0053258 ,45081,Vladimir Marenkov,
325799,17873,tt0053258 ,82594,Igor Kosukhin,
325801,17873,tt0053258 ,25175,Aleksei Smirnov,
325811,41929,tt4057376 ,105677,Marta Timofeeva,
325844,44565,tt0167501 ,43649,Evgeni Leonov,
325845,44565,tt0167501 ,84273,Vladimir Basov,
325846,44565,tt0167501 ,101236,Zinoviy Gerdt,
326040,31847,tt3384870 ,95130,Assaf Cohen,
326041,31847,tt3384870 ,89326,David Chisum,
326043,31847,tt3384870 ,122060,Henri Lubatti,
326044,31847,tt3384870 ,11646,Victor McCay,
326045,31847,tt3384870 ,16482,Carla DeFranco,
326209,10404,tt0445161 ,58226,Shavkat Abdusalamov,
326210,10404,tt0445161 ,111231,Anatoli Adoskin,
326213,10404,tt0445161 ,23532,Irina Vovchenko,
326219,43149,tt0352622 ,90014,Renata Litvinova,
326222,44397,tt2209180 ,25799,Sergey Shnurov,
326225,44397,tt2209180 ,21692,Mariya Shalaeva,
326229,44397,tt2209180 ,121597,Oksana Fandera,
326231,44397,tt2209180 ,54535,Vasiliy Utkin,
326249,26384,tt0042409 ,7643,Gustav Waldau,
326264,33841,tt0891562 ,13312,Jang Hee-jin,
326292,11528,tt0497986 ,96353,Jung Gyu-woon,
326303,43144,tt6302160 ,90632,Moon Jeong-hee,
326307,43144,tt6302160 ,61724,Lee Kyung-young,
326325,16290,tt1137481 ,94869,Lee Ki-young,
326327,16290,tt1137481 ,51638,Ji Jin-hee,
326348,41615,tt4161564 ,54515,Solène Rigot,
326427,31201,tt0333645 ,90035,Mohsen Behdaneh,
326428,31201,tt0333645 ,105585,Mohammad Beigy,
326429,45459,tt6209470 ,625,Leila Hatami,
326450,32125,tt3074784 ,36395,Aldina Teresa Bossi,
326459,34128,tt2292903 ,32002,Jaime Ray Newman,
326478,21468,tt2219514 ,55458,Razia Israeli,
326601,24443,tt0116728 ,22440,Ditte Gråbøl,
326605,24443,tt0116728 ,59619,Kirsten Lehfeldt,
326606,24443,tt0116728 ,64562,Helle Ryslinge,
326801,10563,tt0401085 ,72401,Maxime Tremblay,
326827,18545,tt2011971 ,52486,Marie-Ève Beauregard,
326896,32028,tt2386140 ,21295,Ariane Labed,
326898,32028,tt2386140 ,85072,Sofia Dona,
326899,32028,tt2386140 ,22401,Aurora Marion,
326900,32028,tt2386140 ,26260,Deniz Gamze Ergüven,
326935,43019,tt0064336 ,82701,Manuel Garay,
327016,14447,tt0067546 ,25711,Pratima Devi,
327017,14447,tt0067546 ,52256,Altaf,
327020,14447,tt0067546 ,65905,Chanda,
327051,34260,tt0017418 ,7307,Ivan Koval-Samborsky,
327052,34260,tt0017418 ,43474,Ivan Shtraukh,
327123,35453,tt2379436 ,107370,Victoria Almeida,
327124,35453,tt2379436 ,52219,Oscar Ayala,
327170,13407,tt0825241 ,25149,Youssouf Djaoro,
327173,13407,tt0825241 ,105104,Khayar Oumar Defallah,
327175,13407,tt0825241 ,26855,Hadje Fatime N'Goua,
327179,10658,tt0066498 ,55245,Gustav Opocenský,
327181,10658,tt0066498 ,113021,Lubor Tokoš,
327183,10658,tt0066498 ,36643,Jiri Cisler,
327184,10658,tt0066498 ,38500,Jaroslav Moučka,
327186,10658,tt0066498 ,52867,Ladislav Krivácek,
327193,37142,tt0052374 ,107563,Otto Šimánek,
327204,30951,tt0128292 ,2712,Bořivoj Navrátil,
327205,30951,tt0128292 ,29443,Zuzana Bydžovská,
327207,30951,tt0128292 ,71431,František Černý,
327210,30951,tt0128292 ,114752,Petr Zelenka,
327212,30951,tt0128292 ,117470,David Černý,
327213,30951,tt0128292 ,2308,Marek Najbrt,
327273,37388,tt0171474 ,38694,Maya Bulgakova,
327274,37388,tt0171474 ,85684,Boris Khmelnitsky,
327279,37388,tt0171474 ,115088,Nina Shatskaya,
327281,37388,tt0171474 ,43850,Ivan Khodulin,
327282,36681,tt0059655 ,73463,Larisa Kadochnikova,
327284,36681,tt0059655 ,91434,Dmitro Milyutenko,
327286,36681,tt0059655 ,73520,Feodosiya Litvinenko,
327287,36681,tt0059655 ,59818,Yevgeni Baliyev,
327288,36681,tt0059655 ,98956,Yuri Mazhuga,
327289,36767,tt0064815 ,121138,Spartak Bagashvili,
327373,40162,tt4834762 ,49738,Agnieszka Wosinska,
327392,24333,tt0187152 ,104389,Ikuko Môri,
327393,24333,tt0187152 ,59201,Naomi Kobayashi,
327394,24333,tt0187152 ,96644,Mitsuyo Kamei,
327396,24333,tt0187152 ,20156,Akane Kawasaki,
327405,10736,tt0372366 ,71282,Любовь Розанова,
327441,43824,tt2650954 ,111611,Gleb Puskepalis,
327490,30428,tt2855648 ,121566,Piyush Pandey,
327494,36555,tt0430328 ,415,Naina Dhaliwal,
327522,14404,tt0052954 ,49296,Ruby Mayer,
327542,41848,tt0056436 ,50363,Sajjan,
327544,41848,tt0056436 ,117917,Krishna Dhawan,
327546,22050,tt0046164 ,103060,Manorama,
327554,22050,tt0046164 ,101913,Manju,
327631,33209,tt3678192 ,9634,Elena Leeve,
327634,33209,tt3678192 ,51584,Lotta Kaihua,
327636,33209,tt3678192 ,55387,Pirjo Lonka ,
327660,37911,tt4817576 ,32039,Calum Sivyer,
327661,39171,tt0179850 ,78183,Zouzou,
327681,42847,tt1518191 ,68852,Lewis Ryan Dickinson,
327734,35772,tt1476250 ,92205,John Bolen,
327735,35772,tt1476250 ,62206,Phil Austin,
327736,35772,tt1476250 ,123028,Yann Bean,
327737,35772,tt1476250 ,75415,Cyrille Autin,
327749,12234,tt0762117 ,73961,Louis C.K.,
327750,12234,tt0762117 ,123834,Beth Naef,
327751,12234,tt0762117 ,64274,Mike Hudson,
327758,40129,tt0666194 ,73961,Louis C.K.,
327887,10856,tt0113580 ,27511,Heikki Hela,
327889,10856,tt0113580 ,18725,Heikki Silvennoinen,
327891,10856,tt0113580 ,54693,Heikki Vihinen,
327943,10863,tt0436864 ,14504,Doug Bruce,
327944,10863,tt0436864 ,56421,Rupert Murray,
328004,38186,tt0191445 ,54327,Georgi Millyar,
328010,44113,tt0768690 ,119512,Sergey Nikonenko,
328011,44113,tt0768690 ,56591,Sergey Garmash,
328013,44113,tt0768690 ,8356,Evgeniy Stychkin,
328014,44113,tt0768690 ,60809,Vasiliy Mishchenko,
328017,44113,tt0768690 ,22379,Igor Bochkin,
328018,44837,tt0096482 ,119512,Sergey Nikonenko,
328019,44837,tt0096482 ,82088,Evgeniy Evstigneev,
328021,44837,tt0096482 ,21884,Ivan Ryzhov,
328024,44837,tt0096482 ,49322,Svetlana Orlova,
328031,18761,tt0117970 ,57240,Lien Pi-tung,
328033,18761,tt0117970 ,72841,Wen Ying,
328034,18761,tt0117970 ,27041,Akio Chen,
328207,42839,tt0264079 ,47353,Jairo Mattos,
328208,42839,tt0264079 ,108296,Branca de Camargo,
328210,42839,tt0264079 ,57914,Eunice Baía,
328279,45462,tt0008536 ,96809,Nathalie Lissenko,
328281,45462,tt0008536 ,55244,Aleksandr Chabrov,
328310,41315,tt1345825 ,4924,Zerina Veesanun,
328311,41315,tt1345825 ,61345,Antwone Rommayanun,
328321,36031,tt0870958 ,39396,Sin Dong-ho,
328322,36031,tt0870958 ,17878,Lee Kwang-soo,
328461,35406,tt1882164 ,108726,Yukiyoshi Ozawa,
328462,35406,tt1882164 ,97913,Riisa Naka,
328463,35406,tt1882164 ,23392,Masaki Okada,
328465,35406,tt1882164 ,92761,Kento Kaku,
328505,19874,tt2406990 ,52184,Yuki Iwasaki,
328526,22835,tt2369127 ,86712,Hao Lei,
328529,22835,tt2369127 ,15671,Qu Ying,
328538,22848,tt3469964 ,28728,Wang Zhi-Hua,
328541,22848,tt3469964 ,70034,Jiang Dan,
328646,12975,tt0091759 ,24216,Aleksandr Sabinin,
328760,42550,tt1663661 ,80105,Anthero Montenegro,
328919,22041,tt2315628 ,65704,Michael Smiley,
328939,38834,tt4979082 ,83738,Ayush Mahesh Khedekar,
328942,38834,tt4979082 ,90445,Rahul Bhat,
328943,38834,tt4979082 ,46999,Ninad Kamat,
328986,43279,tt1291125 ,76921,Peggy Tseng Pei-Yu,
328987,43279,tt1291125 ,24632,Amber Kuo,
328990,43279,tt1291125 ,106472,Jack Yao,
328991,36698,tt0115040 ,104702,Zuzana Šulajová,
328995,36698,tt0115040 ,1565,Katarína Vrzalová,
328997,36698,tt0115040 ,79962,Stanislav Štepka,
329020,42051,tt1308736 ,98981,Liina Brunelle,
329087,38075,tt0190508 ,107215,David DeCoteau,
329088,38075,tt0190508 ,87585,Gerard Malanga,
329089,38075,tt0190508 ,68551,Ronald Tavel,
329091,38075,tt0190508 ,52831,Donald Lyons,
329196,42712,tt6460636 ,46791,Ali Kazim,
329197,42712,tt6460636 ,32328,Vibeke Hastrup,
329293,41817,tt4777584 ,114853,Alona Shauloff,
329355,42545,tt3350724 ,31696,Brian Gleeson,
329423,35273,tt0086631 ,98855,Kenny Bee,
329425,35273,tt0086631 ,37570,Jing-kuo Yen,
329456,11288,tt0410730 ,69213,Albert Oláh,
329457,11288,tt0410730 ,19408,Sándor Hamar ,
329479,36869,tt0813540 ,96732,Vivek Oberoi,
329480,36869,tt0813540 ,60223,Sunny Deol,
329514,37032,tt1756476 ,18254,Ajay,
329526,41144,tt3571378 ,91932,Anant Nag,
329527,41144,tt3571378 ,32266,Shahbaz Khan,
329551,12781,tt0451966 ,113605,Mario Garibaldi,
329554,40271,tt2255787 ,54752,Marco Pérez,
329556,40271,tt2255787 ,114763,Noe Hernandez,
329576,11305,tt0008395 ,116733,Polikarp Pavlov,
329585,42456,tt0007183 ,39453,George Azagarov,
329590,22961,tt2823088 ,43960,Manolo Solo,
329591,22961,tt2823088 ,56399,José Luis García Pérez,
329659,41539,tt3655374 ,56468,Kemal Kuruçay,
329660,41539,tt3655374 ,69496,Gülnihal Demir,
329661,41539,tt3655374 ,59903,Hakan Bulut,
329662,41539,tt3655374 ,16500,İlyas İlbey,
329685,38160,tt1523486 ,74525,Ali Sürmeli,
329686,38160,tt1523486 ,120763,Hakan Ural,
329745,42845,tt3283664 ,118085,Cezmi Baskın,
329748,42845,tt3283664 ,106342,Tarık Papuççuoğlu,
329769,11343,tt0499537 ,54711,Sima Mobarak-Shahi,
329770,15766,tt0499537 ,54711,Sima Mobarak-Shahi,
329771,11343,tt0499537 ,54711,Sima Mobarak-Shahi,
329772,15766,tt0499537 ,54711,Sima Mobarak-Shahi,
329785,11343,tt0499537 ,40011,Mahnaz Zabihi,
329786,15766,tt0499537 ,40011,Mahnaz Zabihi,
329787,11343,tt0499537 ,40011,Mahnaz Zabihi,
329788,15766,tt0499537 ,40011,Mahnaz Zabihi,
329789,11343,tt0499537 ,15548,Nazanin Sediq-zadeh,
329790,15766,tt0499537 ,15548,Nazanin Sediq-zadeh,
329791,11343,tt0499537 ,15548,Nazanin Sediq-zadeh,
329792,15766,tt0499537 ,15548,Nazanin Sediq-zadeh,
329826,41409,tt0452009 ,78848,Chris Charlesworth,
329833,41409,tt0452009 ,119326,Brad Tolinski,
329834,41409,tt0452009 ,106265,Chris Welch,
329866,17357,tt1712573 ,7080,Michael Vega,
329892,33952,tt0880504 ,22647,Ekaterina Volkova,
329893,33952,tt0880504 ,117206,Nelli Nevedina,
329897,42973,tt1822308 ,5047,Aleksey Chadov,
329898,42973,tt1822308 ,13093,Igor Jijikine,
329899,42973,tt1822308 ,76984,Pavel Derevyanko,
329900,42973,tt1822308 ,1008,Andrey Chadov,
329904,42973,tt1822308 ,113126,Sergey Yushkevich,
329926,44412,tt6569546 ,109832,Konstantin Kryukov,
329927,44412,tt6569546 ,90006,Mikhail Porechenkov,
329930,44412,tt6569546 ,73094,Roman Madyanov,
329931,44412,tt6569546 ,26289,Andrey Rudensky,
329934,44412,tt6569546 ,84097,Konstantin Milovanov,
329935,44412,tt6569546 ,100996,Anna Arlanova,
329936,44849,tt2649152 ,109832,Konstantin Kryukov,
329939,44849,tt2649152 ,42338,Roman Yunusov,
329943,44849,tt2649152 ,24391,Gavril Gordeev,
329966,45131,tt1482229 ,90006,Mikhail Porechenkov,
329967,45131,tt1482229 ,46040,Svetlana Khodchenkova,
329969,45131,tt1482229 ,52757,Evgeniya Dobrovolskaya,
329991,28545,tt0094683 ,69529,Aleksandr Sporykhin,
329999,37694,tt3579808 ,95257,Aleksandr Bashirov,
330001,37694,tt3579808 ,95480,Yuliya Snigir,
330003,37694,tt3579808 ,7668,Darya Ekamasova,
330004,37694,tt3579808 ,105158,Yana Troyanova,
330009,43734,tt5882704 ,36113,Zhang Jingchu,
330011,43734,tt5882704 ,67820,Liu Xiaoqing,
330114,14288,tt0054073 ,55005,Abhi Bhattacharya,
330125,19609,tt1262863 ,85042,Sam Donaldson,
330126,19609,tt1262863 ,43326,Tom DeLay,
330127,19609,tt1262863 ,9913,Michael Dukakis,
330128,19609,tt1262863 ,18808,Ishmael Reed,
330177,44691,tt0312017 ,22407,A.C. Abadie,
330178,44691,tt0312017 ,47420,Florence Georgie,
330213,18347,tt0064356 ,6841,Firouz Behjat-Mohamadi,
330253,23188,tt0057960 ,43464,Pier Paolo Pasolini,
330255,35667,tt1289430 ,43464,Pier Paolo Pasolini,
330256,35667,tt1289430 ,116851,Giorgio Bassani,
330257,35667,tt1289430 ,13642,Renato Guttuso,
330270,27808,tt1441309 ,10796,Karolina Gruszka,
330333,24119,tt2278392 ,8858,Du Juan,
330507,38877,tt5269560 ,187,Liu Kai-Chi,
330508,38877,tt5269560 ,24136,Leung Kin-Ping,
330680,38556,tt3893456 ,67397,Antonino Bruschetta,
330681,38556,tt3893456 ,28835,Sabina Guzzanti,
330683,38556,tt3893456 ,12301,Maurizio Bologna,
330685,38556,tt3893456 ,102862,Claudio Castrogiovanni,
