GUID,ProgramID,ConcertID,EventType,Location,Venue,Date,Time
f2f8246c-945c-4fff-96ae-2dc11e52b682,52,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-05-22T04:00:00+00:00,8:00PM
ae84a514-53e1-4ddd-b8c2-db48c7728004,59,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-05-29T04:00:00+00:00,8:00PM
c6bd52d0-22de-476a-be23-407ca54dbb2f,4385,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-06-05T04:00:00+00:00,8:00PM
17b90767-992f-4f1d-8647-00cda005edfa,1843,1,Parks,"Bridgeport, CT",Seaside Park,1987-07-04T04:00:00+00:00,8:00PM
71855fed-d5c2-4cf7-b543-88272bbea41f,1874,1,Parks,"Bronx, NY",Co-op City,1987-07-16T04:00:00+00:00,8:00PM
15b56b6f-cb4c-4426-9b06-a3c5bede0d2b,672,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-09-18T04:00:00+00:00,2:00PM
da09fe2c-20f2-4bf8-bd1d-93475946cf99,678,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-09-26T04:00:00+00:00,8:00PM
abf9030e-ab77-4381-a747-dfab9038376b,5026,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-10-02T04:00:00+00:00,2:00PM
67329160-22ae-4f22-9208-ebf89cb31a7a,5029,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-10-09T04:00:00+00:00,2:00PM
ce9d49d0-1a89-4d02-b6cf-3aa208ac1260,5035,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-10-15T04:00:00+00:00,8:00PM
2cef5b12-7969-4287-9768-fe951338bff9,5039,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-10-23T04:00:00+00:00,2:00PM
83502c85-ed41-40f1-92f0-56728ce4f4fc,5045,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-10-30T05:00:00+00:00,2:00PM
d214d014-3de7-46a2-add1-90d18de3188f,2039,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-11-06T05:00:00+00:00,8:00PM
0adfa15c-65f4-4274-a36d-0eff23509fee,2044,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-11-13T05:00:00+00:00,2:00PM
16e2294b-e05b-463b-8d5b-fe4ceeffcb67,2051,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-11-20T05:00:00+00:00,8:00PM
6a5dd0e4-bbbf-4754-aa33-63476de4c60e,2059,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-11-27T05:00:00+00:00,8:00PM
56c71010-0149-499d-ac70-ef148b06952c,6371,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-12-04T05:00:00+00:00,2:00PM
0d47beee-8aef-40ac-9dbc-ab2d8e58fbef,3431,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1987-12-12T05:00:00+00:00,2:00PM
b409423a-3469-4cf0-8e6f-a240e09d2ab2,6375,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-12-15T05:00:00+00:00,7:30PM
d980f5a7-29ac-40ad-b7e6-d8fb7c32b24a,6386,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1987-12-18T05:00:00+00:00,2:00PM
000d025b-ab83-4a3d-a4db-e1333dec5cdf,2704,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-01-08T05:00:00+00:00,8:00PM
b80c00b5-7e21-481f-8705-9192f97dc4a5,2711,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-01-15T05:00:00+00:00,2:00PM
9e6634e5-ab83-4e95-8ba7-6cf36a1b828a,2714,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-01-22T05:00:00+00:00,8:00PM
200a2f5e-ec1d-47bf-95ab-82d13723f85e,2719,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-01-29T05:00:00+00:00,2:00PM
61efdf1a-d32d-4084-a7e7-30c606ef8c54,7041,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-02-05T05:00:00+00:00,8:00PM
917f046e-0859-483f-9d13-ef715b1d2108,4114,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1988-02-13T05:00:00+00:00,2:00PM
d13030cc-3804-4d7c-98e8-a7991af7440b,7049,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-02-12T05:00:00+00:00,2:00PM
89b92c06-6c47-41b0-9b40-7429d7330eb1,7066,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-02-19T05:00:00+00:00,8:00PM
82b14212-83fc-4861-8ed3-ae35bdb9c9f5,4032,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-03-03T05:00:00+00:00,8:00PM
082f22cc-5272-4723-a4e0-50b2144b4129,1070,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1988-03-12T05:00:00+00:00,2:00PM
6578950e-e5f9-449e-8c5f-9477f38dcf72,4039,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-03-11T05:00:00+00:00,8:00PM
cb984221-1ee7-4460-80fc-4a0dc3b077e0,4048,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-03-18T05:00:00+00:00,8:00PM
2cd4c6b3-9363-4c96-ad95-9fa5d69dd8ea,4056,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-03-25T05:00:00+00:00,2:00PM
221d5d4d-113b-4f76-8f31-96253451f893,4072,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-04-01T05:00:00+00:00,2:00PM
7ebd35ac-0e51-4bc6-a031-dc489dd7407a,996,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-04-08T04:00:00+00:00,8:00PM
3a54ad1a-d1eb-4ed7-b57d-ec8080b316cd,5455,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1988-04-16T04:00:00+00:00,2:00PM
70544915-78c1-4b0e-a8db-e6acd8086568,1001,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-04-15T04:00:00+00:00,2:00PM
93debcc7-0180-4df6-beab-2ce6635fec27,1006,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-04-22T04:00:00+00:00,8:00PM
cac4d6be-33a4-463b-a829-4ac695761b75,1014,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-04-29T04:00:00+00:00,2:00PM
272aa674-547f-415c-bc46-42c047c5caf7,5371,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-05-06T04:00:00+00:00,8:00PM
64578de4-26b6-4ae5-a577-7fb364a5eb80,5384,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-05-13T04:00:00+00:00,2:00PM
387ec243-3b57-403a-a968-c9cbc6db8d8e,5395,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-05-20T04:00:00+00:00,2:00PM
616e4dce-fee5-437e-bfbf-bc28d7ab5b78,5417,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-05-27T04:00:00+00:00,2:00PM
69ffc7ab-cd54-498f-8423-97c7494b985c,4203,1,Parks,"Brooklyn, NY",Marine Park,1988-08-02T04:00:00+00:00,8:00PM
20a4f1ae-a226-423d-b03d-35c410078a3d,4205,1,Parks,"Manhattan, NY",Great Lawn,1988-08-08T04:00:00+00:00,8:00PM
1e124fd7-ef7a-4ea7-8e44-19a4c080a44c,1568,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-09-17T04:00:00+00:00,8:00PM
70e45dbf-c1ad-4adc-bbc6-1c27e7c6da39,1572,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-09-24T04:00:00+00:00,8:00PM
b5ac2b02-75a0-4c24-af3a-594a4707f027,1579,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-09-27T04:00:00+00:00,8:00PM
192cac3d-f514-4d2f-97e9-8c651a74c9b4,1587,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-09-30T04:00:00+00:00,8:00PM
e8b7483f-409b-46bd-b30d-4e22c31c49b0,5965,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-10-07T04:00:00+00:00,2:00PM
3b8f191c-6fce-47fe-acaa-ed2678eb36cb,5973,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-10-13T04:00:00+00:00,8:00PM
4b6c7a8d-181d-488a-bd7c-b812ebf2eb36,5982,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-10-21T04:00:00+00:00,2:00PM
7d1b9f02-e4fa-4793-a7ef-98d20ac97e76,5993,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-10-28T04:00:00+00:00,2:00PM
8d1122c2-a046-41da-aa9e-f2595b258c5d,2923,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-11-04T05:00:00+00:00,8:00PM
660000a0-ed93-4975-9311-1e9bba834140,2933,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-11-11T05:00:00+00:00,2:00PM
14d2b60a-09c6-4e80-8cfd-c22cb7fd5de1,2949,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-11-18T05:00:00+00:00,2:00PM
9ef2f1f7-3b16-4f1a-9110-1b84d6ce3928,2956,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-11-25T05:00:00+00:00,8:00PM
ad1fd16b-aed0-4690-8191-16bcb6f98ced,7281,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-12-02T05:00:00+00:00,8:00PM
b77abe6b-9e5c-4fa9-8440-3d608ad0221d,7285,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-12-06T05:00:00+00:00,7:30PM
99b42a35-f199-4388-b23a-d93c6f17bd84,7295,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-12-09T05:00:00+00:00,2:00PM
8a61c7e3-f632-44cd-a234-2fd0518c1be8,7299,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-12-16T05:00:00+00:00,2:00PM
5d0d991f-1e11-4504-94c9-37eb88e43819,7302,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1988-12-30T05:00:00+00:00,8:00PM
95980dda-95ec-4647-8687-7d9d22310812,3612,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-01-06T05:00:00+00:00,8:00PM
d4ac41f2-27e0-48e9-8a54-74b2f66aa2a5,3619,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-01-13T05:00:00+00:00,2:00PM
e05e7c78-a471-4d53-8dac-6478a69909ad,3623,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-01-20T05:00:00+00:00,2:00PM
8e53ab76-d3ba-414c-bf9f-da87270a1bbc,3627,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-01-27T05:00:00+00:00,8:00PM
81f04fd5-8452-4782-b4a2-b0e9c4e220da,575,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-02-02T05:00:00+00:00,8:00PM
9fb5b165-12c1-4312-93d4-870011250ace,4998,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1989-02-08T05:00:00+00:00,11:00AM
f88fd2b6-e1a9-47a7-b745-966290aaa56c,579,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-02-10T05:00:00+00:00,8:00PM
a0f5dc85-56e6-497d-9f35-fdc444b88190,585,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-02-17T05:00:00+00:00,2:00PM
fcbca8a1-96c8-4643-8dce-6a6e2a3a1ddd,591,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-02-23T05:00:00+00:00,8:00PM
e05c0f33-e3eb-4337-aeb0-3f41ccdd2144,598,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-02-28T05:00:00+00:00,7:30PM
3a062da6-d91c-4a05-b594-4368fa453741,2004,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1989-03-04T05:00:00+00:00,2:00PM
4e5170c2-c570-4613-8dbe-f97408f51995,4925,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-03-03T05:00:00+00:00,2:00PM
269a3c23-8988-4415-aa1e-9acef1532067,4937,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-03-10T05:00:00+00:00,2:00PM
867e05eb-8c0c-4d32-bed1-3448f5723f85,4946,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-03-17T05:00:00+00:00,8:00PM
480840d0-33e9-408f-bbfd-086fc2fef7e0,4953,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-03-24T05:00:00+00:00,8:00PM
8d9f7661-3fd5-4a7b-af87-d70342a0614b,4959,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-03-31T05:00:00+00:00,2:00PM
95762d8b-f22b-4ade-bb9a-3907b04c96a1,1911,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-04-07T04:00:00+00:00,8:00PM
b3666401-e4c0-4e87-b8a2-46e1981caa28,6333,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1989-04-15T04:00:00+00:00,2:00PM
0cdd78d6-2c82-4818-a1e4-cb6314f42f86,1924,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-04-14T04:00:00+00:00,2:00PM
5d21312f-950d-472c-98c4-4e57c538e799,1933,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-04-22T04:00:00+00:00,8:00PM
7dcce1e2-4d15-4e22-8c6e-6c6b93e54fbf,1941,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-04-28T04:00:00+00:00,8:00PM
f413f5bb-9743-4437-9999-5b99916ea5fc,6271,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-05-05T04:00:00+00:00,2:00PM
85197952-0261-4839-8038-9e807e29c019,6275,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-05-12T04:00:00+00:00,2:00PM
0290851e-68b4-4436-95c4-d0c106cda03b,6284,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-05-20T04:00:00+00:00,8:00PM
ac5f30a7-2295-4aa2-9754-168bbc4bba26,6289,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-05-23T04:00:00+00:00,7:30PM
eed1702d-af77-49d9-923f-cd065e73a7b9,6292,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-05-26T04:00:00+00:00,2:00PM
0f9b4ebd-c6af-4b89-ac79-11d34a6599cc,726,1,Parks,"Bronx, NY",Van Cortlandt Park,1989-07-28T04:00:00+00:00,8:00PM
09892886-0dd2-40c9-a75e-d5a29b8ba68b,5089,1,Parks,"Bronx, NY",NY Botanical Garden,1989-08-08T04:00:00+00:00,8:00PM
c9184d96-9d81-44c5-9557-cd53568447c1,2486,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-09-23T04:00:00+00:00,8:00PM
fe1375a6-95dd-42d4-96bc-69388837407a,2497,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-09-28T04:00:00+00:00,8:00PM
b9f9dfbe-74d8-4e8c-b48f-425641b55549,6821,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-10-06T04:00:00+00:00,2:00PM
ecb3f105-5e7a-4915-ae40-097e325835d9,6836,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-10-13T04:00:00+00:00,2:00PM
57001206-38f0-40eb-883a-4df221060b77,6846,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-10-20T04:00:00+00:00,2:00PM
e88714af-63c0-4a29-8c5d-29ceb61b9920,6854,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-10-27T04:00:00+00:00,8:00PM
5b975350-3a43-49f7-8c05-9584bf00c1e3,3812,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-11-03T05:00:00+00:00,2:00PM
1097db4c-c9e8-4d35-80bb-94f462017e08,3823,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-11-10T05:00:00+00:00,8:00PM
633ea2f1-5f2c-4030-a58a-08e50d0e993a,847,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1989-11-18T05:00:00+00:00,2:00PM
641a41c7-d496-4371-81d4-1be55ed6cd83,3827,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-11-17T05:00:00+00:00,8:00PM
4e1fefd9-f426-432f-ac72-fa71b8462280,3832,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-11-25T05:00:00+00:00,8:00PM
02615795-c61e-4dee-a9f7-e9401292c9b3,3837,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-12-01T05:00:00+00:00,2:00PM
0d54c0ea-8321-4207-bb8a-6323f97cb9df,793,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-12-08T05:00:00+00:00,8:00PM
f4f78622-b416-43c6-bcf4-e1e0168c1a2e,798,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-12-15T05:00:00+00:00,2:00PM
713a0467-08c9-4819-9578-55250bc786ca,812,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1989-12-22T05:00:00+00:00,8:00PM
68631f6d-cc90-4891-a46b-8ac8c6571db7,4503,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-01-05T05:00:00+00:00,8:00PM
44be6211-0720-4b37-866e-594af9370589,4506,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-01-12T05:00:00+00:00,8:00PM
ab9a428b-980f-45f8-ae22-8f51af3ffe13,4512,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-01-19T05:00:00+00:00,2:00PM
c87dcdab-2b4b-40a1-815b-424b3410e1e2,4517,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-01-26T05:00:00+00:00,2:00PM
c0b6bcd6-55a9-4267-ba71-67c6f9e1fa9a,1444,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-02-02T05:00:00+00:00,8:00PM
a563dae3-c701-4b65-b018-aa80e1c58da8,1449,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-02-10T05:00:00+00:00,8:00PM
78066b8f-5fb9-4903-b78d-23e12d188228,5922,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1990-02-14T05:00:00+00:00,11:00AM
ef3735ca-8a9d-4ff6-9030-51c79a636dda,1454,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-02-16T05:00:00+00:00,2:00PM
38322808-ca23-4be1-9ca3-b51657a11879,1459,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-02-23T05:00:00+00:00,2:00PM
600c9d86-1f4a-49e3-aeb2-542bc7e2821e,5837,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-03-02T05:00:00+00:00,8:00PM
fa505333-4842-4384-b6d9-203a45f8f3da,5841,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-03-09T05:00:00+00:00,8:00PM
2073d3ac-b531-41b1-b259-31a01baf99db,5845,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-03-16T05:00:00+00:00,2:00PM
f18a9ddd-b570-4998-ad1d-3ba7c6af8fea,5849,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-03-23T05:00:00+00:00,2:00PM
a0eb70cf-532e-4708-8112-4e7f09241134,5854,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-03-30T05:00:00+00:00,2:00PM
959dae90-e54a-4e5c-aa5b-65ba9694a31f,2807,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-04-06T04:00:00+00:00,2:00PM
3323909e-755d-44b7-ac91-48c1bdf970f4,2809,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-04-13T04:00:00+00:00,2:00PM
20d39b10-4fa8-4701-9dd8-f22bf1a4c076,2814,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-04-20T04:00:00+00:00,8:00PM
f7787d5d-e94d-4ecf-b1ab-1edd46266306,2819,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-04-27T04:00:00+00:00,2:00PM
42841af5-7512-476a-96d6-ee765b76a35c,7164,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-05-04T04:00:00+00:00,2:00PM
f6524416-6802-4721-8d78-7fc0e951a856,7167,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-05-11T04:00:00+00:00,8:00PM
34d32e3a-c09d-4ec3-b83d-4aad61dc1341,7175,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-05-19T04:00:00+00:00,8:00PM
9acea631-8ff7-47ad-9f70-43b4431e4464,7179,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-05-25T04:00:00+00:00,8:00PM
d296b735-fe29-469a-ad49-824e12e45a12,7183,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-06-01T04:00:00+00:00,8:00PM
42c2ae10-0037-488a-af79-8b7d9aecc7bb,7372,1,Parks,"Brooklyn, NY",Prospect Park,1990-08-02T04:00:00+00:00,8:00PM
06900c9c-9ced-4ab5-8d36-e871ba3a441c,7382,1,Parks,"Brooklyn, NY",Dyker Beach Park,1990-08-08T04:00:00+00:00,8:00PM
026900bc-2657-4919-89a9-42e1ff603dca,7383,1,Parks,"East Meadow, NY",Eisenhower Park,1990-08-15T04:00:00+00:00,8:00PM
a4668f3b-800b-4571-bf3d-bfc5f8c91ab7,3401,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-09-15T04:00:00+00:00,8:00PM
43ad4276-ccd9-4eba-b591-86ad3a5dfce9,3416,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-09-27T04:00:00+00:00,8:00PM
c97b732b-8454-490f-bc13-a2035ad74ee7,338,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-10-05T04:00:00+00:00,11:00AM
0bf2a58a-e0b4-48c3-97f9-b56f19071946,345,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-10-11T04:00:00+00:00,8:00PM
b956a309-a3f4-47af-8d70-f7741c3f1d7a,351,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-10-19T04:00:00+00:00,11:00AM
72965ca8-ecec-44c3-bd49-d64b78cc0833,355,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-10-26T04:00:00+00:00,8:00PM
b456f6cb-db83-4221-abeb-9e6952b9d7f8,4787,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1990-10-31T05:00:00+00:00,11:00AM
ee0d2de6-23b6-4cd5-99dd-d58584ac1f72,4701,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-11-02T05:00:00+00:00,2:00PM
a5bba273-1565-443a-abef-6d240a66e445,4707,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-11-09T05:00:00+00:00,11:00AM
82fb0ecc-565a-4a55-be56-e57563792db9,4714,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-11-16T05:00:00+00:00,8:00PM
0857d91e-c151-4367-9b9c-83656fc517f8,4727,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-11-23T05:00:00+00:00,8:00PM
074c3d28-3508-4a2d-beb0-480aa27133cb,4737,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-11-30T05:00:00+00:00,2:00PM
c922ccf1-042f-4e5b-8354-6af760dba9bf,1667,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-12-07T05:00:00+00:00,11:00AM
4b3c76b1-00b4-4248-b75a-2eada54adae0,1673,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-12-14T05:00:00+00:00,8:00PM
44df5525-6985-48e0-902a-f4eb287c3a14,1677,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1990-12-20T05:00:00+00:00,8:00PM
c6840216-1e34-463a-9176-95bfbbcb3f9c,5397,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-01-04T05:00:00+00:00,11:00AM
9c9d4217-2f2b-454c-ac2f-662cfc2fe44e,5403,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-01-10T05:00:00+00:00,8:00PM
f72efb3e-8412-4745-9e1a-6ab24431c115,5412,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-01-18T05:00:00+00:00,2:00PM
b07c5a05-1c03-4b30-8927-943be8d3a98d,5419,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-01-25T05:00:00+00:00,8:00PM
1fd05c0c-7edd-4e35-9d29-589ef9f2a551,5426,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-02-01T05:00:00+00:00,2:00PM
40b425c1-ec8e-44d4-b171-8fcea889502b,6779,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1991-02-06T05:00:00+00:00,11:00AM
4132ee4d-074a-48b4-a7b2-e0c0d5e92e4b,2385,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-02-08T05:00:00+00:00,11:00AM
bf197a71-a65a-47c6-877c-ea09ec2fdd40,7444,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-02-16T05:00:00+00:00,8:00PM
1edb80b6-6e46-48e8-8e6b-a82b8fd29cb7,2395,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-02-22T05:00:00+00:00,2:00PM
b56e666b-9377-4fca-8380-253d8c398ed9,7445,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-02-26T05:00:00+00:00,8:00PM
2692c381-88fb-4635-b8e3-651719136bee,2401,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-03-01T05:00:00+00:00,11:00AM
f4585e66-2d99-47e3-8a27-a38f87a0b234,6720,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-03-08T05:00:00+00:00,8:00PM
8c4a248a-24d0-4182-93a9-1eca0d3d2ef7,6724,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-03-15T05:00:00+00:00,8:00PM
10f68d13-c121-4847-ad75-ef31e453cbad,6727,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-03-22T05:00:00+00:00,2:00PM
b62dd169-dc26-4063-8a94-f29c6c6861e9,3701,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-04-12T04:00:00+00:00,11:00AM
c2fcdd9e-9009-48ff-9c9e-5e5bedfb77aa,3704,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-04-19T04:00:00+00:00,2:00PM
ef4ad2cc-f511-4980-8611-e9d1bdf444ef,3708,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-04-27T04:00:00+00:00,8:00PM
5b6857ac-61c7-401e-a51c-3b9a09d646f2,690,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-05-17T04:00:00+00:00,8:00PM
ee2873eb-cc8b-4ae3-9cef-aaea0d1990cb,694,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-05-24T04:00:00+00:00,8:00PM
24c0f526-3b0c-4afa-a59d-af4d23ab230f,2123,1,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,1991-06-05T04:00:00+00:00,11:00AM
74b0a79c-b013-48c8-a91c-5816881fd4c6,5048,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-06-06T04:00:00+00:00,8:00PM
8c9ac4c2-5f9d-4487-9a3f-dd1703278f87,5053,1,Subscription Season,"Manhattan, NY",Avery Fisher Hall,1991-06-13T04:00:00+00:00,8:00PM
