User-ID,Location,Age
197304,"maerne, veneto, italy",32.0
197311,"palmer, alaska, usa",
197314,"palm coast, florida, usa",60.0
197315,"staunton, virginia, usa",55.0
197330,"evansville, indiana, usa",
197333,"london, n/a, united kingdom",31.0
197338,"jessup, maryland, usa",24.0
197342,"knoxville, tennessee, usa",25.0
197345,"toronto, ontario, canada",
197354,"rock hill, mo, ,",
197356,"langley, british columbia, canada",36.0
197358,"napa, california, usa",59.0
197361,"honolulu, hawaii, usa",
197362,"queluz, n/a, portugal",24.0
197363,"sori, liguria, italy",15.0
197364,"cumming, georgia, usa",30.0
197368,"napa, california, usa",
197369,"west bend, wisconsin, usa",47.0
197370,"marana, arizona, usa",
197375,"baton rouge, louisiana, usa",
197376,"sydney, new south wales, australia",47.0
197393,"baltimore, maryland, usa",45.0
197404,"rockville, maryland,",
197405,"prince george, british columbia, canada",
197408,"austell, georgia, usa",35.0
197410,"stockholm, stockholm, sweden",31.0
197414,"durham, north carolina, usa",
197415,"costa teguise, las palmas, spain",42.0
197416,"philadelphia, pennsylvania, usa",56.0
197424,"warren, ohio, usa",42.0
197425,"london, england, united kingdom",43.0
197427,"segrate, lombardia, italy",34.0
197434,"barcelona, catalunya, spain",40.0
197462,"clarks summit, pennsylvania, usa",
197464,"hamburg, hamburg, germany",39.0
197468,"denver, colorado, usa",29.0
197473,"globe, arizona, usa",
197477,"firenze, toscana, italy",
197489,"koeln, nordrhein-westfalen, germany",
197490,"santiago, metropolitana, chile",29.0
197500,"san marcos, california, usa",
197501,"arlington, massachusetts, usa",22.0
197502,"thornton, colorado, usa",26.0
197503,"grand rapids, michigan, usa",46.0
197505,"tatamagouche, nova scotia, canada",39.0
197512,"alexandria, virginia, usa",
197520,"virginia beach, virginia, usa",45.0
197533,"chicago, illinois, usa",42.0
197535,"málaga, andalucia, spain",16.0
197547,"breda, brabant, netherlands",
197548,"st. louis, missouri, usa",52.0
197550,"galati, galati, romania",40.0
197556,"austin, texas, usa",
197561,"düsseldorf, nordrhein-westfalen, germany",38.0
197566,"cheyenne, wyoming, usa",
197574,"ottawa, ontario, canada",17.0
197583,"mckeesport, pennsylvania, usa",25.0
197589,"zagreb, zagreb city, croatia",19.0
197598,"mckinney, texas, usa",34.0
197604,"valencia, valencia, spain",42.0
197609,"owensville, indiana, usa",33.0
197613,"gladbeck, nordrhein-westfalen, germany",
197627,"manchester, england, united kingdom",14.0
197633,"coburg, oregon, usa",
197640,"columbia, south carolina, usa",
197644,"reading, pennsylvania, usa",19.0
197645,"burlingame, california, usa",51.0
197646,"mahopac, new york, usa",
197653,"milwaukie, oregon, usa",
197659,"indiana, pennsylvania, usa",49.0
197660,"saint paul, minnesota, usa",36.0
197664,"victor, new york, usa",37.0
197669,"vancouver, british columbia, canada",
197676,"new westminster, british columbia, canada",24.0
197678,"frankfurt am main, hessen, germany",38.0
197681,"toowoomba, queensland, australia",35.0
197687,"plymouth, indiana, usa",
197688,"fiddletown, california, usa",
197693,"vicenza, veneto, italy",25.0
197700,"kiev, n/a, ukraine",45.0
197714,"trafford, pennsylvania, usa",37.0
197725,"west vancouver, british columbia, canada",
197727,"cobourg, ontario, canada",16.0
197728,"berlin, berlin, germany",29.0
197736,"paris, n/a, france",21.0
197750,"paris, paris, france",25.0
197751,"munich, bayern, germany",
197753,"franklin lakes, new jersey, usa",
197759,"crofton, maryland, usa",36.0
197763,"socorro, new mexico, usa",
197769,"scio, oregon, usa",42.0
197775,"iasi, iasi, romania",21.0
197784,"lancaster, pennsylvania, usa",53.0
197792,"canberra, australian capital territory, australia",7.0
197794,"wasilla, alaska, usa",29.0
197808,"hagerstown, maryland, usa",
197812,"victoria, b.c., canada",
197816,"muskegon, michigan, usa",
197823,"chicago, illinois, usa",
197828,"san diego, california, usa",61.0
197831,"lakeland, florida, usa",
197832,"leeds, england, united kingdom",
197835,"new york, new york, usa",
197839,"scarsdale, new york, usa",
197844,"portland, oregon, usa",37.0
197862,"longview, texas, usa",
197864,"san jose, n/a, costa rica",27.0
197866,"fairview park, ohio, usa",30.0
197873,"jamestown, rhode island, usa",14.0
197876,"vancouver, washington, usa",
197877,"dyer, tennessee, usa",50.0
197882,"chesterfield, ,",35.0
197883,"norfolk, virginia, usa",14.0
197890,"wyoming, minnesota, usa",
197891,"edmonton, alberta, canada",14.0
197909,"olympia, washington, usa",15.0
197910,"warrenville, illinois, usa",32.0
197913,"san jose, california, usa",22.0
197917,"norfolk, virginia, usa",46.0
197932,"champaign, illinois, usa",51.0
197934,"minneapolis, minnesota, usa",34.0
197939,"oak harbor, washington, usa",
197942,"homer, alaska, usa",
197944,"st.paul, minnesota, usa",
197949,"cincinnati, ohio, usa",
197954,"blacksburg, virginia, usa",
197955,"stayton, oregon, usa",
197959,"london, n/a, united kingdom",
197961,"riverton, wyoming, usa",
197971,"johnson city, tennessee, usa",34.0
197973,"pinole, california, usa",
197978,"rome, lazio, italy",32.0
197984,"drums, pennsylvania, usa",62.0
197987,"hamilton, ontario, canada",
197997,"burlington, wisconsin, usa",29.0
198001,"minneapolis, minnesota, usa",46.0
198002,"san antonio, texas, usa",29.0
198011,"asbury, new jersey, usa",
198012,"baltimore, maryland, usa",34.0
198013,"sandy, oregon, usa",
198024,"rogers, arkansas, usa",
198044,"ourense, ourense, spain",20.0
198045,"clayton, missouri, usa",23.0
198046,"milwaukee, wisconsin, usa",51.0
198053,"napier, hawke`s bay, new zealand",56.0
198055,"west lafayette, indiana, usa",25.0
198056,"southbury, connecticut, usa",
198059,"mill valley, california, usa",
198061,"schenectady, new york, usa",
198074,"manchester, whalley range, united kingdom",
198076,"austin, texas, usa",
198081,"germantown, tennessee, usa",39.0
198100,"weehawken, new jersey, usa",43.0
198114,"rochester, new york, usa",34.0
198116,"aarau, aargau, switzerland",44.0
198129,"adelaide, south australia, australia",
198134,"melbourne, victoria, australia",
198136,"eugene, oregon, usa",
198139,"albuquerque, new mexico, usa",
198146,"micanopy, florida, usa",18.0
198165,"crispano (na), campania, italy",27.0
198169,"college pakr, maryland, usa",39.0
198170,"st. louis, missouri, usa",
198173,"denver, colorado, usa",
198175,"kannapolis, north carolina, usa",30.0
198176,"adelaide, south australia, australia",24.0
198177,"lakefield, ontario, canada",31.0
198183,"montral, quebec, canada",
198185,"sheffield, england, united kingdom",28.0
198191,"ciudad de guatemala, ciudad de guatemala, guatemala",24.0
198192,"toronto, ontario, canada",19.0
198210,"chicago, illinois, usa",
198211,"north vancouver, british columbia, canada",
198213,"williamsburg/norfolk, virginia, usa",19.0
198214,"cincinnati, ohio, usa",16.0
198216,"littleton, massachusetts, usa",19.0
198221,"port deposit, , usa",19.0
198226,"thornhill, ontario, canada",17.0
198229,"matthews, north carolina, usa",42.0
198243,"llavaneres (barcelona), ,",30.0
198246,"cotati, california, usa",57.0
198261,"padova, veneto, italy",25.0
198264,"madrid, madrid, spain",30.0
198288,"terre haute, indiana, usa",
198289,"new york city, new york, usa",45.0
198290,"virginia beach, virginia, usa",49.0
198295,"burlington, ontario, canada",29.0
198298,"christchurch, canterbury, new zealand",
198302,"burbank, california, usa",
198303,"cambridge, massachusetts, usa",47.0
198306,"winchester, connecticut, usa",15.0
198311,"madrid, madrid, spain",26.0
198314,"albuquerque, new mexico, usa",
198316,"oxford, oxfordshire, united kingdom",
198322,"padova, ,",
198327,"rancho palos verdes, california, usa",44.0
198330,"schenectady, new york, usa",
198331,"bklyn, new york, usa",43.0
198334,"vancouver, british columbia, canada",
198336,"university park, pennsylvania, usa",
198351,"aberdeen, scotland, united kingdom",
198355,"leduc, alberta, canada",
198357,"freeport, new york, usa",64.0
198369,"st paul, minnesota, usa",
198380,"montreal, quebec, canada",50.0
198389,"hamilton, ontario, canada",28.0
198407,"lausanne, vaud, switzerland",54.0
198408,"lyon, rhône-alpes, france",31.0
198411,"winterthur, zurich, switzerland",31.0
198412,"waretown, new jersey, usa",17.0
198414,"doncaster, england, united kingdom",40.0
198415,"reinholds, pennsylvania, usa",
198427,"norfolk, virginia, usa",
198430,"greenville, south carolina, usa",16.0
198431,"oakland, california, usa",52.0
198453,"paris, ile de france, france",
198461,"nürnberg, bayern, germany",46.0
198464,"milan, italia,",
198473,"québec, quebec, canada",62.0
198480,"milano, lombardia, italy",
198482,"puchong, selangor, malaysia",26.0
198483,"silver spring, maryland, usa",
198487,"gilching, bavaria, germany",
198490,"clinton township, michigan, usa",
198491,"ithaca, new york, usa",
198503,"london, ontario, canada",31.0
198504,"alexandria, ,",
198505,"hackettstown, new jersey, usa",46.0
198506,"orlando, florida, usa",49.0
198507,"anderson, south carolina, usa",58.0
198512,"hobart, tasmania, australia",54.0
198513,"faribault, minnesota, usa",66.0
198515,"sydney, new south wales, australia",39.0
198522,"turner, oregon, usa",15.0
198530,"va beach, virginia, usa",
198533,"belding, michigan, usa",21.0
198535,"olympia, washington, usa",54.0
198540,"montgomery, alabama, usa",
198545,"dominion, nova scotia, canada",49.0
198547,"washington, dc, usa",
198555,"bristol, avon,",
198557,"portland, oregon, usa",24.0
198564,"pickerington, ohio, usa",42.0
198573,"san diego, california, usa",
198579,"lock haven, pennsylvania, usa",19.0
198582,"milwaukee, wisconsin, usa",20.0
198585,"everett, washington, usa",34.0
198588,"mt. dora, florida, usa",32.0
198590,"boston, massachusetts, usa",
198597,"marietta, pennsylvania, usa",29.0
198604,"superior, wisconsin, usa",
198608,"monroeville, pennsylvania, usa",17.0
198609,"chicago, illinois, usa",
198612,"hobart, tasmania, australia",14.0
198614,"pittsburgh, pennsylvania, usa",
198616,"ann arbor, michigan, usa",
198620,"coburg, victoria, australia",35.0
198621,"melbourne, florida, usa",42.0
198625,"baker city, oregon, usa",30.0
198633,"irving, ,",
198638,"issy, washington, usa",
198641,"sommariva del bosco, piemonte, italy",
198650,"albuquerque, new mexico, usa",
198655,"ann arbor, michigan, usa",41.0
198656,"murrieta, california, usa",50.0
198674,"canton, michigan, usa",63.0
198681,"edmonton, alberta, canada",
198684,"richmond, virginia, usa",
198692,"milton, florida, usa",51.0
198699,"dow city, iowa, usa",49.0
198707,"peoria, illinois, usa",29.0
198709,"edina, minnesota, usa",
198710,"goodells, michigan, usa",
198711,"little canada, minnesota, usa",62.0
198715,"nanoose bay, british columbia, canada",60.0
198720,"daytona beach, florida, usa",
198721,"bossier city, louisiana, usa",33.0
198726,"brooklyn park, minnesota, usa",46.0
198727,"amherst, massachusetts, usa",30.0
198738,"lake geneva, wisconsin, usa",
198741,"woodside, new york, usa",50.0
198745,"ballwin, missouri, usa",
198746,"red deer, alberta, canada",
198754,"ames, iowa, usa",45.0
198755,"dallas, texas, usa",
198760,"wichita, kansas, usa",
198767,"sebring, florida, usa",65.0
198776,"astoria, new york, usa",35.0
198781,"methuen, massachusetts, usa",43.0
198782,"miami, florida, usa",18.0
198784,"barrie, ontario, canada",41.0
198786,"kenosha, wisconsin, usa",
198790,"jacksonville, florida, usa",
198809,"oregon city, oregon, usa",66.0
198812,"spring lake, michigan, usa",60.0
198818,"whittier, california, usa",65.0
198822,"águeda, n/a, portugal",36.0
198823,"vancouver, british columbia, canada",
198829,"london, england, united kingdom",27.0
198832,"new york city, new york, usa",14.0
198833,"calgary, alberta, canada",16.0
198834,"haverhill, england, united kingdom",
198835,"murphy, texas, usa",36.0
198838,"silver spring, maryland, usa",2.0
198840,"los angeles, california, usa",24.0
198842,"nordenham, niedersachsen, germany",
198846,"huntington, new york, usa",
198880,"brighton, east sussex, united kingdom",25.0
198887,"atlanta, georgia, usa",37.0
198895,"plano, texas, usa",27.0
198897,"hamburg, n/a, germany",35.0
198898,"freiburg, baden-wuerttemberg, germany",18.0
198900,"fayetteville, arkansas, usa",42.0
198907,"london, england, united kingdom",28.0
198910,"west allis, wisconsin, usa",
198914,"lake forest park, washington, usa",61.0
198920,"north vancouver, british columbia, canada",
198924,"basiglio, milano, italy",22.0
198930,"mesquite, texas, usa",21.0
198933,"niskayuna, new york, usa",
198937,"london, ontario,",23.0
198939,"annapolis, maryland, usa",
198946,"springfield, illinois, usa",40.0
198960,"frederick, oklahoma, usa",35.0
198967,"swansea, south carolina, usa",
198969,"nanaimo, british columbia, canada",24.0
198982,"colchester, england, united kingdom",34.0
198983,"naperville, illinois, usa",29.0
198984,"strasbourg, alsace, france",104.0
198988,"tucson, arizona, usa",
198992,"san francisco, california, usa",35.0
198996,"sierra vista, arizona, usa",62.0
198998,"chula vista, california, usa",
199000,"ottawa, ontario, canada",
199003,"medway, massachusetts, usa",19.0
199006,"overland, missouri, usa",
199012,"redmond, washington, usa",47.0
199016,"laporte, texas, usa",
199018,"austin, texas, usa",
199021,"memphis, tennessee, usa",49.0
199025,"charleston, south carolina, usa",
199027,"highland park, illinois, usa",51.0
199030,"odenton, maryland, usa",59.0
199036,"rochester, ,",
199041,"pleasanton, california, usa",
199042,"st. john`s, newfoundland, canada",28.0
199045,"new york, new york, usa",30.0
199047,"miami, florida, usa",37.0
199050,"edmonton, alberta,",33.0
199054,"alexandria, virginia, usa",33.0
199058,"apex, north carolina, usa",27.0
199063,"huddersfield, england, united kingdom",25.0
199064,"rotterdam, zuid-holland, netherlands",51.0
199066,"vancouver, british columbia, canada",
199069,"charleston, south carolina, usa",25.0
199071,"new york, new york, usa",
199075,"manchester, england, united kingdom",37.0
199081,"canberra, australian capital territory, australia",32.0
199082,"amsterdam, noord holland, netherlands",
199088,"nyc, new york, usa",54.0
199092,"rotterdam, zuid-holland, netherlands",50.0
199095,"kempner, texas, usa",58.0
199101,"pembine, wisconsin, usa",
199105,"lexington, south carolina, usa",
199106,"plymouth, minnesota, usa",40.0
199111,"brantford, ontario, canada",34.0
199130,"berlin, berlin, germany",43.0
199141,"chicago, illinois, usa",42.0
199144,"woodbridge, virginia, usa",25.0
199157,"toowoomba, queenslan, australia",13.0
199161,"obdam, noord-holland, netherlands",
199162,"ngatea, waikato, new zealand",31.0
199166,"temple, ,",
199167,"besançon, franche-comté, france",42.0
199175,"colac, victoria, australia",17.0
199176,"heuvelton, new york, usa",
199178,"brighton, england, united kingdom",57.0
199180,"saint max, n/a, france",22.0
199182,"west lafayette, indiana, usa",24.0
199189,"paoli, pennsylvania, usa",
199193,"mississauga, ontario, canada",
199198,"morse, saskatchewan, canada",
199209,"napa, california, usa",32.0
199218,"darien, connecticut, usa",
199219,"dallas, texas, usa",23.0
199235,"cornellà de llobregat, barcelona, spain",26.0
199244,"lindale, , usa",
199248,"sulphur springs, texas, usa",55.0
199254,"potomac, maryland, usa",
199255,"dayton, ohio, usa",
199256,"winter park, florida, usa",
199271,"london, london, united kingdom",
199273,"broomfield, colorado, usa",
199275,"tulsa, oklahoma, usa",54.0
199283,"gloucester, massachusetts, usa",
199285,"atlantic beach, florida, usa",
199290,"mentor, ohio, usa",
199291,"torrance, california, usa",
199296,"st. paul, minnesota, usa",
199300,"cheltenham, england, united kingdom",39.0
199309,"lisboa, lisboa, portugal",31.0
199313,"belleville, illinois, usa",
199317,"wesley chapel, florida, usa",61.0
199318,"sutton, massachusetts, usa",64.0
199327,"east liberty, ohio, usa",42.0
199333,"tucson, arizona, usa",54.0
199336,"edison, new jersey, usa",
199342,"wilmington, delaware, usa",
199343,"scottsdale, arizona, usa",
199347,"bloomington, illinois, usa",
199352,"seattle, washington, usa",46.0
199353,"johnstown, pennsylvania,",
199356,"bremerton, washington, usa",
199357,"richmond, california, usa",
199358,"houston, texas, usa",21.0
199359,"sanibel, , usa",
199363,"encinitas, california, usa",
199365,"lancaster, pennsylvania, usa",36.0
199366,"sioux falls, south dakota, usa",50.0
199370,"renens, vaud, switzerland",29.0
199374,"annapolis, maryland, usa",17.0
199375,"portland, oregon, usa",30.0
199378,"la ronge, saskatchewan, canada",14.0
199384,"westminster, colorado, usa",72.0
199390,"shreveport, louisiana, usa",26.0
199391,"round rock, texas, usa",
199393,"kirkland, washington, usa",35.0
199408,"london, england, united kingdom",39.0
199413,"kittery point, maine, usa",
199415,"santa clara, california, usa",49.0
199416,"houma, louisiana,",65.0
199418,"lille, nord, france",23.0
199431,"oakwood, georgia, usa",15.0
199442,"seattle, washington, usa",39.0
199444,"mukilteo, washington, usa",38.0
199453,"conneaut, ohio, usa",
199481,"torrington, connecticut, usa",42.0
199491,"santa barbara, california,",21.0
199492,"kingston, ontario, canada",
199494,"kennewick, washington, usa",57.0
199495,"san jose, california, usa",
199510,"livermore falls, maine, usa",29.0
199512,"amsterdam, n/a,",37.0
199515,"la cienega, new mexico, usa",44.0
199522,"chicoutimi, quebec, canada",
199529,"eugene, oregon, usa",58.0
199542,"lisboa, lisboa, portugal",
199543,"tempe, arizona, usa",61.0
199545,"potsdam, brandenburg, germany",26.0
199548,"lubbock, texas, usa",45.0
199550,"kincardine, ontario, canada",
199553,"toronto, ontario, canada",27.0
199555,"urbana, illinois, usa",33.0
199562,"new britain, connecticut, usa",22.0
199565,"kansas city/columbia, missouri, usa",20.0
199566,"tujunga, california, usa",
199571,"baltimore, maryland, usa",26.0
199572,"carver, massachusetts, usa",14.0
199575,"new york, new york, usa",
199578,"los angeles, california, usa",
199579,"santa monica, california, usa",48.0
199585,"philadelphia, pennsylvania, usa",
199590,"san luis obispo, california, usa",
199597,"chattanooga, tennessee, usa",57.0
199603,"w. hartford, connecticut, usa",
199605,"maplewood, minnesota, usa",
199606,"hackett, arkansas, usa",51.0
199614,"lincoln, nebraska, usa",
199616,"evanston, illinois, usa",
199627,"san francisco, california, usa",
199633,"fort myers, florida, usa",
199640,"bellingham, washington, usa",
199645,"carrollton, texas, usa",57.0
199647,"minneapolis, minnesota, usa",45.0
199648,"campbell, california, usa",
199649,"st. martinville, louisiana, usa",39.0
199658,"dallas, oregon, usa",57.0
199663,"st. louis, missouri, usa",50.0
199686,"columbus, nebraska, usa",
199693,"cornwall, prince edward island, canada",56.0
199697,"new castle, delaware, usa",
199717,"zion grove, pennsylvania, usa",24.0
199722,"langley, british columbia, canada",20.0
199725,"vitoria-gasteiz, araba, spain",23.0
199732,"springfield, alabama, usa",
199734,"dallas, texas, usa",
199740,"natick, massachusetts, usa",40.0
199742,"las vegas, , usa",59.0
199754,"wards creek, new brunswick, canada",45.0
199755,"north kansas city, missouri, usa",
199758,"benton harbor, michigan, usa",
199760,"capitola, california, usa",
199764,"seattle, washington, usa",
199765,"montreal, quebec, canada",53.0
199772,"vista, california, usa",
199775,"barcelona, catalonia, spain",35.0
199783,"kerava, n/a, finland",39.0
199786,"portland, oregon, usa",20.0
199795,"ottawa, ontario, canada",48.0
199800,"austin, texas, usa",
199803,"campbellsport, wisconsin, usa",
199808,"salt lake city, utah, usa",27.0
199809,"halifax, nova scotia,",19.0
199811,"troy, new york, usa",28.0
199819,"rheinberg, nordrhein-westfalen, germany",26.0
199825,"lisboa, lisboa, portugal",22.0
199827,"bochum, nordrhein-westfalen, germany",
199832,"clearfield, utah, usa",32.0
199841,"são paulo, são paulo, brazil",38.0
199856,"albacete, castilla la mancha, spain",27.0
199857,"san diego, california, canada",66.0
199864,"moncton, new brunswick, canada",
199865,"lake zurich, illinois, usa",38.0
199870,"herkimer, new york, usa",17.0
199871,"kokomo, indiana, usa",
199878,"visalia, california, usa",49.0
199881,"seattle, washington, usa",33.0
199884,"tallahassee, florida, usa",
199898,"berlin, berlin, germany",24.0
199900,"rochester hills, michigan, usa",
199901,"lopez island, washington, usa",35.0
199905,"vancouver, british columbia, canada",
199909,"zürich, zürich, switzerland",25.0
199923,"san antonio, texas, usa",51.0
199927,"lavon, texas, usa",
199928,"rochester, kent, united kingdom",28.0
199935,"portland, oregon, usa",
199953,"manuels, newfoundland, canada",38.0
199966,"pgh., pennsylvania, usa",
199976,"grand prairie, texas, usa",56.0
199981,"muncie, indiana, usa",
199983,"seville, andalucia, spain",
199984,"duxbury, massachusetts, usa",
200000,"denver, colorado, usa",
200001,"des moines, iowa, usa",49.0
200009,"monte vista, ,",30.0
200011,"rock island, illinois, usa",56.0
200012,"manchester, na, united kingdom",44.0
200018,"leuven, vlaams-brabant, belgium",
200028,"east lansing, michigan, usa",
200032,"muncie, indiana, usa",23.0
200037,"apple valley, california, usa",45.0
200050,"port huron, michigan, usa",38.0
200051,"fairless hills, pennsylvania, usa",29.0
200052,"davis, california, usa",
200054,"san antonio, texas, usa",
200058,"münchen, bayern, germany",38.0
200063,"brookline, massachusetts, usa",
200066,"broomall, pennsylvania, usa",
200067,"mataró, n/a, spain",30.0
200074,"zaandam, noord-holland, netherlands",
200076,"grand rapids, michigan, usa",53.0
200081,"bochum, nordrhein-westfalen, germany",50.0
200090,"glenshaw, pennsylvania, usa",
200093,"manchester, greater manchester, united kingdom",55.0
200102,"harvard, illinois, usa",
200105,"fresno, california, usa",
200110,"downers grove, illinois, usa",
200115,"cornwall, ontario, canada",
200119,"plant city, florida, usa",35.0
200123,"stockholm, n/a, sweden",
200124,"leslieville, alberta, canada",53.0
200125,"ballarat, victoria, australia",20.0
200130,"millbrae, california, usa",51.0
200144,"amadora, lisboa, portugal",20.0
200146,"goolwa, south australia, australia",64.0
200152,"lexington, kentucky,",
200154,"melbourne, victoria, australia",
200158,"chester, south carolina, usa",
200171,"manchester, michigan, usa",55.0
200176,"richmond, virginia, usa",58.0
200184,"asheville,, n/a, usa",
200188,"doylestown, pennsylvania, usa",
200190,"firenze, toscana, italy",30.0
200191,"sydney, new south wales, australia",14.0
200192,"san francisco, california, usa",25.0
200193,"crescent springs, kentucky, usa",31.0
200196,"la mirada, california, usa",56.0
200198,"daly city, california, usa",19.0
200200,"victoria, british columbia, canada",
200206,"santa cruz, california, usa",
200209,"north waterboro, maine, usa",41.0
200211,"corvallis, oregon, usa",
200213,"tampa, florida, usa",
200226,"burlington, ontario, canada",39.0
200233,"las vegas, nevada, usa",7.0
200234,"r.r.#1 battersea, ontario, canada",53.0
200235,"slidell, louisiana, usa",31.0
200238,"dallas, texas, usa",
200241,"bridgeport, connecticut, usa",49.0
200245,"gaithersburg, maryland, usa",
200246,"kanata, ontario, canada",36.0
200248,"jasper, indiana, usa",21.0
200250,"black creek, british columbia, canada",
200252,"midlothian, virginia, usa",32.0
200253,"rochester, new york, usa",
200273,"comber, ontario, canada",
200282,"castle rock, colorado, usa",
200287,"miami, florida, usa",22.0
200288,"augusta, georgia, usa",
200296,"lexington, kentucky, usa",17.0
200297,"columbus, ohio, usa",40.0
200300,"spring, texas, usa",39.0
200307,"highlands ranch, colorado, usa",36.0
200312,"san francisco, california, usa",34.0
200313,"kamloops, british columbia, canada",35.0
200315,"richmond, california, usa",39.0
200323,"beebeetown, iowa, usa",19.0
200332,"kennewick, washington, usa",
200341,"ronceverte, west virginia, usa",33.0
200344,"ottawa, ontario, canada",22.0
200349,"sioux falls, south dakota, usa",42.0
200359,"new york, new york, usa",21.0
200361,"stratford upon avon, england, united kingdom",45.0
200362,"roseville, michigan, usa",
200365,"santa cruz, california, usa",
200369,"lancaster, pennsylvania, usa",
200370,"richmond hill, ontario, canada",28.0
200374,"williamstown, victoria, australia",30.0
200380,"grayslake, illinois, usa",104.0
200382,"new westminster, british columbia, canada",60.0
200385,"pittsburgh, pennsylvania, usa",18.0
200386,"vista, california, usa",
200388,"preston, england,",
200392,"mount pleasant, south carolina, usa",
200394,"waukesha, wisconsin, usa",56.0
200398,"norwich, england, united kingdom",30.0
200399,"hoorn, n/a, netherlands",30.0
200402,"campbell, california, usa",35.0
200408,"toulouse, haute-garonne,",22.0
200409,"monmouth, illinois, usa",
200415,"calgary, alberta, canada",26.0
200418,"south san francisco, california, usa",
200419,"port st. lucie, florida, usa",61.0
200422,"plainfield, illinois, usa",29.0
200434,"port townsend, washington, usa",28.0
200435,"toronto, ontario, canada",56.0
200437,"new york, new york,",23.0
200457,"milan, wales, italy",
200459,"zamora, castilla y león, spain",33.0
200465,"avon, connecticut, usa",16.0
200487,"windsor, ontario, canada",26.0
200493,"anaheim, california, usa",56.0
200495,"austin, texas, usa",20.0
200508,"south boston, virginia, usa",
200524,"london, england, united kingdom",38.0
200530,"sandy, utah, usa",
200548,"burnie, tasmania, australia",52.0
200556,"halifax, nova scotia, canada",
200557,"st leonards, new south wales, australia",26.0
200562,"chicago, illinois,",35.0
200568,"stillwater, minnesota, usa",48.0
200574,"colorado springs, colorado, usa",42.0
200583,"woodstock, ontario, canada",44.0
200585,"porto alegre, rio grande do sul, brazil",18.0
200590,"glocester, rhode island, usa",
200591,"north bergen, new jersey, usa",
200593,"vicenza, veneto, italy",
200599,"vicenza, , italy",44.0
200602,"tarragona, catalunya, spain",32.0
200607,"vancouver, british columbia, canada",
200608,"winnipeg, manitoba, canada",
200614,"roseville, california, usa",35.0
200618,"blacksburg, virginia, usa",
200623,"sydney, new south wales, australia",16.0
200631,"melbourne, victoria, australia",51.0
200641,"clinton township, michigan, usa",51.0
200643,"austin, texas, usa",21.0
200646,"portales, new mexico, usa",49.0
200650,"barcelona, catalunya, spain",19.0
200653,"bilbao, vizcaya, spain",33.0
200658,"mississippi state, mississippi, usa",19.0
200659,"west hills, california, usa",
200664,"manchester, england, united kingdom",37.0
200667,"ottawa, ontario, canada",36.0
200674,"pittsburg, missouri, usa",58.0
200679,"leipzig, sachsen, germany",40.0
200689,"pocatello, idaho, usa",47.0
200690,"ludwigshafen, rheinland-pfalz, germany",
200694,"vancouver, british columbia, canada",
200699,"two rivers, wisconsin, usa",23.0
200700,"battle creek, michigan, usa",
200702,"christchurch, n/a, new zealand",38.0
200704,"dromana, victoria, australia",104.0
200707,"porto, não há cá disso ^^, portugal",20.0
200712,"berkeley, california, usa",
200718,"fairbanks, alaska, usa",17.0
200721,"san diego, california, usa",
200724,"parkesburg, pennsylvania, usa",
200733,"okmulgee, oklahoma, usa",20.0
200742,"modesto, california, usa",43.0
200744,"ellensburg, , usa",46.0
200747,"knoxville, tennessee, usa",
200751,"peregian beach, queensland, australia",35.0
200756,"san francisco, california, usa",
200765,"toronto, ,",
200771,"fredericton, new brunswick, canada",
200772,"somerville, ,",28.0
200782,"morrisville, pennsylvania, usa",
200783,"boston, kentucky, usa",67.0
200794,"austin, texas, usa",23.0
200796,"denton, texas, usa",
200811,"boston, massachusetts, usa",
200812,"nashville, tennessee, usa",
200814,"zurich, zuerich, switzerland",31.0
200816,"nanuet, new york, usa",23.0
200817,"new york, new york, usa",28.0
200828,"upper darby, pennsylvania, usa",14.0
200829,"los gatos, california, usa",
200831,"singapore, n/a, singapore",29.0
200832,"berlin, berlin, germany",45.0
200842,"cumiana, piemonte, italy",23.0
200851,"hamburg, hamburg, germany",41.0
200863,"london, england, united kingdom",
200866,"tsawwassen, british columbia, canada",55.0
200867,"east hawthorn, victoria, australia",
200869,"st marys, south australia, australia",
200874,"melbourne, victoria, australia",38.0
200875,"marion, north carolina, usa",14.0
200876,"singapore, n/a, singapore",
200878,"turlock, ca, california, usa",54.0
200881,"york, north yorkshire, united kingdom",
200882,"palmnerston north, manawatu, new zealand",
200888,"la verne, california, usa",
200889,"centerville, massachusetts, usa",57.0
200891,"ortonville, michigan, usa",
200897,"houghton, michigan, usa",25.0
200904,"lisboa, n/a, portugal",43.0
200918,"montbeliard, franche comte, france",
200920,"harare, n/a, zimbabwe",
200949,"reserve, new mexico, usa",
200952,"morris plains, new jersey, usa",
200955,"geneva, n/a, switzerland",
200956,"mesquite, texas, usa",51.0
200961,"blackwood, wales, united kingdom",28.0
200963,"dewees island, south carolina, usa",
200975,"walnut  creek, california, usa",
200976,"tucson, arizona, usa",
200978,"culemborg, gelderland, netherlands",41.0
200983,"quarryville, pennsylvania, usa",
200984,"st. ansgar, iowa, usa",
200987,"brooklyn, new york, usa",
200993,"amadora, lisboa, portugal",25.0
200995,"dayton, ohio, usa",27.0
201002,"san francisco, california, usa",
201013,"melrose, massachusetts, usa",
201017,"palmetto bay, florida, usa",36.0
